ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60
6870,54,153,153,153,153,153,153,153,153,153,153,153,153,153,54,54,54,54,54,54,54,54,54,54,54,54,437,437,437,437,437,437,437,437,437,437,437,437,272,272,272,272,272,658,658,28,28,28,28,28,804,28,28,28,28,28,28,28,28,86,86
6871,269,269,269,269,269,269,269,269,269,269,269,269,269,507,691,691,691,691,691,691,691,691,507,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,598,33,33,33,33,665,665,665,665,665,665,429,429,429,429,429,429,429,634
6872,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
6873,669,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,669,669,669,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,762,762,762,762,762,762,762,762,762,735,735,111,111,111,111,111,111,111,111,111,111,111,111,111,111
6874,323,292,292,292,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,338,338,338,338,338,338,118,118,118,338,338,338,338,338,338,338,338,338,338,338,338,338,469,469,469,469,469
6875,518,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,155,155,155,155,155,155,718,718,718,718,718,718,718,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,718,718,718,718,718,718,718,718
6876,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,6,6,6,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
6877,478,478,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270
6878,570,570,570,570,289,303,303,303,303,303,303,303,303,303,303,303,303,303,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,6,6,6
6879,64,64,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,64,64,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,64,64,64,64,64,64
6880,274,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,602,602,602,602,602,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,708,708,708,708,708,202,202,202,708,708
6881,691,691,691,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,285,285,285,285,285,285,285,285,285,285,285,285,285,285,206,285,285,285,285,285,285
6882,585,585,165,165,165,165,165,581,581,581,581,581,581,581,581,581,581,581,585,585,585,585,585,585,585,585,585,585,585,585,585,503,503,503,503,503,503,503,503,503,503,503,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585
6883,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,11,11,11,11,11,11,11,11,11,11,11,11,11,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,269,123,123,123,123
6884,800,800,310,310,310,310,310,310,310,310,310,310,310,310,310,166,166,166,166,166,166,166,166,166,166,166,166,166,214,214,214,214,214,214,214,214,214,333,333,333,333,333,333,333,333,333,333,333,333,333,395,395,395,395,395,395,395,395,395,395,395
6885,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388
6886,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,434,434,100,100,100,100,100,236,236,151,151,134,134,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6887,161,161,161,161,161,161,161,161,161,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,712,712,712,712,712,195,195,195,26,26,573,573,573,26,26,130,130,651,651,651,651,651,651,651,130,130,130,130,130,130,130
6888,374,311,311,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,374,374,374,374,374,374,374,374,374,374,374,374,374,374,318,318,318,318,318,318,303,303,303,303,303,303,303,303,303,303,582,582,582,582,582,582,582,582,582,311
6889,227,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,128,128,128,128,660,660,660,660,660,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,115,728,728,728,728,728,728,728,728,728,728
6890,453,453,453,453,453,453,453,453,453,453,453,453,453,453,536,536,536,536,536,536,536,536,536,536,536,536,536,536,671,671,671,671,671,671,671,671,671,671,682,682,682,682,682,548,548,548,548,548,548,548,548,548,548,548,548,548,548,671,671,671,671
6891,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
6892,299,502,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,13,13,13,13,13,13,13,13,13,13,151,151,151,151,151,151,151,151,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,771,771,771,771,771,771,771,269
6893,370,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,55,55,55,55,55,257,257,257,257,257,257,257,257,257,257,257,257,257,257
6894,657,496,657,139,139,139,139,139,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,6,6,53,53,53,53,53,53,53,53,53,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
6895,520,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,621,621,621,621,695,695,695,695,695,95,95,95,95,95,95,95,95,95,95,287,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
6896,109,31,31,31,31,31,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
6897,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,496,496,496,496,496,496,496,496,496,496,92,92,92,92,92,92,92,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496
6898,290,290,290,290,290,290,290,290,290,290,290,290,290,655,655,655,148,148,148,148,148,148,148,148,148,148,148,728,728,728,728,728,728,728,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
6899,3,3,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,3,3,3,3,3,3,336,336,336,336,336,336,336,336,336,336,336,336,3,3,3,3,3,3,3,3,3,793,793,793,793,793,793,793,793,793,793,793,793
6900,15,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,32,32,32,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476
6901,154,154,171,171,171,171,171,171,171,171,171,171,272,272,272,272,313,313,313,313,313,313,313,193,193,193,193,193,193,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,310,310,310,310,310,310,310,310
6902,372,372,372,372,372,481,481,481,481,481,481,594,594,594,594,594,594,79,79,79,79,79,79,79,79,79,79,79,79,705,705,705,705,705,705,705,705,705,705,207,207,143,143,143,143,143,143,143,143,143,143,143,68,68,68,68,68,68,627,627,627
6903,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,485,485,485,766,766,766,766,766,766,766,766,635,635,635,650,650,650,650,650,650,650,650
6904,22,22,22,22,22,317,317,317,317,645,645,645,645,645,645,645,645,645,645,645,645,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,645,645,645,645,645,645,645,645,645,645,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686
6905,511,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,511,511,511,511,511,511,511,511,511,511,511,511,511,511,159,115,115,115,115,115,115,115,115,115,115,159,159,159,159
6906,724,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,667,667,667,667,667,800,800,800,800,800,800,800,800,346,346,346,346,346,346,346,346,346,346,667,285,285,285,285,270,270,270,270,270,270,285,285
6907,449,449,477,477,477,477,477,477,477,477,477,477,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,366,366,366,366,366,366,366
6908,311,311,311,311,311,311,311,311,311,311,311,311,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,125,84,84,84,84,84,321,321,321,321,321,321,321,321,321,570,570,570,570,570,570,570
6909,427,602,602,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,565,565,565,565,565,565,565,565,565,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,662,662,662,662,662,662
6910,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,4,4,4,4,4,157,157,157,157,157,157,157,157,157,157,157,157,101,101,101,101,101,101,101,101,101,101,101
6911,289,289,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,754,754,754,754,754,754,237,237,237,237,237,237,237,237,237,237,237,237,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,610,610,610
6912,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,720,720,720,720,720,720,720
6913,117,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
6914,253,253,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,783,783,783,783,783,650,650,537,537,537,537,593,537,593,593,593,593,593,593
6915,667,667,667,667,667,667,667,498,498,498,498,498,498,498,498,498,498,77,77,77,77,77,77,77,77,77,77,77,77,77,77,697,697,697,697,697,697,697,697,474,474,474,474,474,474,474,474,474,439,439,439,439,439,439,439,439,439,439,439,711,711
6916,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,35,35,35,35,35,35,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347
6917,271,271,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,271,271,271,271,271,271,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,490,490,490,490,490,490,490,490,490,490,490,490,490,490
6918,806,806,768,768,768,768,768,768,768,806,53,806,806,806,806,806,806,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,301,211,211,211,211,211,211,211,211,211,211,211,301,528,528,528,528,528,528,528,528,528,528,528,528,528
6919,98,98,92,215,215,215,215,215,215,215,215,215,215,215,215,215,339,339,339,339,339,339,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,789,789,789,789,789,789,789,789,789,789,789,789,789,789,98,98,98
6920,234,234,234,234,234,234,234,234,234,234,234,234,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,271,271,271,271,271,271,250,250,250,250,250,250,250,250,250,250,250,250,250,143,143,143,143,143,143
6921,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,423,423,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,511,511,511,511,499,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,326,326,326,326
6922,287,468,468,803,803,412,412,412,412,412,412,412,412,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,237,237,237,25,25,25,25,25,166,166,166,166,166,166,166,166,166,166,166,166,166,326,326,326,326,326
6923,508,224,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,741,741,741,741,741,741,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,104,104,104,613,613,224,224,287,287,287,287,287,287,287
6924,78,78,197,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,152,152,152,152,233,783,783,783,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,241
6925,101,335,335,335,335,335,335,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,618,618,618
6926,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411
6927,722,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409
6928,320,320,725,725,725,725,725,725,725,725,725,725,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
6929,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,528,528,528,528,528,528,528,528,528,528,528,528,390,390,390,390,390,390,390,390,528,528,528,528,528,528,157,528,157,157,157,157,157,157,379,379,379,379,379,379
6930,194,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,508,508,508,508,508,508,508,508,508,147,147,147,147,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
6931,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,619,619,619,619,619,619,619,619,426,426,802,802,802,802,225,225,225,130,130,130,130,130,130,130,130,130,225,225,225,225,225,225,225,225,225,225,225
6932,416,416,416,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,751,751,751,751,751,751,751,751,751,751,751
6933,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,323,323,323,323,323,323,323,323,323,804,804,804,804,174,174,174,174,174,174,174,174,174,174,174,174,174,174
6934,263,417,263,263,263,760,760,760,760,760,760,760,760,760,760,760,679,679,679,679,679,679,679,679,83,83,83,83,83,83,83,83,83,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576
6935,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,206,206,206,206
6936,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,687,687,687,687,366,116,116,116,116,116,116,116,116,116,116,116,741,741,741,741,741,741,734,734,734,84,84,84,84,84,84,84,84,84,84,84,734,734,734,734,734
6937,663,663,663,371,371,371,371,371,371,371,371,371,371,371,371,209,209,209,209,209,209,209,209,335,209,209,335,335,335,347,347,347,347,347,347,347,209,209,209,3,3,3,211,211,211,211,211,211,211,211,211,211,187,187,187,187,187,187,187,187,187
6938,342,31,672,623,710,623,623,623,623,623,623,623,623,623,623,623,623,623,623,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,475,475,475,475,234,142,142,142,142,142,142,234,234,234,234,234,234
6939,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
6940,250,250,250,250,250,389,389,389,389,389,250,389,250,250,250,250,232,232,232,232,232,232,340,340,340,340,340,389,389,389,389,389,389,389,389,389,389,389,389,389,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
6941,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,140,140,140,140,140,140,140,140,140,140,482,482,482,482,482,482,482,482
6942,522,522,522,522,522,522,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,522,522,522,522,522,522,522,108,108,108,479,479,479,321,321,321,321,321,321,727,727,727,727,727,669,669,669,669,669,660,660,660,492,492,492,118,118,118
6943,781,781,781,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,446,446,801,801,801,801,801,284,284,284,284,284,284,284,284,284,284,284,284,284,335,335,335,335,335,335,407,407,255,255,255,255,255,255,255,255,255,255,255
6944,507,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,236,236,236,236,236,236,236,236,236,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,409,409,409,409,409,409,409,240,240,240
6945,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,550,550,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,261,539,539
6946,194,276,276,276,276,194,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,578,578,578
6947,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,510,100,100,100,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593
6948,468,722,722,722,722,722,345,345,345,722,722,722,722,722,722,722,722,468,468,468,468,468,468,468,468,468,468,468,468,468,722,722,499,499,499,499,499,499,499,499,499,499,499,499,499,722,722,722,722,722,572,572,572,572,572,572,572,572,572,572,572
6949,734,734,674,674,674,674,674,674,674,674,674,674,674,674,674,674,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,5,5,5
