ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
6695,8,63,742,413,178,372,99,217,217,217,217,217,226,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,718,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,611,217,217,217,217,217,217,217,217
6696,328,205,17,211,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,366,367,63,63,63,63,63,63,63,63,63
6697,485,140,329,317,154,9,227,154,76,76,76,76,76,206,294,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,133,76,76,76,76,76,76,76,76,76,76,76,76,76,76
6698,105,231,116,73,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
6699,743,179,231,423,158,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,46,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
6700,425,841,841,841,38,841,47,841,47,230,230,841,841,271,418,47,418,418,523,230,418,418,418,418,418,777,418,418,418,418,418,349,418,418,418,133,156,418,418,418,418,418,418,156,418,418,321,418,113,418,418,418,191,8,395,395,418,395,113,8,418,113,113
6701,185,128,648,183,257,185,31,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
6702,136,595,285,281,66,170,357,239,357,197,401,35,35,35,94,135,135,174,853,135,29,77,135,77,135,135,135,135,135,135,666,135,130,130,681,135,295,135,130,130,130,130,130,130,130,135,130,130,130,130,130,130,851,130,130,130,130,130,130,130,130,300,130
6703,335,25,280,493,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
6704,435,33,5,5,79,423,423,421,423,542,355,79,79,79,79,79,79,79,79,71,79,79,79,79,79,67,79,690,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
6705,22,594,437,70,413,150,84,166,161,554,40,713,685,98,685,289,685,289,273,319,98,161,161,289,98,319,289,98,289,273,335,230,230,359,855,119,289,289,119,554,289,40,40,289,98,289,230,289,289,161,230,230,40,40,456,230,230,289,64,230,40,40,40
6706,460,441,226,18,107,107,202,37,202,388,388,388,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
6707,491,789,7,163,7,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
6708,601,136,253,400,151,55,137,411,244,137,137,137,82,82,137,137,82,137,429,429,391,137,42,391,814,137,282,282,82,429,282,411,411,429,137,391,391,228,391,184,411,391,137,282,411,391,282,137,411,137,429,429,391,391,391,391,391,429,391,391,391,137,391
6709,640,371,86,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
6710,465,4,370,370,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
6711,10,168,308,752,253,282,282,282,282,282,578,75,31,282,385,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
6712,187,375,33,95,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,170,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,86,17,17,17,17,17,17,17,17,17
6713,657,875,286,222,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,385,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
6714,363,50,170,644,644,168,79,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,33,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
6715,663,278,407,232,407,407,407,407,407,407,407,407,407,407,407,407,407,323,407,407,407,407,407,407,407,31,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
6716,472,373,800,596,489,489,261,200,718,164,164,403,164,164,90,90,90,538,90,90,90,90,90,90,90,403,403,403,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
6717,598,594,246,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,203,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,444,138,138,138,138,138,335,138,138,138,138,138,138,138,138
6718,26,24,240,229,24,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,597,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380
6719,734,154,412,310,259,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329
6720,18,643,162,319,176,176,176,176,176,176,176,176,515,176,176,176,176,176,176,154,251,621,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
6721,151,297,16,684,16,273,203,265,203,620,203,203,203,203,203,203,203,203,203,203,203,203,273,203,203,814,203,203,203,203,203,203,203,203,203,203,203,203,594,203,67,435,203,203,203,203,203,203,203,203,203,28,203,203,203,203,203,203,28,203,203,28,719
6722,573,284,107,65,276,551,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,254,858,277,277,277,277,277,277,277,277,277,277,277,405,277,277
6723,274,714,252,681,47,167,369,393,393,413,167,164,164,393,393,47,164,210,249,370,249,249,249,249,249,249,249,249,249,393,249,249,249,249,249,249,249,249,74,249,249,249,249,249,249,249,249,249,249,249,615,246,249,249,249,249,249,249,249,249,249,171,249
6724,172,205,107,88,290,279,219,219,85,148,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,335,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
6725,762,694,114,112,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,170,332,332,332,332,332,332,332,332,597,678,332,332
6726,617,35,50,26,95,170,17,77,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,82,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
6727,238,557,130,35,356,356,356,356,356,356,356,356,356,666,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
6728,78,71,304,264,421,355,158,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,54,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
6729,137,158,300,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,577,319,319,845,319,319,319,319,319
6730,653,548,127,136,58,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
6731,618,276,330,191,161,335,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,404,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6732,872,508,421,299,272,63,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
6733,764,353,356,546,75,299,221,296,296,296,296,299,421,421,421,42,59,59,26,26,26,421,26,26,26,26,296,306,14,26,306,306,26,26,305,14,296,306,26,306,199,143,14,14,296,14,14,4,14,26,14,14,14,26,14,306,14,14,14,14,822,26,822
6734,306,194,371,428,71,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
6735,669,750,237,218,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,225,423,368,368,368,368,368,368,368,368,368,368,368
6736,482,521,347,237,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
6737,826,857,504,599,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207
6738,301,264,448,68,423,231,231,79,231,231,231,231,231,231,421,231,421,41,421,231,421,421,421,421,421,421,421,421,421,421,421,231,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,382,421,421
6739,716,525,273,828,73,211,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,113,75,75,113,113,75,113,75,75,75,75,113,75,75,75,75,75,75,113,75,75,75,75,75,75,113,113,75,75
6740,783,335,69,390,259,259,116,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
6741,636,592,333,165,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
6742,740,383,484,74,94,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,85,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,97,401,401,401,401,401,401,401,401,401,401,401,401,401
6743,537,67,278,288,65,99,46,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,16,197,197,197,197,197,197,197,197,197,197,197,197,197,197,406,793,197,197,197,197,197,197,197,170,197,197,197,197,197,197,197,197,197,197,197,197,197
6744,672,790,348,390,260,381,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
6745,405,359,208,169,214,7,7,337,150,150,150,7,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,375,375,150,375,150,375,375,375,150,150,150,150,375,150,375,150,150,150,150,86,150,150,375,150,150,150,150,150,150,150,150
6746,530,50,425,301,355,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
6747,143,136,407,87,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,467,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
6748,196,745,129,330,330,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,791,353,353,353,353,353,353,353,9,353,40,286,353,9,9,9,9,353,9,9,9,9,9,353,9,353,9,9
6749,151,515,27,160,220,322,322,220,220,220,220,220,204,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,575,447,220,220,220,220,220,220,220,220,220,220,220
6750,641,591,296,63,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,371,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316
6751,551,725,228,405,405,405,405,410,374,405,405,374,410,637,225,405,405,374,405,410,405,410,374,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,751,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405
6752,518,201,519,165,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
6753,717,6,178,209,212,344,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,26,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
6754,562,702,330,452,175,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
6755,387,198,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
6756,358,690,71,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
6757,67,446,295,67,319,295,264,264,264,264,264,264,264,264,264,264,264,67,264,264,264,264,264,264,264,297,154,80,692,264,264,264,264,264,264,264,264,264,264,264,151,264,306,400,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
6758,385,602,179,106,436,436,106,210,210,210,210,210,210,210,210,210,210,804,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,249,210,210,210,210,210,210,210,210,210,210
6759,35,154,328,318,102,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,374,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,403,403,267,267,267,267,267,267,267,267,267,403,267,267,267,267,267,267,267,267,267,267
6760,461,190,531,365,59,138,536,138,138,138,272,138,138,138,138,651,138,138,523,138,138,87,138,138,138,138,138,138,138,138,138,138,138,138,138,138,656,55,138,138,138,138,181,138,842,138,138,138,631,138,138,138,138,138,138,764,138,138,138,138,138,138,138
6761,20,591,363,344,124,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,583,868,316,181,181,181,181,85,181,181,181,181,181
6762,798,331,144,243,380,243,243,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
6763,524,329,572,196,795,259,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6764,751,501,88,121,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,305,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
6765,399,470,102,334,334,340,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
6766,512,242,291,62,69,261,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
6767,446,871,80,856,406,798,424,10,361,292,361,361,361,361,361,361,361,424,361,361,361,361,436,361,361,73,361,361,361,361,361,361,361,361,361,361,361,361,361,361,653,425,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
6768,599,322,406,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,385,40,40,40,40,40,40,40,40,40,734,40,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,40
6769,129,47,178,8,150,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,233,181,181,181,181,181,181,181,181,181,430,12,181,181,181,181,181,181,181,181,854,181,490,181,607,279,181,181
6770,190,718,844,430,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,551,161,161,161,161,161,161,404,161,161,161,161,161,161,161,161,161,161,161,161,161,161,290,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
6771,274,341,152,401,341,341,341,237,341,16,341,341,341,341,341,341,341,287,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,746,341,341,341,341,341,341,341,341,404,341,341,341,341,341,341,341,341,341,341,341,341,341
6772,663,303,202,275,813,359,862,79,194,79,337,309,309,309,309,309,309,309,309,309,309,45,309,309,309,309,309,309,309,309,309,309,309,309,309,309,579,309,309,309,309,309,377,309,309,309,309,309,309,309,363,79,309,309,309,309,309,309,309,309,309,309,309
6773,120,721,246,332,385,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,576,393,393,393,393,393,393,393,393,393,393,396,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
6774,325,662,24,175,211,123,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,205,59,211,211,211,211,211,211,211,211,211,211,211
6775,237,124,432,217,135,94,94,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,494,135,135,135,156,135,135,86,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,383,383,135,135,135,383,135,135,135,135,135,135
