ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33
10148,59,49,851,656,530,451,735,828,828,851,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,577
10149,59,114,579,629,854,737,799,709,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737
10150,402,690,156,796,595,479,479,479,479,479,479,479,479,479,479,653,653,479,479,653,479,479,479,479,479,479,479,479,479,479,479,479,479,479
10151,59,803,663,801,815,519,741,578,659,677,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727
10152,59,87,822,338,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
10153,493,296,170,680,625,796,526,489,493,628,837,526,685,526,628,651,526,526,526,526,628,526,526,526,526,526,526,526,526,526,526,526,526,526
10154,59,508,262,405,867,649,660,770,811,854,833,854,833,833,855,766,855,855,610,855,855,855,439,855,855,482,439,855,607,854,854,854,557,439
10155,59,405,418,372,438,585,449,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585
10156,59,406,330,452,478,707,638,638,589,635,638,689,689,444,861,444,444,444,589,589,589,444,607,465,444,607,509,589,607,869,465,589,465,579
10157,59,682,685,525,567,627,710,710,710,710,798,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849
10158,59,541,841,486,627,627,762,460,480,806,627,806,511,603,511,603,603,511,603,603,603,603,603,603,603,603,603,603,460,603,603,603,603,603
10159,162,233,652,871,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
10160,292,296,273,67,80,67,793,793,793,297,793,793,793,793,793,793,793,793,793,793,793,867,793,793,793,292,793,793,793,793,793,793,804,793
10161,697,166,606,590,520,867,716,606,867,867,564,564,867,867,564,564,564,564,564,35,860,564,753,849,806,564,806,564,806,564,522,320,443,555
10162,59,875,476,671,721,512,478,835,784,639,597,838,478,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639
10163,59,306,735,493,770,487,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454
10164,26,151,427,441,561,552,463,561,561,622,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561
10165,180,67,282,297,746,228,146,427,746,221,578,752,253,253,253,253,253,253,253,253,578,752,578,578,253,752,578,210,178,578,578,178,578,178
10166,59,156,126,673,479,479,526,526,479,693,605,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479
10167,59,173,509,439,871,482,768,543,543,543,545,816,545,816,816,816,651,651,651,651,816,764,651,651,651,764,651,458,764,614,651,466,614,651
10168,366,817,260,489,567,567,243,203,203,398,825,712,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825
10169,59,319,197,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667
10170,59,214,226,737,799,511,511,770,466,770,770,770,770,770,770,770,770,770,770,774,770,770,770,770,770,770,770,770,770,770,770,770,770,747
10171,59,535,365,871,479,680,595,652,837,740,837,608,595,652,522,652,652,652,844,522,730,522,659,522,522,774,522,522,522,522,522,522,522,522
10172,59,107,847,557,489,489,511,489,756,489,489,489,489,489,489,824,489,489,489,489,642,489,489,489,489,489,489,489,489,489,489,489,489,489
10173,59,205,720,730,844,844,776,602,602,602,844,844,602,844,844,655,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844
10174,875,755,283,113,383,113,43,43,43,43,43,43,113,628,113,113,113,113,113,755,755,755,755,755,755,755,609,501,609,609,609,609,609,501
10175,59,190,875,540,838,865,658,463,865,825,463,671,463,463,658,865,865,865,568,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865
10176,59,411,209,855,678,718,718,576,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697
10177,59,308,573,493,541,854,579,854,822,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854
10178,59,416,678,833,667,678,788,722,722,584,678,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
10179,59,45,447,542,821,523,523,483,838,717,608,749,608,534,534,534,534,534,534,534,534,524,534,534,534,542,534,534,534,726,542,534,463,534
10180,59,242,812,792,743,822,649,657,657,657,743,657,657,657,667,657,657,495,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
10181,59,672,441,526,598,646,592,650,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,815,730,730,730,730
10182,567,622,663,350,578,588,588,208,524,717,524,524,524,453,453,608,453,453,453,453,453,446,453,534,453,534,453,453,453,534,534,453,453,446
10183,59,530,760,562,851,702,733,530,770,573,702,444,453,557,812,453,453,831,530,530,530,530,721,453,608,530,530,453,453,592,530,670,530,530
10184,59,15,762,457,832,457,457,670,495,457,495,670,670,670,670,670,670,670,718,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670
10185,468,351,578,555,443,645,749,619,455,665,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
10186,59,723,7,554,875,544,601,601,583,583,626,729,456,726,456,726,588,611,456,726,588,588,588,588,588,588,588,588,588,588,588,588,588,588
10187,59,369,457,721,540,454,454,487,573,454,454,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
10188,59,49,478,833,738,469,792,654,654,595,515,515,515,745,515,515,671,515,671,671,671,515,562,515,671,671,605,671,671,515,515,768,515,515
10189,59,465,596,458,605,462,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605
10190,223,501,211,747,801,683,611,774,682,456,462,857,587,462,462,462,455,455,455,455,455,455,462,455,455,455,682,455,455,455,455,455,455,512
10191,684,574,583,815,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
10192,108,805,152,275,781,801,645,838,677,813,524,645,838,645,804,838,838,804,645,838,838,838,645,804,630,804,729,445,630,630,630,542,630,505
10193,59,571,565,691,577,557,577,577,577,577,691,577,579,579,579,822,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
10194,227,252,686,645,863,601,736,827,842,779,653,781,653,781,863,863,781,773,714,647,817,817,817,866,817,817,866,817,817,817,817,817,817,817
10195,59,367,405,752,693,656,794,816,862,569,796,796,844,569,844,667,639,709,525,667,525,859,651,525,525,667,521,859,859,859,490,862,862,776
10196,59,392,529,784,702,540,642,784,784,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
10197,59,161,585,727,727,862,649,763,763,479,862,763,763,628,721,862,479,638,689,509,654,721,861,833,721,721,721,721,721,721,721,721,833,721
10198,646,229,10,804,776,156,156,87,87,87,555,87,406,523,87,646,580,406,646,523,646,156,156,156,156,156,228,156,228,804,555,333,523,555
10199,59,329,129,794,870,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458
10200,127,202,857,640,801,606,532,532,532,532,532,815,532,532,815,658,486,658,658,815,815,658,815,815,815,815,815,150,150,815,658,815,865,815
10201,59,580,105,526,613,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
10202,99,445,656,818,514,825,713,443,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514
10203,59,823,563,665,574,505,736,532,462,462,736,462,462,462,462,505,564,77,174,736,505,498,505,462,498,505,564,505,505,564,771,564,505,505
10204,59,36,807,747,608,518,710,552,603,603,598,642,192,804,804,579,105,548,586,105,288,505,844,586,350,658,645,804,626,816,816,844,306,871
10205,59,102,480,503,500,439,845,529,737,737,545,689,709,487,737,805,589,737,540,540,540,805,805,487,859,805,805,805,805,805,805,805,805,805
10206,867,147,844,689,666,699,579,244,579,439,776,439,631,631,108,493,75,108,244,581,108,507,826,16,826,826,16,779,16,507,244,826,507,507
10207,59,770,533,557,557,512,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851
10208,59,51,471,833,833,769,465,769,769,833,833,833,833,833,833,833,833,833,833,833,833,833,763,833,833,833,833,833,833,833,833,833,833,833
10209,59,205,18,721,465,461,862,631,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859
10210,59,628,741,687,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
10211,59,804,587,350,337,350,350,350,350,137,350,350,641,804,804,350,350,804,804,804,804,350,804,350,804,804,804,804,804,804,804,804,804,804
10212,59,844,874,859,470,784,784,784,648,648,648,494,760,689,639,466,639,689,639,466,466,466,466,466,466,466,466,466,697,689,466,466,466,697
10213,59,415,683,515,592,482,703,689,689,770,770,770,770,770,770,770,770,837,770,837,837,837,837,770,770,657,785,770,770,732,577,579,657,657
10214,374,383,696,439,203,567,203,203,628,203,785,796,785,796,684,655,796,655,684,684,684,459,684,684,684,796,459,796,796,684,655,796,796,796
10215,59,36,138,810,810,810,810,870,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
10216,59,298,562,737,670,694,691,816,816,799,799,458,691,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799
10217,59,753,781,489,489,489,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875
10218,59,248,344,661,616,457,832,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789
10219,59,51,279,662,520,753,812,753,753,520,753,753,496,641,753,753,812,812,520,520,520,520,520,520,520,520,520,520,459,520,520,265,520,670
10220,59,15,586,518,602,866,518,652,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518
10221,59,607,643,567,684,594,456,835,594,864,594,594,594,764,543,594,835,835,835,594,835,835,543,864,835,835,835,835,835,835,835,835,835,835
10222,59,327,439,557,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
10223,59,247,482,733,738,474,474,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733
10224,59,332,831,495,691,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
10225,59,354,702,737,461,774,691,691,780,462,691,780,691,803,691,592,592,691,691,803,691,803,691,691,691,691,691,691,691,691,691,691,691,691
10226,59,366,729,803,647,600,797,797,797,797,600,552,642,797,797,797,447,552,797,536,797,797,797,824,536,824,797,602,803,803,797,536,771,536
10227,59,72,457,861,449,831,831,697,831,831,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573
10228,59,53,831,718,457,709,541,541,709,503,503,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
10229,59,323,709,530,462,854,832,628,822,566,703,566,628,833,526,566,526,526,526,526,526,526,526,526,526,526,566,566,526,526,526,526,526,526
10230,59,516,839,817,582,563,714,706,825,563,563,569,513,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
10231,775,435,826,593,804,804,28,548,496,496,548,156,156,294,156,156,804,156,804,795,804,804,804,725,862,804,804,862,795,862,692,724,771,677
10232,59,271,343,41,873,494,105,873,873,873,713,873,873,713,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873
10233,59,666,612,853,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
10234,59,844,198,624,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,857,819,624,819,819,819,819
10235,59,530,98,594,870,775,766,557,766,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557
10236,162,268,693,496,737,562,642,740,642,522,490,490,624,625,449,624,490,624,624,624,624,735,735,735,735,735,735,500,735,795,735,735,735,735
10237,262,155,545,624,531,838,875,875,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
10238,59,841,718,702,794,763,676,656,656,796,796,796,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656
10239,381,446,162,510,723,862,540,848,540,522,42,791,740,648,648,648,791,540,540,540,540,540,540,540,540,540,540,576,540,540,540,540,540,479
10240,46,807,634,596,777,777,777,755,607,755,755,607,755,755,582,755,841,555,596,543,582,582,755,755,841,755,555,755,755,555,582,841,555,755
10241,59,682,733,741,817,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
10242,59,286,92,873,787,463,679,748,748,748,748,748,748,748,748,748,748,748,748,748,533,533,533,533,533,533,533,533,533,533,415,533,533,533
10243,59,391,204,675,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
10244,59,194,840,493,280,488,479,16,673,653,479,479,16,856,856,593,856,593,593,593,593,856,856,856,856,856,856,856,856,856,856,856,591,856
10245,59,530,609,806,777,625,828,871,871,871,871,871,871,871,695,695,695,695,871,871,871,871,871,871,871,871,871,871,871,871,871,871,695,871
10246,59,155,590,207,647,532,555,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724
10247,59,261,589,449,454,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
10248,59,363,17,761,601,665,665,591,665,591,591,591,591,591,662,520,520,520,520,520,520,520,673,687,863,520,591,520,520,868,520,520,520,591
10249,59,685,130,632,849,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595
10250,59,421,66,810,520,588,588,556,553,684,553,663,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588
10251,59,321,88,784,625,866,639,639,489,489,489,489,706,674,489,603,603,844,648,648,603,603,648,648,844,844,648,489,623,648,489,718,623,625
10252,59,246,753,647,754,466,839,839,839,839,466,547,517,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615
10253,554,399,802,747,875,817,561,817,714,827,714,714,714,714,714,714,714,837,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
10254,582,636,258,692,695,488,779,706,456,673,801,456,749,723,801,723,673,749,723,723,749,723,723,723,723,723,673,591,723,591,723,723,723,723
10255,59,394,144,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
10256,59,155,453,683,489,519,587,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524
10257,59,722,806,476,682,624,456,604,841,591,624,591,591,591,591,841,591,591,456,591,608,456,591,727,608,591,608,608,608,591,591,608,591,591
10258,544,740,803,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484
10259,59,250,332,474,520,438,733,733,476,820,733,733,733,733,733,733,702,485,485,485,472,657,607,496,657,657,770,703,770,657,770,657,770,770
10260,59,460,771,614,740,580,866,740,740,740,604,740,817,604,817,604,608,604,608,817,608,608,604,604,604,604,604,604,604,604,604,608,604,604
10261,59,422,825,553,863,714,747,587,842,866,866,866,866,866,866,866,817,817,439,866,866,817,817,817,866,866,817,866,866,818,866,866,480,866
10262,59,278,41,467,857,652,659,659,659,450,659,659,659,450,450,751,450,751,751,450,450,751,450,450,450,450,450,450,450,450,450,450,450,450
10263,76,827,369,687,842,524,842,842,842,842,646,450,578,83,456,578,83,687,83,842,842,842,842,842,842,842,747,747,603,842,603,842,842,842
10264,59,402,127,294,244,448,448,208,624,624,555,555,208,817,624,624,82,624,628,555,578,561,535,248,248,555,535,832,265,838,459,546,414,87
10265,383,350,823,645,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823
10266,185,819,838,657,582,869,799,627,781,694,730,601,822,601,736,520,603,837,493,601,837,712,692,601,798,601,536,837,712,536,798,692,837,536
10267,59,824,71,717,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
10268,59,535,58,730,730,587,712,587,674,488,613,613,613,695,613,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
10269,59,376,274,493,842,574,842,842,624,842,574,832,574,574,842,866,746,816,857,442,442,442,458,807,568,35,603,442,568,442,832,603,857,442
10270,59,227,508,768,605,527,605,515,671,515,515,515,515,515,515,605,605,605,605,605,605,605,515,515,515,495,495,515,495,515,495,495,623,495
10271,59,166,110,789,733,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681
10272,59,101,457,625,591,693,693,679,679,693,693,693,693,693,693,693,673,693,673,693,673,776,673,693,776,673,673,693,693,693,693,712,776,693
10273,162,23,245,490,689,702,466,540,542,741,741,444,741,479,841,707,841,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707
10274,6,394,287,455,665,665,636,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
