ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31
9670,4424,6246,3881,4496,5171,3740,4109,4705,6291,4709,4900,5755,6953,4900,4900,5555,3649,6953,6953,6132,6132,4705,6132,6132,6132,6132,6132,6132,6514,4705,6132,6096
9671,173,3986,5671,4657,4657,5876,4089,5911,6172,3798,1918,3798,5042,1918,4421,5973,5973,5973,3610,1918,1918,6172,6537,5738,6872,3832,6872,6872,3873,6872,3610,6872
9672,3472,5942,4672,3617,3617,5639,3778,6616,5712,5881,5712,5712,5712,5881,5359,5459,5359,5359,4235,5359,5881,5441,5359,5712,5359,5359,5712,6836,5359,5359,5881,5881
9673,3472,4896,5671,6599,6862,6833,6145,6999,5988,4329,7050,4329,7050,5379,6147,6738,6738,6818,6818,6147,5610,4705,6818,6147,6559,6542,4705,6542,6818,5078,5656,5919
9674,5709,6429,6215,3863,6018,6018,6018,6911,4706,6571,6018,6269,6269,6018,4706,6018,6269,6269,6269,6269,6018,6018,6018,6269,6594,6018,5072,6018,6018,2412,6594,2412
9675,4424,6429,37,3633,5774,5333,505,5333,3865,2596,6946,4417,3589,5774,3633,2807,3633,5508,2596,0,1542,2596,925,6584,3460,6295,2596,1542,819,1542,2596,6295
9676,173,1962,2154,5595,5810,3350,5810,6906,5183,5595,5595,4649,4317,4317,5563,370,4317,5810,370,5568,370,5568,5568,370,5810,4317,2910,4317,5563,370,2910,2043
9677,173,4896,6349,4789,4789,4095,5260,5260,4095,5260,5260,5260,5260,5260,5213,5260,5213,4095,4151,5260,4151,5213,5260,5213,4095,5213,5213,5099,5213,5213,5213,5213
9678,7031,7046,6611,4491,3560,5887,6097,4260,4314,4260,3876,4684,3957,3720,4824,3876,5675,4824,3720,3957,5697,3462,4491,5691,6571,5691,4965,6571,2985,5697,4965,4965
9679,173,5942,4672,5816,5606,3819,6486,6572,6486,3680,5479,6486,4780,5606,5479,5375,5918,3680,5918,5606,5918,4705,5749,5918,5918,5606,5606,5606,5918,5918,5213,5918
9680,7031,6429,5524,6662,5657,3820,5323,4839,5913,3820,6262,3798,3820,3820,3820,4658,3820,3820,3820,3820,3620,3820,3820,4658,3820,3835,4725,4658,3820,4237,3820,4658
9681,173,3986,5674,3772,3772,5458,4511,5305,6141,5767,6141,5767,4730,6141,5767,6889,4924,4525,4730,4525,5877,5221,6141,5149,3792,6807,4525,4429,5877,3872,5877,4525
9682,173,3986,4672,6668,6899,4875,4560,5374,5670,6963,6963,4433,3954,5687,3842,5775,6921,5687,6921,5321,5117,6128,5117,6425,3842,6921,6425,6921,5321,6921,4920,6630
9683,173,6999,4862,1224,6810,6810,824,1231,824,1705,1705,3661,3527,5018,2289,5018,5018,5018,824,824,5018,6518,5018,5018,5018,5018,5018,5018,5018,5018,5018,6810
9684,3472,5942,4672,6668,6899,4606,5258,4920,5790,3788,3788,4248,4248,4393,4248,5258,5790,6410,4248,5258,6952,4656,6404,6952,4656,6404,4656,3802,6952,6712,6952,4393
9685,5709,3491,6215,6811,3861,6388,6540,5618,6375,4830,6540,6388,6540,6540,3863,3863,6540,6329,3863,3863,3863,3863,1969,6540,6540,5952,5952,3863,6540,6540,6074,3783
9686,7031,6429,3881,4709,5763,3740,4576,5084,1918,3854,1918,5084,5650,1918,5650,5084,6025,1918,6025,1918,1918,5650,6936,3873,4725,3873,4725,6025,5650,4725,6936,3873
9687,3472,5942,6985,5526,5526,5526,4401,5746,4401,3915,5526,3856,2946,4401,3856,5526,4401,3856,4401,4455,6795,4401,2862,4401,4401,3796,3856,4401,6795,4401,6795,3856
9688,173,3986,4398,6137,4525,4921,4368,6998,6065,4082,6057,3844,6065,3844,3999,6521,5001,6460,2279,6460,4941,6460,3999,5264,6460,6460,6460,6460,6460,2292,4484,4484
9689,173,3986,3701,6725,4959,5157,5218,4057,3464,6736,3464,6258,5222,5157,2294,5222,5840,5218,5157,4203,4203,4203,4147,5157,4147,6258,4147,595,5222,3898,4203,4203
9690,173,3986,6286,6250,4959,4125,4125,3644,6491,5605,5605,6312,4697,6312,5208,5605,5605,5088,4697,4697,3644,5088,5605,5208,1147,6348,3644,5016,6312,5605,5605,5605
9691,3472,5942,3881,4657,4657,3740,3854,3854,3854,3798,5171,3798,3798,6416,6416,3873,5662,6416,3740,6238,6238,3864,5876,5160,3740,3740,4496,3740,5451,3740,631,6416
9692,173,3986,4672,6979,4670,5837,5930,4009,5837,5930,5930,4273,4273,6509,3950,6509,6720,6509,6509,408,3950,4065,5307,3950,5418,4614,6509,3950,4870,408,4981,5016
9693,173,1089,2656,4297,4297,4125,194,6293,6179,4125,6332,5339,6179,4010,3201,3966,3201,4911,3966,2908,2908,3966,4118,5344,3966,2858,3966,3966,4911,5367,4911,3966
9694,3472,4896,5921,6750,7008,3557,3557,4580,6907,4633,4633,4633,4633,4633,4633,5337,4633,4633,4633,4959,4959,4819,5795,4987,4959,4633,4633,4633,5795,4904,4633,5795
9695,7031,6429,4304,4098,6729,5835,5835,5835,6123,7031,4304,4304,4427,4304,4304,4304,4304,7031,4304,7031,4304,4288,4304,4304,4938,4942,4304,5635,4304,4938,4288,4288
9696,173,4896,4672,5739,3990,4256,4089,6509,6771,5641,5171,6509,6509,5069,5641,6895,5641,4521,6413,4139,5641,5641,4705,4139,4139,5641,4521,5641,4139,4139,4139,4139
9697,7031,6429,4293,5711,1634,5732,58,58,58,58,190,58,58,228,228,4864,2993,228,190,6180,788,228,4864,4864,6806,6806,6180,190,1441,1441,4864,4864
9698,173,1089,3772,3772,6031,6115,3659,5896,3659,5213,5896,5896,5896,5896,4171,5896,4171,6834,5896,4757,5896,5896,5896,4817,6615,4757,5896,5896,5896,5896,5896,5896
9699,3472,3986,4530,5208,6472,6899,6833,5327,6979,6979,5013,4451,5013,7015,5879,4606,1699,6154,6677,1699,6677,6636,6636,5250,6636,1699,7015,1676,6257,6677,7015,4696
9700,7031,6429,3881,3905,4218,5403,4637,5604,3633,5604,6946,5333,5873,6191,4637,6082,4087,3745,4637,4637,5607,4508,5607,3745,6603,6639,6639,4637,3745,4508,3745,3745
9701,173,6043,4687,5923,7046,4125,4150,6513,5716,5716,3957,4019,3957,3957,4019,4019,4019,105,4019,5669,3957,5669,3957,105,4150,5716,3988,2527,3988,5716,4019,4913
9702,4424,5942,4276,5307,3587,4039,6919,5802,5802,5711,4406,6836,5187,6919,5771,6919,6416,6919,3610,6416,6648,3610,6416,3610,6416,5659,4142,6416,5121,6416,3610,6416
9703,173,3986,4530,6795,5721,4203,3636,5853,5853,5853,5853,5853,5853,5853,4408,6513,6513,4408,4408,4408,4408,6550,6513,5853,5853,4408,5853,6041,5853,4408,4353,6281
9704,4424,1962,2995,3487,1395,205,487,1091,395,2177,2177,2177,2885,2571,2603,2177,531,531,2473,2473,531,2723,4535,2723,5595,2885,5523,2885,2723,3570,4535,1595
9705,703,6429,3565,4095,4694,4694,5725,6508,5835,5940,5835,4923,4478,765,4361,4915,5824,4478,6724,6811,5835,4610,5835,5835,5640,5640,2991,5640,4838,3851,4097,4838
9706,7031,6429,5400,6542,6926,3654,6154,5900,5900,5744,6651,6542,3965,4746,4910,3965,3620,3801,5538,5538,3620,5101,5538,4901,6154,6154,6662,5182,5538,3653,6662,5538
9707,7031,6429,4592,6571,4828,5260,5260,5260,4175,3603,4175,3936,3936,4175,3603,3603,6571,4260,6571,6571,6571,6571,4175,5691,6571,5691,4783,3749,2352,3624,4965,4965
9708,173,3986,3772,3772,3772,4296,4502,5418,4502,5447,5447,5548,6447,5447,6447,6341,5447,6341,6341,5541,5447,3602,5447,4502,6341,6341,4202,5447,3602,5447,4502,5049
9709,173,4896,5674,4875,5237,4968,3792,5640,3557,5640,3557,6048,5115,5776,5115,5115,5640,3557,5115,5151,5308,5115,5115,5115,5640,5151,5115,5640,5151,5179,5115,4429
9710,3472,5942,6349,3560,4267,4267,5697,5534,6261,4653,5697,5697,6261,5697,6261,5683,6194,5643,4289,4010,5697,4468,1613,5697,5697,4229,5697,5697,6915,5697,6915,4200
9711,7031,6246,3783,4175,4175,5683,4305,4305,5683,3782,7004,5683,5683,5683,5148,5683,5683,5683,5683,5683,5683,5683,5148,5683,4877,30,5683,5683,5683,6485,3540,364
9712,7031,6429,3574,4355,5449,4765,4765,3843,5448,4559,7025,4559,4559,4765,6127,5448,5014,7056,4559,5233,5014,7056,7056,7056,6184,7056,6152,7056,7056,904,206,4765
9713,173,6043,4687,4587,4174,4099,4099,4099,3550,4687,6486,6486,6486,6213,6486,5081,6198,7048,4916,3848,4587,4099,4099,3848,2298,3848,3702,3848,4135,6976,3848,2298
9714,3472,5942,6019,4875,7008,4189,7035,4189,4355,5246,6714,3744,4822,6771,6001,6001,6771,6001,6001,5447,5447,7035,4676,5447,5447,5447,6001,4856,6878,5447,6001,4875
9715,173,4896,4530,6599,4727,5003,5207,5479,6384,5041,6361,5041,3636,6361,6361,6647,3647,3647,1065,6384,6959,1382,6959,6776,6959,1382,930,1382,6647,6647,6647,6647
9716,173,3986,4530,5087,4837,5059,4399,3776,3708,6009,4401,4401,4422,5594,3856,4422,4597,6422,3604,6705,7023,5354,2621,4402,6422,6481,5486,4597,4083,4597,6481,6869
9717,173,3839,968,3940,4118,587,3959,6708,6708,5827,5947,5947,5827,4272,4272,4027,4287,4027,4027,4492,5836,6469,6708,4967,6103,5729,6317,4359,4967,4967,5398,6813
9718,3472,5942,5921,6422,4663,6495,4419,5671,2405,5722,2405,2405,2405,4676,2405,4149,6589,5128,2891,3494,4301,5508,5945,4353,4353,4353,7048,5972,5972,4903,4353,4353
9719,7031,6429,5400,6155,6324,4848,6949,4426,5298,4848,4426,4426,3965,3975,5959,4848,5730,4112,5730,4112,5730,5730,4426,5959,5959,4112,4075,5787,4112,6586,6949,4112
9720,3472,4896,4530,5739,4880,4899,3601,5106,5106,3601,3601,5106,3679,3601,3601,3601,3601,3601,747,5447,5447,4225,5937,6905,5742,4225,3113,5447,3970,3118,1297,6963
9721,173,6043,6349,5283,5871,3774,5357,5113,5357,671,671,671,4774,671,3156,671,4774,6001,6001,4774,2564,5291,5830,6001,4774,6103,4774,5830,5830,5830,6001,5830
9722,1371,5942,5281,5307,6985,4393,6742,4253,3689,3689,3689,3545,4464,4695,4650,3689,6118,6960,6960,4576,6285,5785,4953,5785,6460,5785,3667,4949,4949,6118,4949,4190
9723,173,6006,4687,3772,4751,4368,5327,2724,6672,5780,6672,6672,1978,5955,6875,3935,5087,5087,5087,5456,6418,5087,6636,6636,5456,1140,4735,5087,6874,5955,7044,5107
9724,7031,472,4268,5383,5713,6756,4783,4276,5280,5729,4108,1881,5710,6476,4909,6476,6476,1881,6476,4403,6476,5710,4783,4108,4445,5387,4783,4445,5710,4445,4445,4445
9725,3472,4896,5921,5087,6472,6777,4137,4968,6518,4035,6518,4968,4968,4968,4233,5227,3605,5075,4137,6472,4137,5075,5075,4137,5075,1978,6254,4137,4137,6254,4137,4137
9726,5709,6429,6467,3533,5292,6358,6911,6911,6911,6571,7025,7025,4196,4196,7025,4279,6571,6034,4279,4279,7025,4279,4279,4279,4279,4279,5239,4279,5239,4004,6600,6735
9727,173,3986,3819,5606,5606,3819,3819,6486,6486,3819,3819,6486,3819,3819,3819,3819,3819,3819,3819,6307,3819,3819,3819,6307,5002,5983,3819,3819,3819,4760,3659,3819
9728,173,1962,2708,3797,5873,5873,721,5254,183,183,183,183,6402,3929,4554,3929,4835,721,5511,721,721,721,721,721,5700,6023,721,721,5511,721,6023,5705
9729,1371,5942,6152,4622,3778,5175,5176,3754,6538,6603,7040,6538,3905,6538,4332,5175,3905,3620,5588,5588,2155,6616,5690,5963,2155,5641,5690,2155,5588,5641,2155,2155
9730,3472,3986,5674,5082,6656,6656,4137,6257,3567,3567,6257,3701,5075,7049,5075,4352,4352,5075,4352,4352,4352,5075,6664,5227,5075,3567,3567,5075,5227,4352,5075,6777
9731,173,3986,6286,6137,3595,4753,4611,6032,3922,4589,3922,6303,6303,4863,4863,4863,3922,5613,3922,4993,6406,3755,6406,4142,4142,4993,4142,4142,3880,5500,3880,3755
9732,7031,6429,5921,6725,6934,5654,5468,5468,6183,5468,2310,4333,5500,6183,5244,6731,3583,3737,3583,6208,5244,6684,6684,6684,5244,5244,6684,5244,5244,5594,5615,6025
9733,4424,6246,6474,6599,4110,5369,3570,5043,5360,5360,3570,5174,5174,5174,5174,5043,5899,5174,4426,4426,5043,6612,6514,6514,5899,5024,5449,4426,6612,5189,5200,6265
9734,3472,5942,6286,4753,4753,4753,4749,5024,4385,6282,6800,5953,6800,6208,1578,6263,6263,1578,1578,5056,3723,6221,1578,4544,3723,3723,5127,3835,6208,6221,1578,6815
9735,7031,6429,3783,4830,6215,6388,6540,6375,6540,6540,3783,3863,6540,3863,6540,3863,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,5609,5609,6540,6540,6540,6540
9736,3472,3917,6349,4622,4877,4622,6192,6192,6192,6192,5720,5720,3487,5694,3908,3821,5694,5694,4764,5720,3821,3821,5694,3821,4877,5694,3821,3821,3821,5694,3821,3821
9737,7031,6246,6324,6571,4314,6844,6392,4314,6289,3917,3917,3917,3917,5791,3917,3917,3917,3917,6079,3917,3917,4028,4028,3917,4028,3917,5309,4028,3917,3806,3917,4028
9738,173,4896,5674,5082,3567,5456,3567,3650,6826,6657,4035,6656,6810,5342,6176,6810,6573,6810,6810,6573,6810,6810,6810,6810,6810,6810,6810,6573,6573,3537,6810,6810
9739,173,6043,6909,330,5917,4441,4137,330,3605,330,4832,4431,6997,6989,5922,4431,4431,4431,4137,3532,6887,4832,6989,6887,6887,4837,6989,6887,6887,5812,4832,4832
9740,3472,5942,3669,5983,7008,5983,5145,6068,5047,4043,5047,5047,3804,5047,4139,3804,3857,6587,6587,6587,5047,5047,3857,2899,3857,3857,5047,2899,3857,5047,2899,3857
9741,3472,5942,4672,4034,6863,5654,6420,3898,6872,6872,6872,6872,6872,6604,6872,6872,4835,6872,3678,3977,6872,6872,6872,6872,6872,3862,6872,740,6728,368,6025,5247
9742,173,3986,4672,3772,3772,6436,6668,6668,4499,4499,3933,3933,6668,4499,6819,6819,4703,5688,6819,5688,4499,6460,6460,5688,6819,5192,6460,4499,4499,4499,4389,6460
9743,7031,3533,4592,6571,4314,5239,4120,5239,5591,5591,4120,6077,5591,5618,5618,5618,5618,5618,5618,3560,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618,5618
9744,173,3986,6286,3730,4200,4571,3707,4571,5008,1265,6057,1265,5663,4571,5008,4130,4130,5663,5008,5663,5008,5663,5008,5663,5008,3768,5008,3768,5008,3768,3717,656
9745,3472,5942,3574,5192,4789,5260,5260,5260,5260,5260,5260,5260,5260,5260,5918,5260,4171,6307,5260,5968,5099,5099,5213,5099,5099,5213,5213,5099,5213,5213,5213,5479
9746,7031,6429,3574,5567,4371,4371,5451,4371,4295,3780,5712,4295,6923,6739,5957,5957,4783,111,5957,3691,3691,3780,111,3691,3780,6739,3780,3780,6739,3780,3780,5957
9747,3472,6246,5134,4622,5344,5471,4551,4748,4748,6626,6626,6626,6248,6626,6626,6626,6473,6626,6626,6248,4978,6004,6461,6626,5742,5093,6626,6004,2618,3455,5925,6004
9748,173,1466,4268,4099,6743,6743,4698,5992,5413,6743,1881,6743,3636,6743,5413,3956,3956,1881,4493,4493,6471,3924,5413,3924,3927,3924,2568,6471,5413,3927,2739,5413
9749,7031,6429,5942,6465,4393,5958,4611,6212,6883,4606,5770,5770,5095,6582,3754,4618,3711,3711,4944,5345,4618,5345,4618,5345,3711,4618,6626,5680,4613,4754,4618,4754
9750,173,6043,3772,6887,5721,4506,4506,4506,6437,1915,3915,3915,6874,5048,6874,2948,5045,4873,3785,6030,5045,6030,6030,2948,6030,6030,6030,6030,6030,6030,6030,6030
9751,703,472,6610,1250,5014,4149,301,6211,3343,3343,959,4292,4292,6238,6674,1939,6674,6674,111,6238,3317,6674,6674,6674,6920,6924,6674,6483,6674,6923,5211,6735
9752,3472,3986,4672,5135,6951,4699,6121,5512,3883,3547,4699,5650,3860,4347,4699,4699,4900,4288,4699,3759,4699,3759,3651,3759,4699,5763,4123,3759,3759,3759,4970,4970
9753,3472,5942,5654,6460,5281,6836,4496,6551,6836,3677,4284,4329,4284,5647,5864,3677,4284,5715,4609,5823,4609,6172,5364,4609,5715,4232,5420,5420,4284,6817,6882,5736
9754,173,1089,6909,696,6656,4354,3597,2724,6043,590,6997,6909,6997,6997,6909,2724,1271,2724,1271,2724,2724,5401,4761,5401,1271,4761,1271,6997,6997,4959,3989,6997
9755,173,6043,4687,4214,3923,6161,6808,6161,6808,6161,6161,6161,6161,5266,5266,6275,6275,6808,6808,4543,4850,3441,120,5266,4400,5266,6808,6808,6808,5266,4367,6808
9756,3472,5942,3986,6078,6934,4622,4442,5746,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,4203,6750,5144,6750,6750,5144,6750,4203
9757,7031,6429,4592,4856,3617,5599,7025,4856,6911,6781,4158,4857,4355,4857,4910,4910,4910,4910,5423,3796,5014,5014,5423,4355,7025,4857,4910,5448,5448,5278,5448,4097
9758,173,4896,4672,6689,4789,5260,5099,4789,5099,5099,5099,5099,5099,5099,5099,5099,5099,6689,5099,5889,5099,5213,5099,5099,4721,5099,6384,5099,4727,5911,5911,5099
9759,7031,6429,3881,4039,6188,6888,6888,5174,6291,6569,5369,6283,3653,6291,3653,5738,4508,6560,5738,6560,5376,4508,3707,3707,4508,5470,3761,4508,4508,4508,5470,4508
9760,173,3986,4530,4875,4670,4670,5009,4321,5009,4321,5009,6937,6937,4347,5009,5009,4347,6233,6937,4347,1734,1734,6233,1734,1734,5217,4778,5340,4289,3773,5217,1734
9761,7031,6429,3881,5307,6013,7046,6381,5755,6741,5755,5755,5755,6741,6178,5755,6144,4025,5410,3709,5410,4025,6178,4025,6178,3709,6178,6178,6178,6178,6178,6178,6178
9762,3472,7046,3783,6375,4684,5253,2032,4839,4861,5428,4861,4861,4839,4861,5428,5428,4861,4861,4861,3606,5428,4861,4861,4861,5428,5428,5072,7052,5428,4861,5428,4861
9763,5709,6429,6215,5737,4160,4160,6018,4915,5425,5425,6805,7021,4915,7021,4160,7021,4160,4160,3491,4160,5737,4160,2692,3897,7021,4915,2692,3897,7021,4160,7021,3897
9764,173,1466,4353,2882,4271,2719,2719,5860,5781,6316,2882,2882,2882,2882,5781,2882,2882,2882,2882,2882,2882,4649,2882,2882,2882,4649,2882,2882,4649,4649,4649,6627
9765,173,3986,5692,6725,4455,3856,6308,4084,6078,5665,6078,3856,7035,7035,3557,6078,6078,6078,4485,3796,3856,7035,4270,6078,3608,4216,3856,3856,4785,4270,4270,6975
9766,5709,6429,6467,4655,5451,6242,6242,6345,6345,5507,6345,5463,6345,6345,4361,6345,6345,5199,6345,6345,6345,5266,6345,4051,5990,4051,4051,6345,3491,3491,5990,6345
9767,7031,6429,4592,3533,4052,6018,6018,6779,6911,6571,7025,6911,6911,6779,7025,6779,4196,5088,7025,4196,6968,4999,6932,7025,5815,6130,214,4070,6968,4209,4196,6932
9768,173,1089,318,4118,3655,3906,4368,6432,3906,6432,696,441,587,5156,5041,4054,4368,5452,6303,4971,1069,5452,947,5806,4007,6640,696,5934,5806,5934,5934,3555
9769,173,3986,4387,4531,6622,3999,6830,4927,3730,3717,6057,1513,5840,6562,1201,5540,1513,5539,1513,5540,6153,5539,6135,3783,5490,3783,3783,3768,5539,1376,5539,5631
9770,173,3986,5674,4875,3566,4686,4686,4968,4968,5059,4968,3566,4968,3566,4968,5059,6352,6465,4968,5707,4189,3792,6975,3792,3792,3792,3792,3792,3792,3792,6656,6656
9771,3472,5942,3783,4618,3530,4618,721,6616,5118,4288,4583,4311,5118,5679,5515,5118,5710,6092,5679,5679,5679,5710,5679,5679,5679,5679,5710,5679,5679,3627,5679,4618
9772,7031,6429,3576,4620,5887,6543,6543,4258,6911,5111,6586,4764,5509,4764,980,3576,4425,3569,4270,5111,5111,5783,5111,980,5783,4279,5111,2827,5111,5783,6600,3778
9773,3472,6201,2932,6250,4633,5719,793,5194,5194,5194,3062,6605,2914,4996,4578,4863,5262,3636,4829,3755,3636,3636,3755,3755,5631,5631,3636,3636,3636,7034,5982,5982
9774,1371,6246,3881,5307,6341,4633,6915,4633,4633,4633,4633,4633,6855,3675,3675,5331,7013,3675,4010,7013,7013,3836,7013,6341,7013,6331,6038,5862,3836,7013,3836,3836
9775,1687,4112,3822,6571,4314,7044,6018,5691,6018,5691,5691,5691,6018,6255,6419,6018,6018,6392,6018,4376,6018,4337,2348,5834,4877,5691,1425,6018,2348,6018,4883,5342
9776,3472,4896,5921,4622,7008,4526,4883,5320,6093,4883,6934,6915,6093,3617,4340,6209,4340,6173,3617,6789,3617,3617,5764,3617,5764,6209,3617,3617,3617,3835,3617,3617
9777,173,3986,4530,5237,5237,4216,6305,4968,4216,5259,5600,6364,5149,3837,5259,6147,6281,6559,3774,6147,3566,4853,6975,3899,3899,5149,5149,5149,5149,6348,5149,4525
9778,3472,5942,6019,4034,7008,4699,7008,5128,6064,4883,7008,7008,5069,5069,5069,7008,4220,6214,7008,4220,4220,5510,4220,4220,5510,7008,6204,4220,6214,4220,6214,6204
9779,173,7046,3772,3772,6031,6844,3957,5483,3957,3957,6844,3957,3957,5923,5923,5923,3957,5923,5923,3957,7046,4519,5520,5520,5245,5923,4828,4314,4314,3612,4314,5636
9780,173,2397,161,2125,3636,2974,2974,301,2385,3208,3208,1851,1003,3706,5904,5904,3208,5904,2724,5904,4201,3636,5904,5904,5904,2724,4387,2724,1210,2932,5904,3455
9781,1371,6429,3617,5625,5526,4296,3716,3974,3716,5108,6795,3539,4370,6127,3785,6127,6297,4947,6297,5304,6795,3710,6054,6795,6795,3710,4744,3710,6795,4744,4744,6379
9782,3472,5942,5921,6422,4439,6025,6208,3549,3549,6047,6208,6047,6343,4829,6047,6343,4829,4829,5084,6208,4829,5084,4829,4829,4829,6340,4829,4829,2487,5084,1345,4829
9783,3472,4896,3783,4175,5182,1785,3864,4305,4259,180,4123,3008,2739,4970,3008,4970,5482,3008,3008,4412,3008,5121,5121,5121,5121,5121,5121,5121,5121,4412,4412,5121
9784,7031,3533,4997,6571,4314,4653,6018,4314,4314,3540,6097,4951,3540,3540,4314,4314,4314,4314,4314,4314,4314,4314,4314,4314,4314,875,4314,4314,4314,4267,5973,6317
9785,3472,5942,4672,4709,5379,3735,4611,4611,3735,3610,4709,4759,3883,6445,6526,4105,4105,4105,4105,4105,5771,6445,5430,6445,6445,4105,6728,4105,6728,5430,6633,6025
9786,173,1089,6909,696,4262,4537,4537,6140,5922,4537,6066,6066,6066,5922,3727,6257,6325,6066,4366,5161,5161,5922,6257,5161,4366,5266,5922,4366,4366,6257,3552,5922
9787,173,3772,6909,696,3923,5261,6164,6140,5261,4648,4832,6989,4648,3597,6989,6989,6989,4832,3823,6164,3597,3768,6808,3599,5812,3599,6842,3768,6989,6989,4832,4832
9788,173,636,968,1250,301,2747,2831,656,656,2831,656,2889,656,2747,70,2889,2747,4177,2747,2747,2831,2747,70,656,5617,2747,2747,2831,2747,656,5617,7012
9789,3472,472,591,2033,777,3165,3165,5287,5287,4848,6461,4284,4284,6841,6841,6781,6841,6841,6841,5841,3884,5109,1734,5035,5035,4978,3846,3884,6306,5396,4978,6016
9790,3472,4150,6611,4653,4653,4653,4286,6490,5650,3876,5650,4477,3876,3876,5484,3876,3876,4653,6445,2858,3876,5650,3876,5882,6445,4286,3876,5650,1570,5882,5882,5882
9791,5709,6429,3850,5646,5973,5171,3649,4029,4838,4746,6846,5400,6846,4900,4872,6846,4386,4900,4386,3843,6786,4900,3782,6849,6786,4361,4386,2823,5426,5126,6274,4838
9792,4424,5942,3574,6979,6383,6383,6383,5534,5940,6291,6291,6291,6933,6933,6524,6933,6933,3900,6933,6933,6933,6933,6524,6933,6619,6933,6619,3900,3900,3712,6619,4240
9793,173,6043,4687,4297,3848,3702,4568,4504,4789,4687,5610,6486,4687,4789,5610,4077,5002,5047,4101,4077,4504,4504,4077,4077,4077,4077,4504,4077,4077,4077,4077,4077
9794,3472,4896,5134,3774,5682,6975,1231,396,4575,5181,1705,1705,1705,1705,5113,5181,5308,2834,1705,6573,5458,23,2724,6033,2564,6449,1705,2724,4353,3923,6449,4353
9795,7031,6242,798,6749,778,778,1951,6527,6580,2759,6580,6580,2776,3959,3434,493,2776,3657,3657,2776,2776,7009,925,7009,7009,7009,7009,7009,7009,6089,7009,6089
9796,173,1242,161,2002,70,54,2747,2658,70,968,656,656,656,70,70,2397,656,1226,1358,1675,3296,301,1483,2406,1639,161,161,884,161,656,2036,1797
9797,3472,5942,5072,5433,5887,5636,5636,5736,6655,6655,3545,4209,6722,6655,6903,6722,4316,5118,4316,5118,6666,4316,6692,4142,5850,6692,4316,2041,4316,3455,4316,4727
9798,173,636,3565,3940,3772,3543,3939,6579,6906,3939,6144,3939,3570,3939,3939,3939,2882,3939,5366,3939,5262,3939,4477,5821,3570,4402,4287,6757,4194,4194,4287,3939
9799,173,6043,6349,4587,6298,5102,5213,4789,4789,5213,5102,4673,4321,6834,6834,4673,4171,5133,3895,3722,5896,3895,3895,2247,6615,2247,3895,4077,5047,4171,3895,3895
9800,173,5942,1951,6465,4321,3557,5000,4896,1273,5722,5207,5207,6361,5207,5207,4669,5207,5128,3769,6307,5207,5722,5207,5207,5207,5207,5207,5207,5207,5207,5207,5207
9801,7031,5942,5691,4622,4940,5632,4163,5632,5857,5857,6501,6363,6501,6501,6501,5562,6501,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,3634,6681
9802,173,4150,6909,696,4262,6140,6518,6140,4832,6989,6518,6989,6679,6989,6989,6989,6989,6534,4352,6534,3597,6534,4330,4330,3305,4233,4648,4267,6989,6989,4648,6534
9803,173,3986,5674,4837,1069,4125,2515,2724,4879,4633,4633,3644,5318,4633,3644,5798,3859,6379,5989,6379,6379,6379,6379,3899,4873,6379,5284,7023,5588,5639,6379,5016
9804,3472,3917,3565,4175,5591,5887,6662,5821,6924,4132,6533,4074,4074,4311,4074,4074,4074,2112,5679,5679,6616,4074,4996,5679,4311,6579,6438,4311,4311,5639,4996,4618
