ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45
7908,4120,180,5913,4658,6571,5189,4019,4337,5591,6911,5913,6571,4658,6130,4966,6130,4175,4966,6911,4966,5591,4966,4132,6482,3612,4966,6911,6018,4966,4153,4966,3612,5125,4658,6911,4966,6215,4799,6278,6571,6911,4966,6911,4153,6018,6911
7909,4702,6662,4519,5124,4041,6004,4519,4519,5509,4041,4085,6600,6317,6560,4086,5359,4442,5658,3814,6317,3870,6480,3870,5353,6317,3691,3691,3691,4109,3691,5124,5414,6429,4314,7014,6317,7014,5686,4183,6628,4833,5769,5228,4453,5948,4833
7910,5043,5383,4247,3735,3691,5800,4902,4248,4109,6317,6866,6606,4070,5763,4086,3691,3870,5336,4070,6866,3870,6480,6086,4109,4085,3691,6953,3691,3870,3691,5124,4079,3691,3720,4025,3691,7014,3691,4079,3691,7014,6953,4109,4906,3627,3691
7911,6492,5577,6886,5124,3691,3916,5526,5577,4165,5577,4222,6606,5518,5577,4506,6677,5414,5577,4165,4015,4165,4506,6111,4165,6532,4165,4165,6974,4506,4165,6802,5414,4165,4374,4374,6111,4374,4015,4506,5414,4374,4015,4015,4374,6606,4165
7912,330,3655,6807,5172,6844,6418,5517,6661,6441,5087,5986,4735,5546,4894,3557,6918,5961,4398,3568,4987,5674,5517,4952,6659,5082,5087,6918,3566,5327,5327,5708,5087,3986,4225,6918,6659,5087,7044,5087,3568,5517,4459,3792,5087,4459,5087
7913,5404,5674,5226,5172,4198,6745,5517,5181,4992,3947,3774,5149,4837,3566,4837,5343,6305,5472,4751,3842,3774,6561,6182,3837,6878,4353,6436,3566,4457,4338,5149,4046,4457,4457,4451,3837,3837,4457,4600,3568,6182,4457,5784,4457,6958,3837
7914,5784,3655,6886,4769,5009,5009,5517,4575,6958,4820,5151,4059,4806,4894,5151,6918,6182,3792,3827,6561,4188,5517,6182,3990,6878,4353,6918,3566,4457,4338,7047,3566,3986,3792,4670,4246,6680,3566,5009,3568,6907,4600,4952,3566,6661,5308
7915,267,5383,5723,5300,4196,5189,3759,4336,4661,4767,4085,4145,5062,4304,4086,4948,4881,4595,5709,4767,6467,4085,4601,3630,6351,3759,4655,6077,6876,4881,4085,5642,5601,5055,3630,4160,3767,6514,4160,4881,4196,3767,4595,4601,6514,3630
7916,3066,180,4716,4658,4196,5189,5050,4712,4054,6766,4214,5639,4884,5715,4086,4993,5715,5715,6200,4651,5175,6698,6238,5715,5175,5715,4884,5056,4993,5558,5715,5709,5715,5056,5316,5240,5715,5715,5715,4993,5558,5715,4993,5240,6243,4993
7917,6553,4510,4005,5787,6262,5800,4829,4416,4510,4041,5802,5639,5715,4591,4086,4884,5558,5715,6836,4767,3618,6698,4601,5881,4085,3759,4595,4385,4794,5558,4085,4595,6836,5190,5316,6351,4884,6351,4145,4881,5558,4881,4593,3577,5062,6172
7918,6790,180,4775,4658,6844,5189,4684,6611,4074,4166,4792,5187,7052,3626,4468,4764,6245,5694,3971,5626,4259,3555,4175,5626,4792,3573,4792,4175,4175,3705,4277,5771,5360,4209,4175,4445,4796,5683,6416,5683,6167,6238,5626,5771,6416,4913
7919,330,5789,5156,1069,4313,5295,4684,6611,6844,6298,3573,4714,4658,3626,4074,6865,3739,5694,3971,6644,5783,4961,3573,4286,4684,3573,4658,3573,4175,4684,4658,3593,3573,4658,4175,3573,4796,4337,4468,4658,6167,7052,3580,6537,4684,4913
7920,2358,180,4005,5323,3982,4829,3740,4337,5063,6196,6201,5662,3864,3813,4468,3864,3583,6238,5390,3864,3578,4337,6238,6479,5390,6238,4337,5084,4175,6201,4872,6238,5390,5683,5809,3873,4796,5683,6416,6201,6416,6238,6238,6238,6238,5863
7921,6077,6662,4716,4978,6262,4416,4208,4416,4510,6558,4597,4576,4208,5004,4086,3798,4026,4061,5338,5004,5891,4028,6138,5797,4061,5004,6558,6839,5702,3937,6138,5786,6460,6703,6138,4767,6703,4416,6460,5680,5042,4061,4061,6558,5042,5042
7922,6836,4760,5723,4566,5051,3639,4767,6118,6118,6399,6118,4566,6317,4893,6118,4566,6876,4061,6433,4767,6118,6698,6118,6399,6399,6118,6118,5712,6876,6118,5062,4672,4206,5939,6118,6118,5111,5185,3590,3775,4196,6401,6159,6401,4754,3590
7923,6836,6824,4716,4978,5050,5800,5050,6308,4510,6558,4597,6142,5605,6359,5605,5092,4466,6138,3814,4986,6312,5004,3814,5764,5605,5004,6308,5950,5702,6560,4591,6138,6142,6703,4591,4893,6703,4416,6138,5680,7034,5092,7016,6703,6021,5042
7924,5784,5674,6807,6026,4198,6745,4198,4803,4992,3947,4481,5411,6745,4552,3842,3867,6305,4617,7026,3842,5687,3872,3571,5347,5119,3867,3842,6630,6630,5579,4152,6905,4769,4548,5257,3571,6680,6630,4617,6314,4152,3947,6905,4390,6630,5832
7925,322,4261,6807,6146,6021,5766,4198,4045,4992,6630,4481,5411,6615,4914,3842,4249,4249,4078,4758,3842,5687,610,5374,5347,5119,6630,4769,6963,6630,6204,6615,4249,4769,4249,6598,6963,7008,6963,4617,3955,4152,3663,6630,4249,6630,6963
7926,4850,6999,6807,6026,6021,7050,6840,4852,4992,3932,4562,5411,6219,4766,5421,4879,6305,4633,5486,4766,5721,4899,6305,3990,6305,3539,5181,5775,4506,4766,4083,5421,6862,6305,4006,3932,6862,3872,5421,5181,4506,5666,6266,5666,6862,6305
7927,3364,5506,4005,5300,6553,5199,3794,6457,5657,3972,4392,4854,3864,6780,5390,3864,3992,5063,4593,3852,5063,3852,3852,3852,3852,4783,6457,3852,3794,6553,4783,3876,5063,3852,6157,4965,5451,6646,3992,5482,4951,4783,6709,4117,3627,6157
7928,5043,5383,5913,4861,5867,5189,3794,4288,3864,3610,5913,4194,4658,4951,5390,3864,3992,5694,3864,3852,5063,3876,4175,3852,3852,4783,6457,5084,3794,3864,3740,4385,5063,3992,6157,4965,3852,6646,3992,5063,4951,6813,4593,4951,3992,4783
7929,5043,601,5913,4861,3893,5189,6345,4288,5591,3533,5913,6358,5737,6130,6982,6358,3992,5550,4117,3533,4491,5872,6669,4869,3852,6470,3652,5691,3652,6982,6470,6470,5063,5684,6277,4965,4771,4491,5822,4260,5769,5769,5228,4117,5769,5691
7930,5784,6091,4457,5077,6021,4246,4198,4370,4992,3947,4880,3943,6219,3635,3842,3867,3571,4617,3635,3842,6829,3872,3571,6972,5119,3947,3842,3872,4606,6680,4860,3867,6091,3571,4451,3571,4617,3872,4811,6894,4617,3947,4556,3872,5446,4238
7931,6538,6091,3601,5077,3867,5264,4605,4852,4605,3947,4481,6711,5687,6346,5421,3867,4899,4481,4556,3842,6829,4899,3943,6880,4605,3867,3932,5775,4506,5579,6425,3867,5130,5159,6525,6829,6894,6425,3970,6894,4506,3947,4927,3563,5446,4553
7932,322,4435,6807,5172,3867,5237,6840,4045,4992,3947,4481,3943,6219,4992,3842,6894,6305,4617,3842,3842,5687,3872,3571,4992,5119,4561,3842,4506,4506,5871,4548,3586,3842,4506,3571,6963,4617,6963,4617,6894,4617,5421,4548,4249,3842,6963
7933,3735,6824,4363,4978,3749,6004,6677,4248,3983,6600,6862,6600,5092,5637,3532,6046,5931,5967,5486,6738,5958,6738,4497,6723,6354,6536,4089,6542,5353,6308,4904,6738,5402,5936,6566,6600,5353,6542,4100,5758,6988,5353,6331,3549,6281,3738
7934,6492,5577,6205,4624,3982,6132,5891,4937,5576,6032,6391,5443,5500,5353,6036,5536,5414,6614,3776,5625,3776,6683,4581,5370,6895,5382,6614,6940,5353,5839,5686,5686,5625,6391,6940,3776,5495,5686,5686,5625,4374,5686,5686,3549,5686,4553
7935,6054,5577,6886,6281,6163,4401,5526,4419,4419,4401,6862,5525,6862,6663,5578,6862,6305,5541,5578,6632,4500,6163,4401,5697,6862,4401,6364,5208,6281,4401,4100,5543,4401,4401,4976,4500,5402,4401,4100,3866,3604,3866,6281,3549,3866,4819
7936,3772,5824,6807,1069,6021,5469,6840,5924,6286,4887,6736,6711,5410,4488,5007,5007,7054,6057,6880,5007,6414,6316,4147,6880,5401,6880,4339,5007,5023,3994,5001,6286,5023,5401,4435,4757,4147,5579,3616,4147,6432,6432,5216,5781,5007,5007
7937,4173,4435,6807,5067,6021,6666,3777,5924,6432,3947,4435,6711,3625,6094,5007,4888,7054,5806,5338,4006,6451,6880,6797,6880,6414,6880,5912,4959,4950,6432,5806,5806,4921,4609,4435,6477,4147,4082,4082,5576,6432,4936,6168,5912,6021,5912
7938,330,3730,1923,1069,1089,3551,6156,5924,6432,4887,5631,5616,4368,4147,5401,4908,3739,5806,5338,4950,6451,5401,5417,6880,6414,6880,5216,5007,5912,6432,3848,5216,6432,5995,4435,4936,4147,6432,3616,4147,6432,6432,5216,6853,4435,6153
7939,885,1643,6529,4861,3893,462,2461,3452,3165,3165,140,503,136,5966,6431,6158,3032,3165,3963,153,3165,3364,6158,3094,6431,14,153,3165,1857,5126,3165,3963,2461,6920,3165,3611,3963,3963,2461,6431,6158,3165,6158,3032,6830,2406
7940,5192,4748,4775,4402,6021,4796,4877,3834,4477,6340,6576,3880,6245,4750,4468,4764,3739,5694,4369,6731,5891,4749,3573,6753,6490,3573,4468,4750,5261,4933,4277,3573,5360,5261,6644,4750,6753,4750,4885,4750,4750,6731,4477,6537,4477,6748
7941,717,6246,4005,3820,6262,5189,5050,6421,6536,5105,4443,3726,5453,3632,5736,5975,5845,4061,3676,4130,3632,3632,3632,7005,3820,5975,4130,6758,5975,7016,6724,4645,5575,3820,7005,4445,7005,7005,6603,6569,4645,6191,3820,6183,7005,7005
7942,4935,601,6886,3985,3535,6060,5530,6938,4459,6951,4170,7015,6121,3655,6951,3605,6197,6469,6197,6899,3655,4170,5178,7008,6950,6951,6197,5473,3895,7010,6063,6382,4511,5221,5221,6950,4511,4170,6899,4170,5221,3655,4170,6887,6197,4170
7943,6492,7008,6886,6787,5281,6938,5530,6938,4459,5010,4170,6951,6197,5638,6938,6938,5961,5209,6197,6899,3655,4170,6948,5010,6950,5638,6197,6938,3895,5473,6938,5320,5010,4170,6899,5010,4511,4170,6899,4170,5071,3655,4170,5638,4170,3655
7944,6492,5714,6886,3985,5320,6140,5582,6938,5964,6951,4170,4367,6197,5221,6951,3605,6936,5922,6197,6899,6950,4170,6948,6938,6950,6951,6197,6121,3895,5473,6951,6382,6197,6382,6899,5010,6951,4170,6899,4224,3702,3655,6948,4400,6948,6899
7945,4297,1135,4980,6548,3982,6114,4877,3935,6548,6042,6028,4463,3727,3785,6548,3785,5624,3935,4180,4463,5081,5828,5504,5405,3785,4404,5828,5208,5054,4354,5081,6456,5456,4404,4150,5504,3785,4719,6107,5828,3785,5859,5215,4517,4404,6513
7946,4297,5789,6886,4368,6844,6418,4684,5903,6548,6042,4614,4719,6237,6418,6548,5381,3739,4398,5616,6162,5275,3872,5215,4398,6028,4404,5215,6548,6247,5616,6488,4981,5185,5616,5789,6076,6548,5185,6456,5789,5215,5034,5215,5215,5215,4701
7947,194,1135,4980,4354,6021,6418,5452,7027,4422,6153,5273,4719,6237,6993,5452,5273,7023,4463,6153,5309,4719,5452,5417,5215,5243,4404,5417,4125,6548,5616,5583,5077,4719,4404,5583,5417,5215,4719,6107,4719,5085,4719,5452,5215,5215,6153
7948,6492,5383,6529,4624,3763,6132,4681,4763,3709,3996,4025,6606,4465,4755,6539,7045,4287,7045,6539,4755,4945,6539,4709,3709,6144,6178,6953,5410,5410,3763,6389,6193,6539,6627,4025,3594,4218,3594,6539,4465,6144,4025,3594,5410,4945,5410
7949,6790,5383,6205,6912,3763,4025,5361,4465,3709,6044,4287,5977,4465,4755,6539,7045,4272,6366,6539,6044,4945,6539,3594,4594,6144,6318,6953,4524,5410,3763,3621,3763,6721,6627,6366,3594,5727,3594,6539,3594,6144,6953,4755,5321,3594,4465
7950,6492,5577,6205,6912,3763,6132,4681,4465,3709,6044,4025,6606,4465,4851,6539,7045,4287,7045,6539,3996,4945,6539,3594,3709,6144,6318,6953,6224,5410,3763,3621,3709,6539,6366,4025,3594,5727,3594,6539,3594,6144,5500,3594,5410,3594,5410
7951,6404,6401,4363,4566,5051,6310,6681,5532,6987,6558,6110,5035,6558,6046,6401,6046,6850,4974,4938,5724,5599,5051,3888,4974,5407,4221,5968,5572,5051,5968,5968,4283,5024,5051,4655,5051,4974,5724,5024,5968,6341,5724,4974,5724,5407,5843
7952,5747,5049,5530,6912,4101,6102,4208,5878,6853,3972,6692,6358,3864,6853,6981,5364,3705,6103,4938,5240,5175,6683,5867,5881,4527,4336,5240,4336,3591,5867,5559,6579,6579,5240,5441,6896,3801,3910,5760,6358,4828,4336,6853,4112,6301,4519
7953,4620,3533,4716,3542,6751,5189,6345,4891,6987,6987,6110,4187,5730,4694,5200,5644,5043,3981,4938,5425,5599,4891,5265,5797,4582,5265,6832,6839,6288,3937,3793,5302,4070,6699,5316,5240,3764,5723,4324,6292,4196,6212,6949,4582,6243,6616
7954,401,6615,6886,4461,4101,4791,4705,4419,4477,4139,4275,5170,5170,4333,4077,5170,6587,6705,5171,4215,4154,6587,5610,4609,4215,7013,6587,6910,5162,6587,6587,5911,6587,4215,4267,4791,4215,4267,6551,4439,6341,7013,4267,5170,4406,4198
7955,6404,6401,6886,4396,3535,4791,4705,4486,4181,4609,3940,3940,5192,3857,4077,6127,6127,3924,5659,4077,3707,6127,5701,5797,4615,7013,5008,5688,5244,5008,5716,6127,7007,4609,5008,3940,4725,3940,3940,5008,6341,4200,6127,4744,4200,4615
7956,6492,6615,6886,4364,4101,4791,4705,4419,5162,4609,4615,6861,4744,6551,6784,5930,6250,5911,4529,4389,3822,4486,4609,4609,3933,4703,5008,4389,5930,4389,5911,5911,6460,4609,5620,4389,4503,5620,4389,5008,6341,5620,5911,4389,6183,5911
7957,5404,4388,4042,3688,4349,6307,5449,6145,5610,3596,5404,6861,5047,4308,6701,3741,6000,5610,4224,6256,6701,3843,3596,5002,4308,5610,3596,5404,5404,3843,6256,5335,6999,3843,4705,4308,4156,3596,6701,3741,4308,3596,6701,4048,5047,6041
7958,4297,5789,4042,3688,3878,5168,5449,3843,5168,3688,5932,6861,4705,3857,4789,5510,6031,5610,6075,6145,4967,3843,3688,6667,4048,5610,3596,4683,5335,4568,4568,5335,4048,3843,4705,4568,3843,4048,4705,4048,4308,3596,5251,4048,5047,5047
7959,5404,4388,6886,3688,6384,4791,5449,6068,4683,3688,4630,5933,5047,7007,6701,5002,5933,3688,6075,6256,3843,3843,5610,5002,5610,5610,3596,4683,4388,5610,5610,3574,4683,4683,4705,5449,4156,3596,4683,3741,5128,3741,3688,4705,4705,5047
7960,6241,2930,5156,4368,3867,5825,6432,4435,6080,5620,4435,6711,3719,4484,6065,4239,5216,4435,5338,4888,6451,3777,4484,6065,3932,6538,4484,4484,6916,6538,5001,6065,5995,6065,4435,4484,5857,5857,6065,6666,3999,6432,4484,6538,4484,3999
7961,6241,2930,5156,4368,6844,4368,6432,3848,3906,5620,5995,4435,6237,6611,6065,5995,3739,5156,5338,5330,6451,5330,5330,5330,3999,4297,4484,4484,3906,6538,6538,5330,5995,5995,4484,6538,6538,4484,3906,6538,6538,3906,4484,6538,4484,6538
7962,1108,601,4716,4978,4437,5825,5203,4891,6080,6558,4971,6711,6558,4694,6065,4447,5580,5282,5338,4560,3822,6011,5244,5797,3558,6250,5580,6839,4611,6538,6019,6065,6019,6845,5620,5911,6597,5620,4464,6101,6250,4609,5580,4464,6101,3822
7963,5776,4261,5226,4364,6021,5585,6495,5924,5157,4264,6736,3862,6131,4899,5007,5007,4899,6258,5338,4261,5007,6011,6604,5007,3558,6387,4377,4377,4377,4899,5007,6011,4899,6094,6425,6011,6011,4899,6604,6094,5682,6094,6716,6604,6604,4364
7964,5784,4408,1923,4862,6021,5469,6840,5924,6432,4264,4481,5007,723,4899,5007,5007,5249,6258,5338,5007,5007,5007,4660,5007,6294,6058,5007,5007,5222,5222,5007,6059,4899,5007,5296,6059,6058,6059,4147,3646,5682,6432,3646,6058,6101,5007
7965,3751,1135,5156,6146,6021,5264,5848,5924,4546,5222,6736,6080,3719,4899,5007,5007,5249,6258,5338,5007,5007,4899,6258,5007,3558,6258,6080,5007,6258,5416,6258,5786,5995,5995,5416,6258,6015,3558,4261,4203,5682,6258,6258,5299,5249,4364
7966,3751,4422,6807,4229,5009,4236,5517,4575,6958,6958,5151,5784,5082,4894,6441,5877,4968,3792,4236,6561,6807,6561,6561,6502,5082,4353,6441,3566,6078,4338,3792,5172,3986,6143,4271,5461,5087,4968,5193,4084,5868,6897,3792,6561,6958,5193
7967,6248,601,5250,4978,5707,5693,5517,4919,5327,4013,5151,5327,6187,6346,6152,3556,5345,4244,7044,6008,6979,5250,5327,5250,5707,5250,6918,5250,5637,5327,5637,5327,6956,6008,4143,4451,5087,4606,5987,5637,4811,4737,7044,5637,4737,4238
7968,330,180,4980,6006,4892,6418,4877,5085,6789,5085,6042,6293,6418,4894,6548,5456,5624,3604,4180,3604,4719,6418,6418,5543,5082,6006,4125,4125,5054,6006,4100,5543,4719,3866,5624,4125,6006,6107,4100,3866,5085,3866,5624,6107,3866,4125
7969,6375,7005,5437,3542,6262,5485,4208,4712,5575,5575,5913,3726,6455,4694,5247,5247,5485,5845,5485,5845,5783,4450,5127,7005,5485,6728,7031,6839,5485,5485,6427,6455,4694,5485,7005,6455,7005,7005,6455,6455,5247,6455,5845,5771,6455,6427
7970,3972,7005,5437,6872,4101,5485,4208,5127,4510,4609,5913,3726,5187,4694,5247,5247,6455,5845,5485,4130,5783,5127,4132,5845,5783,5783,4130,4107,5845,5485,6427,6455,4694,6872,5247,6455,7005,6455,6455,6455,6167,6455,5845,5857,5857,6438
7971,6112,7005,5437,3820,6262,5485,4208,5127,5205,5575,5913,3726,6455,4694,4649,5247,6455,5845,5485,4130,5783,5127,5127,4101,4101,6728,4130,6872,5845,5485,6427,6455,6427,6872,6427,6427,7005,5845,6427,6455,5247,6427,5845,5845,6455,6427
7972,68,2823,3865,2625,5972,5652,4293,3657,4420,6165,5954,4350,6440,5193,2865,6029,4309,4293,3959,2865,5729,3102,5000,1411,6029,4420,3680,6280,5193,6029,4955,6768,4420,6100,2865,5652,1048,6184,5193,4420,4704,4420,3089,6280,2865,6100
7973,4935,4606,6807,4978,3535,6654,5891,5250,6789,4598,4588,6159,6654,5637,3532,4833,4929,4244,6654,4013,5063,5872,4244,6654,4929,6470,6470,4890,5637,4244,4638,4491,4244,6152,6241,4929,4929,5185,5822,6241,4491,5769,6028,4929,6241,6028
7974,401,6999,6999,5508,6021,5469,5891,4852,4420,3811,6041,6159,6795,4914,5548,6380,4890,6041,4225,6184,6041,4329,4701,4929,4929,4701,4275,4536,4246,4329,6795,7056,4929,6100,4701,6041,6184,6184,4301,6795,5394,4329,6184,5853,6184,6184
7975,5404,6364,4363,6474,5989,4966,5667,5241,5874,5688,6862,3687,5111,5667,6676,5962,3687,6016,5389,6250,6379,6091,6091,5667,6819,6016,3988,4418,3687,3769,5667,6819,5125,6668,3769,6850,5111,5665,5951,6795,6341,6016,6819,4744,6819,5667
7976,6978,5786,4716,4566,4101,6004,4953,6421,5063,4743,4615,5170,6654,5966,6676,5975,3731,4061,6122,6162,6405,4255,6797,6654,4743,4703,4089,4703,4743,6556,6654,6720,6122,4703,6797,4703,7005,4703,5951,4703,4703,6122,4061,4991,6797,4703
7977,6492,4510,4329,4978,3859,4966,4675,6308,6720,4743,4588,4675,5605,3813,5605,6797,4038,5605,5605,6051,6720,4409,6797,5764,5605,5951,5046,5764,3811,4081,5951,6720,6720,3633,5671,4409,4991,6051,5951,5758,6076,3813,3813,3592,3592,5951
7978,6790,3996,4363,5095,5050,6282,4208,4582,7040,5282,4882,5680,3719,5689,6868,6200,5580,6868,5338,4882,5056,6698,6868,6420,3918,4734,5580,5056,6519,4971,6131,5786,5715,4882,5316,6698,6200,5500,4261,6387,6094,4134,5056,3577,4726,6868
7979,6404,6824,4363,6717,5051,3916,6420,6285,4464,6558,4882,3711,5730,6420,6285,4447,5580,6705,6131,4560,3822,6011,4560,5797,6285,4199,5580,6285,5561,5580,5968,5786,6285,5580,5316,5240,4974,4199,6285,6011,6285,3871,5580,5240,6101,6901
7980,4620,5006,4716,4978,5050,6282,4661,4848,4661,5730,5797,5680,5730,5689,6698,5493,6296,6324,4611,4767,5958,6698,6698,5797,4726,6698,5580,5056,4611,3937,4726,5786,4848,5847,5316,6698,5153,6395,5770,5056,6698,5770,5580,3577,4726,5580
7981,5404,6376,2545,1057,5989,5469,5526,5241,3989,3688,6041,5362,6795,7007,6676,5585,6250,5853,5338,3989,4154,2385,6376,6041,6862,6862,6587,6862,5284,4338,6795,5248,6862,3989,4805,3785,6647,5541,6795,6795,3636,5671,6795,6862,6862,3636
7982,6492,6364,6138,6281,3859,5469,5848,4419,5576,4320,6862,4976,5989,6550,3915,4320,3915,6495,5338,6550,4676,4976,4682,5989,4682,4320,5886,6495,6521,4320,6495,6412,5235,4976,6971,6412,3882,4320,4682,5224,5356,5331,3882,3882,6817,4995
7983,6492,2823,6886,6100,3859,4253,5578,4419,6023,3688,6862,4903,4232,6560,4705,6023,5585,3688,6412,4663,4676,6895,3688,5989,6818,6862,6412,6023,4256,4682,3688,6412,5331,3688,6971,6412,4705,6412,4183,6412,4833,5331,3882,4320,4705,4995
7984,1077,1558,3314,633,2406,1989,5547,339,2098,5972,6735,3609,6540,4985,6397,4361,5732,5818,5408,4361,2667,5720,4103,6482,5528,4984,3609,5818,6744,6849,3893,4149,3828,3609,6687,4010,6695,6192,6190,5528,4898,4228,5732,6190,3609,3609
7985,322,601,2944,5528,3486,1989,2920,3508,5365,2064,840,3609,5994,4706,6397,3072,5994,1088,5408,5426,4115,4438,6176,1609,5528,4984,3609,2229,1431,1296,6088,4149,1041,2667,2242,1609,3808,7009,2229,5365,4438,1609,4679,6770,1609,5365
7986,1475,180,3427,4861,3609,5999,6345,3137,5732,3609,5019,3609,6540,5788,6397,4361,5732,4305,5408,4361,6687,5720,4051,6482,5528,4984,3609,6540,6744,6849,3893,3609,3828,3609,6687,4361,6695,6192,6828,4535,4361,4228,4679,4898,3609,3609
7987,5105,6824,4363,4978,4890,6800,6045,4852,3709,3694,6079,6606,3648,3802,4155,7045,4890,3694,6800,6410,5529,3925,3925,4552,3694,6318,6953,5436,6407,5493,3694,4155,6263,4155,4155,3694,6090,6263,6279,4779,5325,6263,4155,4979,6722,6284
7988,5700,1558,4042,6708,1089,4328,5361,4852,5576,4202,6039,5891,6287,4507,6676,6694,4507,3694,4852,5185,6829,6316,6797,4276,6722,4716,3751,5095,4606,4202,3751,4082,6504,6159,4852,5864,4507,4507,4852,3572,4852,4852,6763,4979,4202,5993
7989,6046,4606,4363,4978,4890,5939,6045,4852,6045,3694,4870,6118,5993,4893,6676,4566,3918,3694,6433,6410,5993,4155,4566,4139,6676,4016,4363,5712,6118,6676,5937,4893,5712,5680,4668,6118,6712,6662,3670,5758,3670,6676,4155,5092,5092,6676
7990,6492,5383,6529,6912,3982,4829,3740,4763,4109,7045,4392,6606,3864,4951,6172,4833,3992,7045,6813,6813,4421,5738,6782,3977,4951,5063,4967,5700,6957,4421,5290,4385,5063,5650,4421,6560,5700,6813,3677,5576,5861,6813,6860,5654,5669,4833
7991,6492,5171,4005,4416,3982,6132,3740,4416,4510,6957,5802,6606,5092,5973,4833,4833,6563,5210,5686,4833,4682,5872,6782,3977,6023,4256,6614,3939,4256,4329,5686,4833,5063,5021,6007,6023,7045,5686,6023,3939,4833,5686,5686,5654,6563,4833
7992,2686,5383,6529,6912,3763,5023,5361,6350,6898,6298,4287,4714,3864,5353,5654,5364,4272,7045,5686,4328,6023,6683,5652,5861,6023,4900,6132,3939,3794,5867,6023,6023,5652,6023,6023,4902,5451,4292,6023,5576,5760,5500,5686,4117,4292,4900
7993,6492,6091,6934,6281,6021,7050,5891,4034,5576,6797,6862,4213,6693,6663,6771,6046,7054,6705,3635,5936,5674,4819,6693,6693,6693,5079,5577,6978,5353,6322,7047,5936,6046,5936,4668,5936,4662,6542,6693,6542,6723,3779,6693,6546,6723,6693
7994,5105,6454,4716,4978,4196,6004,6522,5532,3983,5937,5968,6600,5622,3785,5605,6046,5318,5532,6433,4081,5958,5802,6046,3967,3576,6396,5778,4273,6620,6620,6046,6542,6046,5562,5672,5532,5655,6542,3983,6542,6406,6406,4232,4232,6312,5140
7995,322,5674,6807,5172,3867,5429,4693,4045,4715,3947,4390,5411,4172,4899,4647,3932,6305,6727,5226,4918,4837,4918,3943,3871,4918,3539,5886,6711,6596,4837,7047,4837,4918,4837,6322,4880,5974,4768,4880,4488,4323,4837,4323,6815,3932,4860
7996,5404,6999,4042,4364,5934,3916,5891,4419,3898,4609,3558,4215,5656,6420,6676,4447,5580,6057,4611,5786,5891,5823,4089,5797,3558,5823,4089,5775,5656,5786,5001,5786,5063,5162,5416,6460,4089,5823,6460,6509,5795,5823,6509,6259,6509,5416
7997,1234,6275,4005,4566,4196,6310,6345,6421,6987,6987,6110,5724,4427,4427,6092,5724,5491,3894,3729,5899,5899,6962,4221,5794,5724,4221,6987,5572,5899,6960,5782,6962,4426,3973,5899,4221,6960,5899,4324,5899,4196,4426,4426,5724,5899,6841
7998,4379,4098,6650,4186,4196,6310,5782,3843,6987,6987,6866,5865,4427,4427,5200,5724,5043,4293,5572,5724,5899,6962,4221,5794,5407,4221,6987,4426,5051,4426,5782,6962,4098,3973,5899,4221,5572,5782,4324,6962,6292,4098,4938,5724,5899,6841
7999,6353,5383,4283,6008,5051,4279,4379,4655,6987,6987,6110,4283,5601,6292,6962,5724,6876,3894,3729,6710,5899,6962,4182,3767,6710,4221,6987,6839,5051,6785,6710,6962,5601,5051,4358,5051,6110,5601,6110,6962,3894,6292,6110,5599,6301,5599
8000,1939,4098,3683,4461,4283,3916,5794,5251,6987,6987,6110,4834,5724,5572,6962,5724,5889,4834,5572,5724,5899,3843,4221,5794,4215,4221,3988,3988,5012,5012,6520,3933,6520,5794,5899,5012,5572,3988,4834,6962,6341,3988,6127,4437,3988,6668
8001,6955,6401,4716,6008,5051,6310,4379,5532,6987,6987,6110,6569,5724,6454,4665,5724,5599,6306,6110,5724,5899,6110,3973,5797,6710,6841,6987,6839,5363,6608,6841,6306,6136,3973,4379,5724,5111,5724,6110,5724,6805,6136,6136,5724,6478,6841
8002,6699,3569,5723,4566,4196,5189,5050,5881,4848,6386,4091,5175,3793,3793,7031,5975,5118,7031,3676,5189,5175,5559,5453,3676,5453,3637,7031,6839,5118,7031,5559,5189,7031,5559,5559,5559,5559,3620,4445,5118,3620,5559,6949,5189,5189,5559
