ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
8096,3647,5524,5094,6177,5094,6906,4361,4051,5804,4103,3570,5547,4051,6388,4679,5788
8097,5189,5524,5718,6177,5728,6906,4361,4051,6906,3611,4790,6540,5788,6388,5818,5907
8098,330,4947,6460,6915,6904,4319,5638,6904,6587,4568,5884,3933,5502,6650,5688,6787
8099,330,4947,5162,5063,4337,5914,6563,5573,4194,4568,7020,5187,4644,7020,4859,4194
8100,330,5281,5162,5063,6904,3596,5638,6654,6587,4802,5884,3933,4411,6650,5688,4411
8101,5189,2028,5142,6569,5963,7057,5993,5587,5234,5864,3777,5095,4594,4928,5849,6627
8102,330,3786,5162,5130,5541,7046,6862,4401,4270,5641,5241,4826,3866,4500,6379,4826
8103,330,3786,5162,5130,5541,3707,5890,4232,4678,5641,6048,5046,4633,4596,6818,4826
8104,5189,6123,5094,6177,5094,4925,6351,4767,5043,3759,4843,6244,4041,5240,5240,6242
8105,3647,5084,5988,4464,4754,4768,4879,5935,4678,4363,6263,4879,6266,5935,5935,6519
8106,330,5281,5162,5203,6705,4346,4211,4052,6404,6298,5686,5686,5805,6677,6503,5106
8107,3647,2925,1462,457,6486,768,379,689,5992,5384,904,3956,1691,1293,1015,1691
8108,3647,2925,1462,457,5896,4813,739,1462,5992,5384,223,2361,2361,869,3358,1332
8109,3647,1838,232,232,1691,2397,2050,1590,5992,5384,232,3956,1250,1774,3956,1774
8110,330,4947,4860,4820,5517,5548,5418,6141,4323,3774,5517,3792,3568,5357,5087,3750
8111,330,3786,4246,7001,5541,3785,5385,5059,3792,3666,6048,3792,3638,5707,3792,3792
8112,330,3786,6279,6915,5541,5046,4154,5543,5543,3666,6818,6818,3983,5543,6897,3983
8113,3647,5281,6460,6569,5767,4742,6654,6654,6654,4669,6654,6470,5388,4737,5738,4032
8114,330,4694,6460,5063,4337,4742,4533,6654,6654,5789,6654,5182,4620,5182,5738,4032
8115,3647,5794,6460,6569,6246,4742,6628,6654,4206,4206,4244,4896,4206,4206,4206,4032
8116,3647,5794,3596,4168,5888,4346,6628,5805,5805,6255,5805,7017,5805,6650,4975,5909
8117,330,3786,5988,4291,5541,6750,4211,5805,5805,6972,6972,7035,5805,6795,4398,5548
8118,3647,6048,6279,4901,5541,6750,4211,5059,3661,6255,5805,7017,5805,5909,5909,5909
8119,330,4947,4880,5082,5517,3785,4400,5397,5456,6472,5517,3773,3773,6472,7015,6472
8120,330,4947,6694,4802,5767,330,5530,4114,4233,4233,4137,3773,3773,6887,4233,4431
8121,330,4947,851,6555,4648,330,4114,5397,4137,6656,4648,4387,3773,4114,4648,3519
8122,330,848,1744,3370,1225,462,1949,821,2076,2139,673,821,1931,3939,4017,821
8123,330,4947,6464,5745,4898,3972,6032,4845,5265,6456,6925,6261,6261,6563,4150,6844
8124,330,3786,6279,5079,5541,6750,5890,4688,4688,4688,6048,6838,6958,4236,4685,5015
8125,5189,4694,5574,6177,6130,4792,4024,5723,6674,4425,5703,6049,6674,4196,5559,5867
8126,5189,5794,6460,6569,5728,5332,3533,6681,6227,6501,4258,5182,4620,5887,6543,4273
8127,330,5281,6279,6569,4478,3755,3682,3682,6582,6582,4327,3754,4620,6930,5849,4273
8128,330,3786,5162,3786,5963,5686,5102,5555,4682,5555,6423,5225,6162,6895,5225,5839
8129,330,3786,5162,4589,4696,4819,3708,6973,6238,6298,5557,6973,6973,6973,6973,6973
8130,330,3786,5162,6569,5963,3707,5530,4181,5916,4128,4867,3717,6162,5353,6973,6114
8131,5189,5524,4348,6291,5728,5451,6351,6836,5451,3759,4709,6242,6476,6242,3864,6836
8132,330,5084,3596,5063,4224,6537,6535,4496,5451,4709,4709,4496,4496,5451,3864,4496
8133,3647,5084,4348,5063,3610,3819,3864,4496,3610,3864,3610,5650,3610,4101,3864,4101
8134,5189,6048,4812,6316,6248,4890,4879,4546,4678,3811,6048,6160,4380,6722,3948,6347
8135,3647,5281,6279,3719,4754,6829,3625,6977,6822,5680,6423,6160,5680,5154,5154,4510
8136,3647,3786,6279,4901,3789,6750,5040,6773,5916,5040,5429,4455,4455,4644,3785,4455
8137,330,1838,5035,3818,6309,795,6016,5243,5916,6456,4671,4240,6222,6450,6973,5270
8138,330,4947,6279,5667,6042,3785,4485,5009,5674,3666,6048,6915,4485,6016,6225,4614
8139,3647,6048,5162,6915,6824,4346,5837,4052,3687,3687,6535,3687,4485,6650,5855,6787
8140,330,362,1386,36,3004,6920,4107,2759,511,2472,4790,5547,5649,6508,3820,6645
8141,3647,1959,918,130,4205,6920,2622,6920,1916,6920,5653,4961,4572,6920,6920,6645
8142,5189,5524,4004,6129,5728,5567,6034,5728,6421,5728,4632,6955,6811,5199,3729,6421
8143,3647,3786,851,6316,1428,6258,2195,1727,4442,2139,3087,6428,467,2165,946,946
8144,3647,3786,6279,5269,4203,6258,6259,1974,4442,2139,3709,6428,6688,6058,1412,851
8145,330,3786,6279,5824,3789,6258,6259,4455,4442,6725,6647,3809,6688,5416,5494,4442
8146,5189,5524,4004,6129,5728,5200,3807,6884,6674,5487,5487,5507,6674,6674,6674,1655
8147,5189,187,5718,6269,5728,3988,2622,6884,6751,5718,6735,5676,3565,6987,5676,6751
8148,5189,5524,4004,6269,5728,5507,3807,6884,5507,5718,5487,4029,6674,6674,5507,6300
8149,330,3786,5421,6316,6630,6829,5682,6533,6407,5114,5321,5117,4776,6722,5198,6627
8150,330,5281,5162,4589,5997,6829,5682,6533,6407,5114,5321,5117,4776,6407,5775,6407
8151,330,3786,5162,6316,5654,6258,5890,6533,5410,5577,6314,5117,4776,6722,5812,6407
8152,5189,6123,151,6177,4988,5732,3807,3965,5609,4988,4988,5214,2126,2126,2126,4988
8153,330,362,2502,5553,3957,3972,5676,5694,1475,3876,1475,5676,382,1475,3681,2102
8154,5189,2490,151,6177,4205,5732,2622,2705,1916,1555,2126,5732,2126,3343,2126,2126
8155,330,4947,4451,6569,5767,5250,4104,6977,6796,6456,6009,6824,4158,5125,3828,6418
8156,330,4947,6187,4035,5767,6956,6187,3808,3692,5858,4010,4010,3828,4010,3828,4097
8157,330,4947,4860,3719,6080,6258,4751,3842,5916,5130,3842,6894,5077,5625,4238,4562
8158,330,4947,5162,4589,5963,3730,5739,5327,4323,6456,5517,4323,3979,5976,3556,5976
8159,330,3786,3862,5824,5767,5098,4860,5327,4323,3774,5149,3827,5877,5877,5877,4451
8160,330,4947,4537,4820,5517,4323,5418,3566,4323,3774,6672,4323,3638,6672,5674,4323
8161,3647,5084,5162,4749,4253,5379,6535,5490,6251,4128,6535,5244,5571,5525,7001,5525
8162,3647,5084,5162,4519,5229,6535,4199,6285,4199,6658,3974,3587,4199,6658,5968,4273
8163,3647,5794,7038,4168,4379,5516,6514,4519,5043,4655,4221,6024,4041,6896,6896,6467
8164,330,5636,6115,5213,6486,3819,4780,4171,5992,5384,3819,5606,4099,4397,4099,4099
8165,3647,4292,3596,3819,4156,5826,4780,4831,5992,5384,3819,5606,4099,5099,4099,6267
8166,330,3786,5162,3819,4156,3819,4780,4171,4698,5047,3819,5606,5099,5099,4099,5099
8167,5189,5524,6460,6569,5094,6395,5506,6629,4021,6386,4302,3676,3676,4191,3820,3676
8168,5189,5524,5094,6129,5094,5451,6351,5094,4021,6096,4302,3529,7036,3705,3705,3705
8169,3647,5524,6460,6129,5728,4169,4576,6629,5804,4452,6077,5187,4576,6758,3820,3798
8170,3647,5084,6279,4185,5706,6750,5890,3965,6663,4122,6871,5594,6822,4109,4109,3983
8171,330,4694,6279,4589,5823,4539,4879,6085,4254,4195,4178,4066,3648,6620,3648,3983
8172,330,4947,5162,5063,4016,6750,6405,4596,5594,4122,5594,6663,4122,6142,5594,3983
8173,330,4947,6573,3701,7049,330,4400,5397,4543,5227,5397,3773,6656,5521,4262,6826
8174,3647,4947,4537,6555,7049,7049,4400,5397,4543,6656,6066,6656,6656,5521,4262,4352
8175,3647,3786,6573,6555,7049,7049,4400,5397,6060,6656,5397,3701,6656,5397,4262,4352
8176,330,3786,5421,5147,5541,6750,6405,6934,4380,4122,6048,5054,6076,6076,6076,6076
8177,330,5281,4348,6569,6312,5966,6405,6654,4703,4669,6654,3588,6076,6076,6897,4669
8178,330,3786,5162,4589,6479,6750,6405,6934,6587,4912,5671,3769,6076,3769,6076,3769
8179,3647,5084,4348,3555,5896,6537,3864,4062,6023,6023,4709,6023,6023,6023,3864,3593
8180,5189,5524,7038,4168,5728,5451,6034,6206,5043,3759,4070,6034,4070,6034,6034,3583
8181,5189,5794,7038,5030,5728,6866,4070,5728,5043,3759,4070,3583,3583,5199,3705,5867
8182,3647,5084,6460,5063,4994,5826,4400,4170,4994,4568,5884,6784,4110,6885,4174,4110
8183,330,4947,6382,5063,6607,6197,4400,4470,5456,3666,4135,4230,3685,5456,5456,4110
8184,330,4947,5162,5063,4156,6115,5047,4052,6863,4174,4374,3587,4768,6723,6985,5435
8185,3647,1959,2147,457,1232,659,3956,3956,5992,5384,3647,3956,1740,1774,2580,1120
8186,3647,1959,2871,1986,370,5966,933,2889,2580,744,1723,2889,2580,744,2580,2889
8187,330,4947,5162,5767,5767,3819,3659,4171,6251,5347,5213,6031,6213,5918,3659,3599
8188,330,3786,5421,6316,4873,6829,5890,5053,4203,6219,3872,5477,6151,4530,5497,6532
8189,330,3786,6145,5063,6615,5379,5890,5379,4349,5047,6384,6000,3826,4916,6701,6256
8190,330,6048,3596,6578,4156,6115,6259,4048,4349,5047,6384,6000,4156,4048,6701,3886
8191,3647,3786,6279,4708,6248,3915,6032,5764,6790,6208,6208,6160,5819,5155,6790,6790
8192,330,3786,6279,6316,6606,6809,5890,4945,6809,6606,5122,3531,3549,5155,6783,6755
8193,3647,3786,6279,5704,4767,3915,6013,6169,3915,5577,6013,3549,3549,6981,6013,3983
8194,330,3786,6279,4387,7049,5096,4400,4387,6226,6656,3548,4387,3773,6289,6325,3985
8195,330,4947,4537,5082,7049,330,4400,6534,4543,4471,3548,4387,3773,6557,7015,6534
8196,330,4947,5964,4802,7049,7049,4400,4387,4137,6656,3548,3773,3773,5521,4262,4352
8197,5189,5524,4004,6269,4988,6955,6215,5072,5103,5858,4988,5547,5788,5214,6508,5732
8198,330,3786,6373,3701,6561,4617,5086,5201,3661,3642,4092,6810,4608,3986,3661,5082
8199,3647,1959,6041,2714,4617,330,961,5201,5119,5257,3903,5477,4608,4152,5257,1471
8200,330,4947,3527,6555,5096,330,4400,5397,4543,6656,4137,6678,3773,5521,3605,4352
8201,330,4947,4451,4708,5517,6518,4400,5397,4137,6656,6066,3773,3773,5521,4262,4352
8202,3647,2925,6373,4708,5517,330,4400,5397,4137,6656,6066,6656,6656,4825,6373,6472
8203,5189,5281,6460,6569,5963,4382,7013,6055,6608,6456,5556,3933,6046,5322,5229,3769
8204,330,4947,5421,6569,5963,6829,4606,6654,4528,6763,4606,4606,6688,5480,4606,5185
8205,330,3786,6500,6569,5963,6829,5825,5925,5925,5114,3777,4606,6688,6688,4927,4748
8206,5189,5524,4004,6569,4379,6839,6514,4041,6356,5118,3894,6514,3905,4962,4999,4999
8207,5189,5794,7038,6569,4379,6839,4680,5006,5050,5118,4425,5969,3905,6142,5050,6467
8208,5189,5794,4004,6269,5728,6839,3533,5728,6358,5728,4425,5728,4425,6987,5152,4196
8209,5189,3575,151,4168,6309,4283,4461,6478,4722,6118,5014,6024,3691,6962,5352,6752
8210,5189,5794,4956,4746,4379,6866,6628,6309,4512,5463,3652,6024,3691,4070,6338,6752
8211,3647,5794,6279,5030,6746,4890,5062,5228,3691,6118,6654,3691,3691,4771,5551,3691
8212,5189,5524,6279,4901,6339,4925,5937,3965,4544,5030,6717,5233,6347,5852,5551,6347
8213,330,3786,6279,6481,5541,6258,6481,4546,4539,4888,6048,3809,4380,6717,5494,6347
8214,3647,5084,6279,6222,5736,6977,6651,6977,6574,4396,4286,5045,4396,6574,4396,4453
8215,330,4947,6373,6555,7049,6164,3650,5397,4543,5227,5397,6555,3773,5161,6373,4352
8216,330,4947,6373,6555,6664,330,4400,5397,4543,6656,6373,4473,6624,6373,6373,4352
8217,3647,3786,6373,6555,1705,1883,4114,5397,2289,6656,41,6810,6624,6373,6373,5018
8218,330,3786,5162,5767,5767,6587,5146,5490,6694,5347,6694,4335,6694,6694,6694,5353
8219,3647,3786,5162,5147,5541,4819,3990,4181,5974,4715,6048,3827,4034,5353,5974,6456
8220,330,3786,5162,5767,5767,5555,5530,4034,6863,4858,6048,4670,6886,5209,6897,5209
8221,330,4947,6999,6437,6001,6833,4400,5350,4224,4308,5884,3587,4224,6760,3886,4224
8222,330,4947,6694,6915,4699,4319,4400,5327,4994,4568,5884,4670,6886,4357,5741,3547
8223,3647,5794,6460,6569,4379,5332,5770,5847,5730,4944,4944,4944,5153,4944,6896,4944
8224,5189,4292,151,4317,6769,5966,6121,6029,6769,5384,4420,4309,6184,4414,7056,4293
8225,330,3786,4246,4708,5541,6750,4154,4455,4380,6796,3856,4455,4455,6795,3856,3856
8226,330,6048,3596,5147,5541,6750,4154,6897,5523,6255,6048,7017,6184,6184,6897,4975
8227,3647,1838,2735,457,176,4813,739,709,5992,5384,3647,3956,1740,1774,1065,1332
8228,3647,2925,2580,1442,1232,2643,3371,656,6635,3647,3647,6635,2846,1332,3657,1084
8229,3647,1959,151,457,176,659,1547,1462,2140,5384,2192,2361,1455,869,2053,1455
8230,330,3786,5421,5130,5963,6258,5682,5130,5130,5130,5130,6414,4921,4941,5795,4416
8231,330,4947,5162,4737,4936,5914,3708,5490,6443,5130,4684,4752,5077,4684,4752,4416
8232,330,3786,5421,4811,5963,3707,4261,5490,4128,4128,5631,5244,4261,6221,5620,4416
8233,330,3786,4860,5824,5517,6804,6305,6980,4131,3817,3817,3869,3827,6545,3869,3817
8234,3647,3786,4880,5824,5517,5308,6305,6980,4131,6935,6048,4670,6843,6545,4575,6935
8235,330,3786,4246,5674,5517,6141,6305,5327,4837,5986,6048,3827,3827,5076,6843,4807
8236,330,3786,5988,4353,5541,4616,797,4555,6513,3813,5729,6915,6450,6450,5270,5270
8237,330,1959,2871,2739,5972,4616,797,4555,5711,6247,5729,4555,2923,5611,4586,6695
8238,330,1959,435,1110,4229,4616,1271,4555,6009,4107,7019,4330,4586,4555,4586,4330
8239,330,4947,6382,6915,5767,3828,3727,6190,3768,6298,4790,3543,6837,6922,3768,4517
8240,5189,5524,4004,6129,5728,4881,3783,5072,5990,5673,6375,5358,3801,3851,4260,4260
8241,3647,1838,5035,4749,4156,5826,3659,4831,5992,5384,5971,3543,4547,4791,3810,4558
8242,330,4947,5162,4448,6561,5914,4751,5640,3827,4612,6048,3827,3817,6878,6804,3817
8243,330,4947,5162,6321,4156,5449,3903,5640,3827,4612,6048,4670,3817,4347,6804,3817
8244,330,4947,5162,4200,5767,3599,5418,5327,3827,3817,3817,4670,3827,4347,3817,3817
8245,330,4947,4684,3603,6042,3828,4077,7010,3982,4568,6925,3598,3598,5209,3828,4267
8246,330,4694,5260,3603,5102,6115,5504,5697,5265,4175,6925,3598,3565,3565,6925,6668
8247,330,4947,6382,3603,5504,6115,5102,5756,5504,6255,6048,4321,6886,5209,5504,5209
8248,3647,3786,4880,5824,5517,3557,3557,5059,3792,5087,3566,3792,5087,4236,5087,5082
8249,330,1959,5421,840,4617,4617,7026,4129,3990,4129,4152,6102,4448,4152,3551,5742
8250,330,3786,5013,4448,6561,3785,3557,5327,3792,4689,5517,3792,5087,5987,5087,5082
8251,7040,3262,151,743,863,2519,3956,2084,1232,5384,2192,3956,2672,2113,2384,6267
8252,3647,3262,5123,6129,5109,4763,6129,6923,4322,4276,5499,6923,7055,6923,4149,6752
8253,5189,767,151,658,6527,5966,5121,3959,4021,6970,4420,6635,3657,3959,3657,7032
8254,330,3786,5162,6569,5767,3707,5631,4232,5767,6247,5767,4795,6162,4950,6247,4615
8255,330,3786,5162,6569,5963,3707,5631,5490,5767,6247,5767,4795,6247,4950,6247,5767
8256,3647,5084,5123,5063,5972,4819,3727,5764,6051,5951,6851,6915,6222,4950,6897,4551
8257,5189,5084,6279,6316,4945,6428,3558,4945,4442,5921,5210,3948,5249,6996,3948,6347
8258,330,6048,6279,4178,3915,6750,5890,4165,4442,5144,5210,6532,5526,5526,5210,5210
8259,3647,5084,6279,4901,7045,6809,5890,5053,5800,5577,4851,6532,3789,6532,5210,6347
8260,3647,5084,6460,6569,5963,4562,6451,6582,6582,6582,4179,6853,6582,6853,5152,4940
8261,3647,5084,6279,6085,5702,5046,5656,6632,6706,6248,6085,5226,6422,5666,6046,4273
8262,330,3786,4246,5147,5541,5046,5418,6632,6706,3666,6048,3666,5578,4419,7001,4273
8263,330,4947,5162,5063,5530,5914,5530,4035,5691,4491,6654,6700,5735,4340,6205,6293
8264,3647,4694,7038,3603,4120,4319,3708,4035,5691,4702,6241,6659,4168,4702,5637,6017
8265,5189,5084,6279,4519,4199,6552,4355,6881,3792,4858,6048,4729,4729,5707,5909,5909
8266,3647,5084,4348,6350,5545,5451,6332,4276,5211,6087,5211,4779,4109,4031,4109,4109
8267,3647,5524,6460,6569,4379,6836,6395,5524,6290,6386,6386,3951,3812,4651,6356,6290
8268,5189,5794,5123,6129,4379,4763,5770,6533,6288,7057,6288,7057,6288,3711,6597,6288
8269,330,4947,4537,6555,6042,5096,4400,5397,4334,5096,6066,4537,3773,6289,4262,4352
8270,330,4947,4537,3603,6042,3605,4400,5397,4543,5096,6066,6678,3773,5521,4262,5328
8271,330,4947,4537,6555,12,330,4400,5397,4543,5096,6066,6678,6624,330,4262,4352
8272,330,3786,5162,5162,5541,3707,4139,5490,4139,5911,5379,3933,5037,4139,5775,6570
8273,330,4947,5162,5063,6075,6204,5890,5379,4139,4568,4992,5379,4822,6563,5775,5264
8274,3647,3786,6145,6915,5896,3819,5610,6256,6000,5047,6384,6115,6256,5099,6701,6256
8275,3647,4947,5421,5147,5767,3599,4757,6141,6916,5347,5517,3933,6880,6686,5930,4078
8276,330,3786,5421,4394,5767,6829,4006,5925,5930,6456,4748,3933,6500,5556,4907,4516
8277,330,3786,6694,6569,5963,3707,5530,5490,5930,6456,5556,3933,4908,4357,5930,5319
8278,5189,5794,6460,6569,5963,4562,5418,656,3788,6797,3777,4081,4633,5698,5795,5874
8279,330,3786,6286,6481,5541,6376,6491,6559,4380,4688,4530,5225,4380,4873,4873,7023
8280,330,3786,4860,5824,5541,6497,5890,6559,6048,6281,6048,5225,6999,5418,6048,6048
8281,330,2925,1386,6269,5896,3972,5676,5072,5103,5643,6925,5676,4861,4118,3828,6909
8282,5189,5794,7038,6269,5835,6955,4864,5694,5952,6955,6925,4764,3565,6925,6925,4764
8283,3647,4947,6460,6269,5767,3972,6405,5437,4718,4120,6925,5187,5376,3821,3828,4615
8284,330,3786,3862,5824,5767,5098,4751,5490,4323,5130,5871,3869,6223,5824,4238,3571
8285,3647,6048,4860,5824,5517,5236,4860,5327,4131,3817,6048,3827,3827,6878,3869,5435
8286,3647,3786,6279,5824,5541,6750,5086,5327,4257,5577,5149,6441,6223,6503,4238,5129
8287,3647,5794,4348,6569,4379,3819,4780,4171,4698,5047,3819,5606,4099,3574,4099,6486
8288,330,5281,5162,5147,4156,3819,6259,4171,6000,5047,3819,6000,2580,6834,2580,2541
8289,330,5084,5162,5063,6486,3819,5610,4171,6000,5047,3819,6000,4099,5606,4099,6776
8290,330,4947,4537,4820,5517,5308,5418,4470,4837,3774,5517,3792,3568,3568,3792,3774
8291,330,4947,4246,5824,5517,5308,4046,6980,4131,3817,6048,4670,3817,5813,6623,5633
8292,330,3786,6999,4200,5517,5308,5418,6980,3792,5115,6048,4670,5813,5813,4575,5115
8293,330,3786,5421,5824,5767,6258,3990,4181,5916,5130,6905,6905,5079,5079,5079,5435
8294,330,4947,5421,6316,5963,6258,6451,5243,5916,6451,6451,6451,6880,4179,6711,6451
8295,330,3786,5421,6316,370,6258,5631,3054,5916,5924,6477,6981,5079,6221,5079,4008
8296,330,3786,5013,4749,4156,5449,6585,6999,4349,6115,6115,6999,6999,4683,3869,4156
8297,330,6048,3596,5759,4156,3684,4780,5759,4349,5047,6115,6000,4156,4683,5933,4156
8298,3647,5794,4348,3801,6746,4055,5727,5957,6023,4934,5884,6381,4594,6962,4224,5352
8299,330,3786,6694,4200,5767,6694,5418,5490,4264,5490,6694,6694,6694,6694,6694,6694
8300,330,3786,5162,4200,5963,5914,6985,6694,4994,6615,5884,6959,4308,6694,6694,3955
8301,330,4947,6694,4200,5963,6694,5418,5490,6694,5347,6694,4264,3842,6694,5490,6694
8302,5189,5794,4812,6569,4379,6832,6383,6681,6288,5724,6832,6832,6832,4063,4283,4063
8303,330,4947,6382,6197,6759,3828,6332,5102,6238,4568,5884,3587,5520,5322,5357,3848
8304,3647,4947,4537,5667,5239,3988,4967,4052,5730,3980,4967,4967,6303,4292,5299,6303
8305,330,3786,6279,6376,6075,6258,5890,5053,4442,4851,4851,3642,6347,6532,5494,6347
8306,330,3786,6279,4178,5541,6258,5890,4667,4539,5692,4178,4178,6688,4178,4178,4178
8307,5189,1959,3755,4708,6946,6318,3846,6224,6224,4408,1561,4584,1788,3939,6043,2719
8308,330,4947,4537,6437,6075,6976,3848,6745,6443,5650,4359,5299,6137,5354,5812,3848
8309,3647,4292,151,6316,370,6829,4979,6224,4492,4851,5587,3594,4776,4292,4797,4979
8310,330,4947,4451,6316,6080,5354,6869,6224,5866,6869,4359,6869,4545,5240,6869,3763
8311,330,5084,6145,6915,5541,3707,5418,4052,5169,5911,5078,3688,5078,5099,5078,5525
8312,3647,5281,5162,6521,6738,3707,6845,4171,4253,5911,4077,6738,3826,6142,4697,4675
8313,330,5084,6279,6569,4754,4768,4256,4052,4544,5114,3663,6999,6688,4052,5078,4944
8314,330,3786,5013,5824,5517,330,4400,5397,4137,6656,4137,3773,3773,5521,3605,6472
8315,330,4947,851,5082,5517,330,4400,5397,4137,6656,5517,3773,3773,5521,6656,6302
8316,330,3786,4880,5824,5517,330,4400,5397,4233,6656,5517,3773,3773,7015,6656,6472
8317,3647,5794,6460,6569,4754,5637,3735,3779,3907,3824,3824,4335,4168,5957,3824,6017
8318,330,5281,6279,6915,3617,5637,4459,5006,4722,6886,4459,4459,4355,4340,5637,6017
8319,5189,5084,6460,6569,3689,3790,4168,6654,3907,3824,6654,3617,4168,4340,3824,6752
8320,330,2882,1386,2879,4156,4617,4471,4387,5146,5347,4152,4548,2661,4152,7015,4617
8321,330,4947,4700,4387,5533,3828,5221,4310,6989,4802,6989,4387,6808,5177,6176,4802
8322,330,4947,6373,6555,6664,330,4400,4310,4233,6656,6066,4387,6656,6289,4233,4431
8323,330,3786,4246,5147,5541,3785,6305,5224,3792,3817,6048,3792,6843,5813,5151,5633
8324,330,3786,4246,4246,5517,5308,6305,6980,3792,5115,6048,4670,6843,5813,3792,5633
8325,330,5281,4246,6569,6686,5308,5418,5009,3792,5115,6048,4670,6843,5813,5151,5633
8326,5189,5794,6460,6569,4379,5363,4636,6681,6608,6857,6155,6681,5363,6608,5152,5920
8327,330,3786,6694,6569,5963,3707,5418,5490,4264,5490,4747,6711,6582,4179,6711,5462
8328,3647,5794,6460,6569,4379,3972,6692,4516,4075,5176,5430,4130,6582,4075,5857,4516
8329,330,5524,6460,6569,5094,5966,6405,4551,6051,3813,6922,6915,6051,6922,3578,3578
8330,3647,5794,6460,6569,5728,6906,4680,5437,6421,3606,5589,6514,6246,6987,3729,3606
8331,5189,6123,4004,6569,5094,4304,4680,6704,4021,5718,4004,6478,6674,6987,4379,6610
8332,3647,5084,6460,6915,6824,6537,5735,5353,7014,6087,5686,5864,5735,6940,5520,5735
8333,330,3786,3596,6915,6686,5354,6985,5322,6404,6568,6048,3598,4954,5935,4741,6036
8334,330,5084,4812,6915,6784,5322,6332,5322,6238,3666,4954,4699,5571,5322,4699,4273
8335,3647,3786,4246,5147,5541,6497,6878,3837,6048,5124,6048,6160,6304,7035,3785,5807
8336,330,5794,3617,6569,6824,6750,4327,6154,5045,6037,6154,5045,6154,6154,5045,3785
8337,330,3786,5162,5063,6006,6750,6418,5555,4125,5555,6423,6334,3602,4929,3785,4453
8338,330,2925,151,36,6527,955,868,3959,4021,3959,4302,721,5460,5590,4027,5460
8339,3647,1959,1094,3753,1097,3109,1030,1091,1091,1094,1326,2283,1091,3182,1091,3182
8340,5189,2490,151,1652,222,1911,868,3995,1717,3162,3108,222,1801,4793,4017,4534
8341,330,242,151,1035,1428,4536,1923,1923,3273,2139,673,1923,2073,1923,817,673
8342,330,4947,6373,5034,6006,4057,4354,2724,4490,5840,1439,5617,1744,5840,4408,1069
8343,330,4947,851,5824,4696,4057,4354,4354,5452,5840,1439,5291,1744,2564,4408,1069
8344,3647,1959,435,2714,2853,1795,961,4555,2154,2923,2923,4555,2923,6450,821,821
8345,3647,848,151,2714,4156,369,2923,4555,2154,6450,7019,6450,2923,6450,2154,821
8346,330,4947,5442,2879,5517,3599,3727,4457,4323,4229,5517,4670,5877,4229,5877,5877
8347,330,4947,5421,5824,5517,5284,4879,4633,4323,4805,4879,4081,6688,5874,5849,5874
8348,330,3786,4860,4589,5767,5243,3990,5243,5243,6456,5009,4240,3979,5125,6046,3983
8349,330,4947,4537,6261,5517,4837,5102,2661,5674,3774,5517,6141,3568,5418,5855,4323
8350,330,4947,4775,6321,5767,3972,3864,5694,4970,4175,4684,5187,4337,4684,3768,3593
8351,330,4947,5162,6915,5963,3972,3727,5490,4970,6692,6925,5291,6579,4200,3768,4177
8352,3647,4292,151,6350,5896,4763,5636,5636,5234,6298,6350,4292,6537,4292,5867,6350
8353,330,3786,851,6555,6664,330,4400,5397,6534,5227,5397,6810,2006,6272,6373,3567
8354,330,4947,4537,6555,7049,330,4400,5397,4543,3923,6066,6066,6199,5521,4262,4352
8355,330,4947,4537,6555,5096,330,3650,5397,4543,1883,5397,6555,6624,5521,4262,4352
