ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17
7756,356,568,733,518,811,664,722,434,547,629,629,629,629,629,629,629,629,629
7757,145,811,607,447,36,702,607,702,629,629,629,629,629,629,629,629,629,629
7758,308,572,793,768,36,629,273,548,548,594,594,629,629,629,629,629,629,251
7759,340,685,252,245,550,541,571,541,541,541,541,541,541,541,541,541,541,541
7760,381,705,6,53,11,774,800,800,541,541,541,541,541,541,541,541,541,541
7761,797,578,240,468,691,541,541,541,541,541,541,541,541,541,541,541,541,541
7762,295,310,23,721,515,721,721,721,721,721,721,721,721,721,721,721,721,721
7763,601,811,510,721,648,721,721,721,721,721,721,721,721,721,721,721,721,721
7764,6,527,663,726,437,614,451,776,515,417,514,480,415,508,428,721,721,508
7765,159,803,604,454,620,499,499,499,499,499,499,499,499,499,499,499,499,499
7766,378,768,86,264,757,763,763,763,211,768,768,768,768,768,768,768,784,768
7767,709,660,580,572,775,499,499,499,499,499,499,499,499,499,499,499,499,499
7768,800,140,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
7769,664,472,85,456,614,779,800,800,800,800,800,800,800,800,800,800,800,800
7770,800,188,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
7771,487,634,148,556,784,406,420,434,434,434,434,434,434,434,434,434,434,434
7772,705,629,536,798,615,736,523,747,685,647,434,647,434,434,647,434,434,434
7773,756,36,525,321,547,689,708,607,434,434,434,434,434,434,434,434,434,434
7774,167,593,348,646,697,586,527,527,527,527,527,527,527,527,527,527,527,527
7775,574,32,186,506,527,527,527,527,527,527,527,527,527,527,527,527,527,527
7776,135,375,162,482,527,527,527,527,527,527,527,527,527,527,527,527,527,527
7777,610,46,718,359,530,419,530,530,530,530,530,530,530,530,530,530,530,530
7778,295,492,608,771,134,501,558,530,248,530,530,530,530,530,530,530,530,646
7779,337,555,402,593,673,689,529,689,530,530,530,530,530,530,530,530,530,530
7780,708,342,361,720,488,464,464,464,464,464,464,464,464,464,464,464,464,481
7781,789,412,635,223,533,540,770,770,464,464,464,464,464,464,464,464,464,464
7782,238,77,432,364,464,464,464,464,464,464,464,464,464,464,464,464,464,464
7783,435,43,780,790,723,501,757,501,501,501,501,501,501,501,501,501,501,501
7784,643,147,207,437,616,511,755,501,755,501,501,501,501,501,501,501,501,501
7785,568,276,460,36,687,689,511,537,327,722,100,501,501,501,501,501,501,501
7786,648,455,171,691,613,691,580,751,580,580,580,580,580,580,580,580,580,580
7787,322,159,5,747,747,500,715,580,580,580,580,580,580,580,580,580,580,580
7788,219,376,187,280,687,437,665,580,580,580,580,580,580,580,580,580,580,580
7789,290,748,451,79,725,477,477,477,477,758,477,477,477,477,477,477,477,477
7790,166,35,199,423,477,520,520,477,477,477,477,477,477,477,477,477,477,477
7791,53,460,619,683,728,683,683,477,477,477,477,477,477,477,477,477,477,477
7792,778,708,106,346,691,691,540,691,420,691,691,691,691,691,691,691,691,691
7793,647,790,788,416,705,474,653,653,803,691,691,496,691,691,793,691,691,691
7794,804,576,691,621,720,321,651,603,691,691,691,691,691,691,691,691,691,691
7795,194,345,109,472,413,568,802,707,792,707,792,792,792,792,792,792,792,792
7796,155,522,786,500,717,792,792,792,792,792,792,792,792,792,792,792,792,792
7797,659,754,758,457,459,792,792,792,792,792,792,792,792,792,792,792,792,792
7798,188,538,223,261,636,677,677,677,603,520,700,309,680,520,520,520,520,520
7799,774,85,691,648,611,520,520,520,520,520,520,520,520,520,520,520,520,520
7800,699,205,139,243,644,683,757,802,728,712,520,520,520,520,520,520,520,520
7801,62,159,656,401,484,450,624,408,780,780,535,535,535,535,780,624,624,624
7802,768,362,477,249,443,548,657,709,709,447,722,624,624,624,624,624,624,624
7803,688,448,197,737,545,720,561,292,679,711,711,711,624,737,624,624,624,624
7804,317,3,605,13,137,421,421,159,376,421,421,421,13,421,421,421,421,421
7805,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
7806,495,116,369,126,694,355,325,204,476,116,476,421,421,116,37,17,493,421
7807,500,691,463,691,523,580,451,451,708,708,708,708,708,708,708,708,708,708
7808,192,540,699,528,674,810,810,708,708,708,708,708,708,708,708,708,708,708
7809,805,601,194,797,636,468,496,665,674,749,695,708,459,708,708,708,708,708
7810,804,257,709,514,522,522,522,522,522,522,522,522,522,522,522,522,522,522
7811,648,328,809,806,717,797,715,730,730,492,492,492,492,412,522,492,522,522
7812,802,624,673,643,686,514,631,468,468,522,522,522,522,522,522,522,522,522
7813,713,496,5,204,570,742,742,368,787,631,694,682,694,694,631,631,694,631
7814,701,88,457,51,619,650,631,631,631,631,631,631,631,631,631,631,631,631
7815,728,540,715,698,809,762,481,635,481,481,631,631,645,631,631,631,631,631
7816,810,621,455,255,287,42,36,532,705,433,532,30,30,532,532,532,532,532
7817,75,594,451,510,390,532,768,532,532,532,532,532,532,532,532,532,532,532
7818,460,787,803,651,372,567,547,19,390,547,443,547,127,443,567,532,532,567
7819,806,769,19,803,671,573,496,496,752,752,811,811,811,811,811,811,811,811
7820,256,402,390,36,811,811,482,811,811,811,811,811,811,811,811,811,811,811
7821,129,445,472,687,811,722,722,485,811,811,784,811,811,811,811,811,811,811
7822,28,775,433,107,689,422,537,527,697,537,422,447,422,422,422,422,422,422
7823,71,672,563,521,422,537,422,422,422,422,422,422,422,422,422,422,422,422
7824,56,750,563,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422
7825,457,473,20,373,734,622,735,735,735,735,678,735,678,735,734,735,735,735
7826,652,309,353,244,491,761,634,735,623,633,633,682,507,735,735,735,789,735
7827,800,77,513,748,527,761,571,424,735,735,735,735,735,735,735,735,735,735
7828,457,510,810,214,435,464,455,779,779,425,779,425,326,425,425,425,425,425
7829,213,216,265,4,653,98,98,425,619,425,425,425,425,425,425,425,425,425
7830,600,111,111,707,464,672,458,458,425,425,425,425,425,425,425,425,425,425
7831,165,165,769,801,545,517,703,634,703,703,703,703,703,703,703,703,703,703
7832,381,414,788,455,253,725,806,806,806,806,456,456,585,456,412,413,447,447
7833,615,375,241,3,468,551,742,703,703,703,703,703,703,703,703,703,703,703
7834,760,87,556,550,770,721,556,648,556,556,556,556,556,556,556,556,556,97
7835,216,115,256,105,736,770,651,648,648,463,556,556,556,556,556,556,556,556
7836,697,93,724,419,448,650,419,556,652,556,439,556,556,556,556,556,556,556
7837,608,653,118,549,771,537,563,419,526,544,544,544,544,544,544,544,544,544
7838,502,330,639,666,622,622,704,544,544,544,544,544,544,544,544,544,544,544
7839,555,502,354,418,549,623,544,740,135,544,544,544,544,544,544,544,544,544
7840,753,579,389,713,682,515,407,786,786,786,786,407,58,407,407,407,310,805
7841,224,206,810,547,578,712,468,468,786,786,786,786,786,786,786,786,786,786
7842,700,790,409,726,192,192,786,786,110,515,786,515,58,58,310,786,786,632
7843,395,401,377,12,510,691,485,510,85,804,804,804,738,757,393,85,618,648
7844,621,62,140,479,34,467,379,379,697,224,587,533,648,648,648,648,648,648
7845,693,629,741,806,683,601,683,776,752,691,648,648,648,648,648,648,648,648
7846,594,77,624,668,563,498,519,519,519,519,519,519,519,519,519,519,519,519
7847,199,217,666,697,142,110,661,516,590,519,519,519,519,787,519,519,519,519
7848,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
7849,274,277,763,566,809,752,752,561,695,626,561,592,695,695,695,695,695,695
7850,612,645,690,524,794,524,456,524,524,524,524,524,524,524,524,524,524,524
7851,722,273,115,682,698,524,717,524,524,524,524,524,524,524,524,524,524,524
7852,287,167,661,700,457,411,457,457,509,788,651,651,788,788,788,788,788,788
7853,418,140,401,334,509,500,788,788,788,788,788,788,788,788,788,788,788,788
7854,486,674,751,78,788,788,788,788,788,788,788,788,788,788,788,788,788,788
7855,11,255,106,174,665,603,603,603,603,603,603,603,603,603,603,603,603,603
7856,760,679,706,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
7857,682,455,682,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
7858,661,321,500,492,791,721,449,668,417,417,668,696,724,437,668,493,537,537
7859,697,14,723,599,522,413,752,752,752,720,686,686,686,686,686,686,686,686
7860,557,571,199,672,461,300,298,85,646,3,771,697,424,558,689,424,344,563
7861,409,356,385,36,647,776,205,548,751,629,751,647,647,647,647,647,647,250
7862,173,647,12,515,493,581,540,493,384,770,647,565,565,423,647,647,647,647
7863,97,280,806,660,216,488,623,623,705,623,683,623,810,788,788,788,788,788
7864,408,49,779,410,451,581,581,634,321,581,321,581,581,581,581,581,581,581
7865,100,246,248,478,765,765,647,621,764,286,147,351,420,768,20,597,673,286
7866,768,581,660,181,660,230,403,390,760,760,459,687,581,581,581,581,581,581
7867,101,189,488,793,775,675,488,638,486,486,486,486,486,486,486,486,486,486
7868,621,693,769,500,727,505,730,675,583,486,671,486,486,486,671,671,486,486
7869,572,15,479,658,503,552,770,486,486,486,486,486,486,486,486,486,486,486
7870,498,493,629,794,589,86,685,177,671,273,594,594,594,273,607,594,594,273
7871,251,455,520,809,514,724,809,809,809,809,809,809,809,809,809,809,809,809
7872,594,705,712,730,597,538,780,809,809,809,809,809,809,809,809,809,809,809
7873,563,359,422,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
7874,546,571,662,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
7875,191,662,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
7876,243,228,471,576,277,798,525,525,525,525,525,525,525,525,525,525,525,525
7877,335,33,327,283,218,45,40,277,501,501,764,575,540,525,525,525,525,525
7878,790,100,790,434,417,177,321,607,607,607,607,607,607,607,607,618,525,607
7879,804,208,197,62,687,714,204,261,208,590,515,738,738,738,738,736,722,738
7880,7,573,189,714,770,205,417,748,338,634,694,694,738,634,730,634,738,581
7881,594,168,470,320,807,621,388,329,168,189,17,141,78,773,78,74,373,373
7882,629,676,128,335,36,676,338,338,469,114,114,114,338,735,114,338,678,595
7883,373,805,461,354,172,142,74,63,353,201,292,678,678,461,461,678,678,740
7884,761,180,697,771,193,771,167,468,771,332,332,332,332,332,244,244,332,711
7885,71,791,331,557,502,584,653,724,724,724,807,807,807,807,807,807,807,807
7886,127,303,473,693,3,429,807,802,807,807,807,807,807,807,807,807,807,807
7887,559,439,418,719,552,676,690,690,800,690,690,690,807,807,807,807,807,807
7888,258,435,419,668,519,600,600,600,600,600,600,600,600,600,600,600,600,600
7889,752,637,536,499,668,600,500,500,804,804,804,600,600,600,600,600,600,600
7890,270,461,282,368,494,553,600,600,600,600,600,600,600,600,600,600,600,600
7891,366,714,673,604,727,695,695,720,623,623,623,623,623,623,623,623,623,623
7892,213,14,74,500,636,481,623,724,623,623,623,623,623,623,623,623,623,623
7893,367,808,512,98,586,623,623,623,623,623,623,623,623,623,623,623,623,623
7894,524,71,748,153,476,336,148,153,153,153,153,153,153,393,393,393,153,393
7895,160,446,597,376,610,780,669,595,679,476,645,679,476,476,476,476,476,476
7896,428,428,629,651,278,117,117,476,476,476,476,476,476,476,476,476,476,476
7897,518,253,249,502,643,610,610,719,610,610,610,610,610,610,610,610,610,610
7898,361,378,504,627,790,627,428,610,610,610,610,610,592,610,610,610,610,610
7899,719,276,707,92,610,610,610,610,610,610,610,610,610,610,610,610,610,610
7900,203,811,477,671,604,604,604,604,604,604,604,604,604,604,604,604,604,604
7901,547,675,751,699,604,604,604,604,604,604,604,604,604,604,604,604,604,604
7902,467,701,515,109,500,780,604,604,604,804,604,604,604,575,575,604,604,575
7903,147,203,696,752,648,573,592,523,699,604,766,491,491,491,810,491,510,585
7904,427,605,723,713,694,672,204,406,406,406,406,406,406,406,406,406,406,406
7905,666,32,406,406,599,406,406,491,406,406,406,406,406,406,406,406,406,406
7906,370,262,440,695,696,439,439,439,439,439,439,439,439,439,439,439,439,439
7907,11,422,317,433,769,439,439,439,439,439,439,439,439,439,439,439,439,439
7908,5,221,180,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439
7909,556,55,427,210,600,523,552,568,749,749,457,457,457,457,457,457,457,457
7910,735,521,726,74,450,592,719,424,424,796,424,568,457,457,457,457,457,457
7911,334,685,547,504,724,440,633,520,520,520,457,457,457,457,457,457,457,457
7912,503,508,518,709,801,487,615,741,615,508,508,508,523,508,508,508,508,508
7913,607,805,751,747,411,412,508,508,508,508,508,508,523,523,523,523,523,523
7914,49,356,722,182,459,665,508,508,508,508,508,508,508,508,508,508,508,508
7915,752,56,85,9,122,494,424,424,544,513,754,754,549,574,754,560,754,558
7916,10,309,507,749,526,448,574,448,574,574,574,574,574,574,574,574,574,574
7917,448,652,245,600,594,457,799,482,482,482,419,482,419,807,536,408,807,747
7918,792,529,711,717,747,771,771,466,504,750,771,593,768,617,617,593,798,443
7919,363,99,698,496,251,253,253,449,745,449,449,449,449,449,780,644,449,449
7920,501,788,599,803,673,423,644,727,427,802,802,798,798,798,798,798,798,798
7921,711,504,527,556,512,623,432,432,432,432,432,432,432,432,432,432,432,432
7922,282,761,374,531,646,408,432,630,432,630,432,432,498,432,432,432,432,432
7923,397,171,339,756,571,652,799,432,432,432,432,432,432,432,432,432,432,432
7924,442,569,243,410,492,776,722,508,753,607,428,428,428,428,428,428,428,428
7925,548,686,78,714,263,53,412,722,540,520,592,592,592,554,428,554,395,428
7926,583,773,661,621,426,674,481,602,604,459,518,428,428,428,428,428,428,428
7927,779,215,0,440,440,566,566,566,566,566,566,566,566,566,566,566,566,566
7928,196,193,217,439,692,433,557,448,521,755,536,755,566,566,536,566,566,566
7929,411,71,777,526,24,249,650,249,553,566,553,566,566,566,566,566,566,566
7930,709,765,109,182,715,715,715,715,715,715,715,715,715,715,715,715,715,715
7931,715,58,459,541,803,715,715,715,715,715,715,715,715,715,715,715,715,715
7932,714,43,769,20,768,692,335,715,428,428,715,715,715,715,715,715,715,715
7933,292,224,578,776,557,457,457,427,427,805,592,417,417,417,417,417,417,417
7934,487,60,457,648,763,130,633,683,413,417,660,660,680,493,417,656,506,417
7935,762,784,657,713,700,762,428,468,589,468,509,417,417,417,417,417,417,417
7936,751,730,548,434,321,517,481,480,780,708,708,629,629,647,275,647,647,647
7937,554,32,741,500,751,736,687,489,499,647,95,629,701,385,701,17,493,183
7938,579,804,551,629,139,177,366,594,701,607,701,701,701,701,701,701,701,701
7939,674,33,31,373,286,31,185,247,695,193,544,779,530,511,530,723,511,530
7940,106,637,510,509,568,437,483,415,811,809,483,483,483,483,483,483,483,463
7941,3,108,654,605,593,802,802,802,697,697,697,408,795,667,483,667,483,483
7942,633,323,527,694,697,696,487,539,539,539,539,548,548,548,782,782,782,782
7943,696,32,679,663,782,782,782,782,782,782,782,782,782,782,782,782,782,782
7944,434,522,303,806,597,782,782,782,782,782,782,782,782,782,782,782,782,782
7945,350,339,128,100,446,550,667,667,667,667,667,667,667,667,667,667,667,667
7946,339,775,615,476,584,682,798,770,667,667,667,667,667,667,667,667,667,667
7947,336,145,36,446,624,594,556,667,556,667,667,667,667,770,770,667,667,667
7948,706,394,96,60,610,801,423,618,618,618,618,618,618,618,618,618,618,618
7949,265,793,638,581,538,538,618,545,545,618,618,618,618,618,618,618,618,618
7950,701,116,781,790,275,809,419,762,762,513,747,618,618,618,618,618,618,618
7951,495,260,40,387,467,553,553,553,553,553,553,553,553,553,553,553,553,553
7952,454,754,416,545,805,604,553,553,553,553,553,553,553,553,553,553,553,553
7953,545,204,289,527,654,553,553,553,553,553,553,553,553,553,553,553,553,553
7954,648,365,206,528,753,798,547,756,547,727,727,727,727,727,727,727,727,727
7955,506,677,274,121,510,727,643,683,727,602,727,727,727,727,727,727,727,727
7956,742,782,782,786,411,727,775,727,727,727,727,727,727,727,727,727,727,727
7957,741,572,746,700,804,752,782,631,414,414,414,414,414,414,414,414,414,414
7958,183,268,734,378,682,625,729,414,709,624,679,709,414,414,414,414,414,414
7959,775,793,499,631,792,679,414,414,414,414,414,414,414,414,414,414,414,414
7960,156,590,491,449,607,626,626,626,626,626,626,626,626,626,626,626,626,626
7961,390,801,479,539,487,626,626,626,626,626,626,626,626,626,626,626,626,626
7962,760,654,502,771,766,626,779,536,656,626,626,626,626,626,626,626,626,626
7963,213,263,174,592,634,517,409,580,409,580,409,409,580,409,409,409,409,409
7964,285,696,110,792,651,409,409,409,409,409,409,409,409,409,409,409,409,409
7965,610,496,243,547,573,734,565,321,409,409,409,409,409,409,409,409,409,409
7966,286,625,109,313,736,601,736,773,528,528,584,584,584,584,584,613,584,584
7967,523,74,622,594,464,728,761,571,584,584,584,584,584,584,584,584,584,584
7968,105,182,309,87,594,572,607,607,584,584,584,584,584,584,584,584,584,584
7969,9,650,464,54,464,490,490,490,490,490,490,490,490,490,490,490,490,490
7970,474,490,696,453,724,490,490,490,490,490,490,490,490,490,490,490,490,490
7971,302,340,474,736,490,490,490,490,490,490,490,490,490,490,490,490,490,490
7972,20,557,737,284,781,118,740,510,582,510,424,424,424,424,72,336,376,574
7973,610,245,268,719,805,565,590,555,440,590,590,692,590,590,590,590,590,590
7974,744,337,52,101,471,436,747,468,436,468,468,468,590,590,590,590,590,590
7975,398,722,333,678,481,480,609,810,775,775,775,775,775,775,775,775,775,775
7976,210,362,243,668,643,533,775,527,527,775,775,775,775,775,775,775,775,775
7977,255,648,63,435,568,775,775,695,695,695,775,775,775,775,775,775,775,775
7978,400,493,688,799,584,408,408,408,408,408,408,408,408,408,408,408,408,408
7979,736,541,642,654,432,695,563,697,408,408,593,408,408,408,408,408,408,408
7980,84,759,749,563,697,419,408,408,408,408,408,408,408,408,408,408,408,408
7981,211,162,247,539,670,745,211,478,478,211,478,211,609,737,609,211,470,609
7982,65,22,601,245,800,658,775,721,609,609,609,609,609,609,609,609,609,609
7983,79,488,404,746,32,578,780,780,197,609,609,609,609,609,609,609,609,609
7984,709,105,766,244,72,233,137,795,289,201,807,530,25,338,431,501,80,431
7985,634,807,574,214,74,292,590,757,205,41,205,359,74,71,359,74,151,74
7986,216,137,686,243,71,774,292,778,292,501,501,596,501,501,689,280,280,501
7987,792,383,559,303,507,592,636,592,592,549,592,592,592,592,592,592,592,592
7988,626,776,208,253,594,594,693,288,66,196,463,734,638,638,592,592,638,632
7989,494,696,169,513,592,507,808,500,453,592,592,592,592,592,592,592,592,592
7990,592,717,197,658,578,578,578,578,578,578,578,578,578,578,578,578,578,578
7991,454,485,580,807,742,788,578,578,578,578,578,578,578,578,578,578,578,578
7992,480,333,157,660,195,578,578,578,578,578,578,578,578,578,578,578,578,578
7993,342,597,446,580,691,580,437,437,437,437,437,437,437,437,437,437,437,437
7994,661,387,245,482,600,437,437,556,437,437,437,437,437,437,437,437,437,437
7995,211,19,238,572,776,673,508,364,765,765,765,722,691,765,683,456,806,437
7996,693,636,514,797,680,803,803,789,693,574,725,574,574,574,574,725,747,693
7997,777,672,678,777,686,461,461,461,461,461,461,461,461,461,461,461,461,461
7998,498,600,106,180,783,461,666,461,461,461,461,461,461,461,461,461,461,461
7999,358,748,452,720,249,537,650,422,422,650,650,650,650,650,650,650,650,650
8000,479,546,608,546,783,122,498,608,600,537,537,537,537,537,537,650,650,537
