ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36
5801,671,2336,1211,346,1211,1434,2603,2422,2374,2456,415,2863,2055,549,1218,3159,552,2325,2795,2795,280,1340,1334,1340,2795,549,3071,116,2177,657,2656,284,136,284,1340,2456,2784
5802,671,1532,1211,1049,2793,1499,3106,1352,351,2022,1823,2805,1342,635,3334,133,1196,2209,3398,1049,133,737,2072,3417,2372,1196,2657,186,979,3283,3145,258,1539,1584,1196,3393,1943
5803,3962,2686,1098,3117,331,2429,2371,1121,3065,2009,1451,2327,1707,1033,1071,1569,1451,614,3166,804,1033,931,2066,1665,1707,1335,3241,2712,2752,1071,1707,931,2228,1033,2066,1337,2752
5804,169,3012,810,3121,2298,319,2507,215,2196,2539,1909,3297,2110,215,1822,705,2217,215,638,1380,2627,990,638,1499,3160,2559,1499,3297,285,1499,1380,708,2347,2793,1453,2469,2970
5805,2768,2895,2045,828,1378,449,1014,1345,1536,690,1834,3083,1040,2351,1345,3378,2451,1,1345,1053,316,316,2129,2991,58,1775,1991,2682,1308,2426,1775,3232,766,3091,1345,35,581
5806,169,1532,4441,771,5521,5386,3597,128,4262,1077,1483,6459,1483,1483,1039,3781,628,4280,128,6657,3548,2289,1483,1039,128,2289,6854,1039,5696,2006,2804,12,345,628,41,628,12
5807,5942,1532,810,928,56,319,3459,2614,2196,3304,1661,2614,461,1196,1899,2717,1196,2209,2110,2355,3087,3459,1759,2355,680,2355,83,2614,3028,2476,2353,3459,427,1852,2934,3459,2479
5808,2283,2336,1163,3493,755,1858,3106,1352,1546,3304,819,2805,3406,635,3334,2717,530,1135,336,3145,2627,908,333,2717,1264,2196,83,1546,2593,2022,3145,801,427,1584,1196,2717,2717
5809,169,1532,1789,4751,2803,5168,2227,2108,6883,1615,4370,4393,5685,5215,4553,2879,3957,4441,5264,4135,6755,5775,3645,3201,5824,2152,5327,5904,5457,5273,3955,5048,3751,1658,6745,5824,4291
5810,671,1532,5253,1561,2344,1708,2480,1723,3413,2326,1909,167,461,2986,3213,265,1380,87,2469,3017,252,2423,518,3393,2857,770,3464,3297,2593,1380,770,2832,2507,3249,1796,1031,2970
5811,5491,3654,339,547,3216,1950,2371,570,3051,1735,3033,1496,2184,1172,1152,2540,2184,3524,653,653,1784,3473,1784,1113,1182,3465,2018,213,1308,3286,2019,3232,766,2705,3042,3286,2184
5812,5942,6003,3534,3234,1378,3042,3034,2490,1552,6920,1451,3385,1319,855,2490,3274,1451,298,1451,3042,3274,3473,1950,686,2092,2396,3210,3234,5522,2655,3274,2490,766,1685,3042,1784,2572
5813,671,2686,896,1608,2282,3437,3106,2980,1984,382,642,1768,2672,385,2141,3378,2184,1432,2937,2433,2427,3396,642,1956,2127,1189,2508,222,2777,251,1010,260,233,758,1259,1497,2301
5814,3169,2895,510,3117,331,1624,2371,1017,2019,1344,3185,2327,3232,2143,1530,3274,2555,3174,715,897,331,3511,1950,1251,2471,1687,1624,331,1308,3286,3274,2273,766,1251,2808,3286,1191
5815,6628,2895,510,3117,2872,1624,60,1017,3083,1277,3185,3083,3232,3454,1530,130,935,1206,2872,1053,1742,1821,1754,3268,2129,1206,2617,3268,1308,2426,438,1530,766,2214,2808,438,581
5816,6628,2895,896,1202,2461,1756,1401,564,2334,1735,387,2776,2907,1431,393,2690,783,940,3261,3959,3929,2776,4558,955,1401,267,896,493,6184,2690,1157,2690,206,551,206,1157,2118
5817,6628,2895,510,3234,239,3100,1612,1998,1552,2929,112,1874,672,3217,828,3078,3200,611,1191,686,1368,404,2088,686,1191,686,2983,1948,3491,1368,3360,3360,3251,2784,433,1324,1191
5818,3878,2686,810,1202,5099,5168,6885,3810,618,4758,4471,6382,4992,3903,5168,4156,6834,6126,6204,6775,3903,4813,3645,4360,4042,3903,5983,6098,6834,6858,6256,6126,5759,2580,6834,5933,3886
5819,6628,3215,896,2458,109,1032,678,1345,3449,2067,415,3083,3287,2319,2031,3378,1614,2325,1867,1241,820,3287,3387,3324,294,820,3292,707,820,2553,678,503,2419,1006,3287,820,820
5820,6628,3012,896,1798,930,449,1831,1345,1442,2309,2501,562,2427,2411,2031,3378,1508,3259,1867,1053,2427,990,3258,955,2427,1966,2018,222,132,3448,4554,887,1097,1394,3438,2584,616
5821,169,6116,2959,828,1418,2553,1,2043,3019,1113,1160,2863,782,3217,1592,3378,1614,1,3384,1241,820,2544,1564,1113,2458,1227,3402,3268,1014,2426,1564,3232,766,3091,2458,438,581
5822,2283,2895,510,828,3216,3030,2301,1345,2271,144,3019,1496,1496,562,2031,3378,2234,448,2059,1220,2031,238,1842,1113,877,1603,1496,707,144,2239,448,371,1097,1404,1162,2271,2716
5823,169,1532,810,17,400,592,3290,869,1813,1520,2913,67,1963,659,1194,45,2151,3766,1804,1740,2913,4813,379,2605,2913,893,2178,2063,2733,400,1800,17,3489,1194,34,309,1797
5824,671,2974,1211,3493,2125,642,1278,1352,1552,1224,3367,574,244,1933,1949,1034,79,3157,79,1933,2627,2609,254,79,1909,3189,1034,79,3156,79,1688,801,1660,2280,2951,3156,3156
5825,3169,2336,2045,1798,3151,1345,1831,3357,1442,444,650,2031,212,2518,444,3378,222,2018,2494,243,2427,990,1265,2899,2427,805,2018,2682,2745,439,2300,887,805,1442,439,2871,616
5826,6628,3654,4061,3677,5712,6758,382,4074,5153,382,3829,3951,4313,812,3951,1475,986,1432,1475,111,2241,1675,111,1475,2870,765,2017,69,111,1475,2436,2515,2639,2406,383,2017,375
5827,169,2895,2045,828,2536,449,3140,608,2374,1137,2419,3083,461,2319,2031,130,933,2325,1200,1281,820,990,3387,2326,2863,2377,2965,547,137,439,2155,1169,2419,1337,188,1626,2493
5828,2283,2336,1163,205,497,1708,3459,3381,3209,3346,1558,840,1746,1483,1558,78,1129,1299,2948,2636,3184,3184,1108,3425,1401,2221,1746,2858,487,1129,1746,3478,916,2563,1285,3184,2563
5829,2768,2336,2959,1498,378,319,420,2304,2753,2441,3367,568,1413,1933,1956,1399,1361,940,2529,1933,2441,753,1140,956,1361,1413,1413,3352,3044,2304,524,3422,2441,558,2441,1413,1908
5830,6628,2895,510,3234,2723,1624,1612,1017,1552,2456,3033,2290,1319,3217,855,996,859,2051,2356,3042,316,929,899,686,2626,859,2356,2328,1308,2309,2328,2847,2290,3200,1552,2309,581
5831,671,1532,3373,4648,6903,3373,5917,128,4262,2289,6656,6459,5844,1483,1039,1004,628,6555,128,330,628,2289,1483,1039,1563,2289,3519,1039,1483,2277,628,12,345,628,1180,628,12
5832,6628,2336,2959,3234,3151,2643,3034,1881,334,444,2360,278,212,855,540,3378,2092,1881,1714,3260,2302,3396,2360,704,2092,3183,2137,501,929,501,710,887,602,1388,2137,3183,1469
5833,671,2336,2959,1498,400,1399,1396,1846,1126,690,1497,574,2907,1223,2031,3159,1501,2325,874,1281,1186,2989,235,2899,1186,1511,1448,235,214,1396,437,1551,233,1186,1997,940,2716
5834,671,1532,896,1049,1418,2034,1811,2108,135,2022,1823,135,3370,2281,2561,2677,985,2209,2281,1049,3087,737,2135,350,801,566,1994,2936,2936,566,2925,801,3393,359,1796,1674,3016
5835,2283,2336,1211,399,2803,2422,1837,2043,1622,2456,1589,2863,2423,3009,132,3378,933,225,2494,1457,2031,1164,2234,350,3442,160,1175,213,1030,1766,1035,887,978,227,1122,1364,616
5836,671,1797,896,2457,2334,3959,2057,774,135,3461,2522,135,2186,2014,1940,2677,3129,1111,293,551,1802,1598,1179,3214,3214,1787,1994,551,2463,2786,2925,2467,3342,551,2186,998,493
5837,671,3012,896,17,2524,1168,2996,1168,3496,1273,660,3221,1668,2665,3239,2890,1590,3345,2665,3347,1590,542,1590,2594,3026,2598,2996,2373,2649,3168,3345,2257,1850,1391,2635,1332,2373
5838,671,3215,896,6222,2282,3396,1612,2698,746,2752,1242,746,2427,2143,1981,20,864,2602,2844,1952,3929,1724,2519,2750,2427,2133,2682,2682,864,2668,20,2519,3179,1808,790,3190,3514
5839,2768,2336,2045,1798,2275,3100,1953,112,1442,2456,2054,1075,3158,110,2259,3378,1162,2325,3384,3027,3215,3228,1010,1379,1567,805,1542,506,214,3419,1010,2267,805,3140,1997,1682,3215
5840,4488,2336,1163,1798,2372,1038,2372,1352,2995,3196,2995,2805,2811,1593,1498,87,898,87,2114,2832,246,2423,1216,1498,2372,1681,2642,1546,3156,1216,898,801,2423,1584,2150,3273,3143
5841,4488,3215,810,1202,2229,1708,3298,751,915,2022,1877,144,102,1223,132,2690,3129,940,2281,756,2031,238,1842,1781,2946,1781,166,213,1115,3416,166,213,206,231,206,1511,2301
5842,671,1532,1211,1561,1382,319,3459,2614,979,3304,1589,973,461,1865,1558,530,3431,3054,3054,2424,1376,455,3470,1865,3054,49,2479,1376,979,2468,2488,1179,3393,1512,2150,2089,583
5843,6628,3215,896,17,2372,405,543,774,1681,2022,3367,2805,1342,3026,1956,2474,151,940,336,1312,2627,1681,2595,565,1390,1681,2627,1681,3156,1681,524,932,938,1681,1493,3418,1943
5844,671,2974,810,1561,1382,319,787,2422,979,450,3525,2863,1040,1028,1929,3378,933,887,2529,1281,2692,990,2062,146,552,2700,3086,887,2817,878,1382,414,1062,2280,530,623,197
5845,169,2686,1189,3274,331,1816,2371,1017,746,1344,804,392,2508,80,804,1245,859,2867,715,804,331,2867,2371,582,2391,1786,2508,331,2777,2668,2119,2009,3190,1624,3174,3286,3514
5846,3628,1532,896,399,1843,2034,3459,2614,1592,1412,2501,49,1592,946,1592,1674,3214,2209,2434,1824,1412,49,165,350,2479,2479,2473,1412,1843,1674,1367,2473,3342,3049,166,1674,3099
5847,169,3215,810,1798,2664,2643,2708,1345,1442,4420,479,882,2243,311,1071,1831,1015,2053,3166,479,1461,465,2664,2505,2053,3501,1831,2063,2664,885,2664,3166,2505,2050,3410,2712,1831
5848,2283,1532,1789,285,7022,319,1880,2614,3024,1269,38,2863,461,1865,1218,3175,3431,670,2874,2424,1802,455,3055,1415,2416,1787,2904,583,1415,2620,2,414,1865,1415,1865,1865,583
5849,2768,1532,930,983,2962,588,2601,1947,1791,2456,2501,2271,1073,3454,1592,1717,222,1983,1310,1653,599,990,2791,1113,1310,2704,2018,213,2791,2704,2501,2573,1097,1617,2015,2434,571
5850,4488,1532,4323,205,497,1091,3298,1352,1454,2456,1416,3346,1342,1593,1949,2311,202,87,2529,1933,3493,3052,220,1868,2730,2196,3458,1366,2463,657,657,1146,938,2280,3298,3080,1366
5851,3878,2974,2045,1798,355,449,2188,1345,256,3280,1046,3495,1319,3495,3495,332,906,1500,1714,1472,1988,3495,278,3495,1881,906,2137,906,3495,3495,276,98,2137,1881,713,1256,278
5852,3169,2895,339,1798,2282,1038,1953,774,1442,1230,2995,1874,672,2678,2667,1560,1696,16,1560,910,2310,2677,1216,2310,16,3471,2696,1845,2285,2098,2229,414,1560,157,1997,2098,1216
5853,2283,2895,510,1798,988,449,787,1345,1442,1398,2558,1874,920,2166,1185,800,2316,611,1712,2316,2316,1383,3315,4360,3369,686,2166,256,2568,1472,276,1700,3089,1086,713,143,920
5854,3628,1532,1163,1049,2298,1708,3459,564,343,1661,1236,90,1854,1933,1610,3175,1676,673,74,1933,1854,3443,2609,3256,681,3352,1034,3256,2463,1114,1676,74,3256,717,2441,74,1973
5855,5376,6837,4323,1180,2908,3373,2661,346,2771,2908,5376,1039,5328,1483,1039,1226,6909,1532,2221,330,2588,2908,2388,1039,1532,2908,3519,1532,590,4911,628,12,1532,628,12,628,12
5856,5376,6837,4441,4752,2125,1737,171,774,2304,2752,3367,2805,672,1933,1956,3378,1361,555,2529,1933,555,1275,2595,1956,3332,555,555,79,3156,2304,3507,1349,1660,121,1956,2098,3319
5857,6628,5292,5599,3117,3216,1624,2145,1017,3051,382,415,2327,3232,3217,2259,3378,859,2760,715,2159,1742,2544,3341,1113,270,3511,1172,3268,1308,675,3378,855,1489,3188,1162,149,675
5858,169,6003,4441,399,2803,2164,1433,2422,2307,1145,1421,2776,3364,373,3453,1815,2422,2325,267,2982,2031,238,3508,2899,2739,267,2237,2394,453,2856,448,2982,1758,1186,1259,515,1758
5859,3169,2336,2959,3493,56,319,56,2614,1686,2326,2501,49,461,49,93,583,933,2930,1376,169,583,1512,165,955,3214,49,2473,1376,955,49,2,1148,3342,3288,1148,2089,583
5860,169,2974,1789,3493,755,1476,99,297,3438,1027,8,3340,2074,3438,132,1717,985,359,307,3400,1404,3273,1944,2899,2202,2403,3340,213,1115,1766,2768,2202,3340,359,2202,1535,2403
5861,2283,2336,1163,2458,1929,2422,1837,1723,312,2326,1160,554,174,3444,93,3242,933,2325,2494,368,2031,990,1160,2326,341,2226,118,887,554,2653,3444,887,174,1032,1122,1622,341
5862,3169,2895,896,3274,2106,2429,2371,3408,3065,1145,804,2106,184,3065,804,1245,864,2867,339,1245,2427,684,2371,2508,2391,1786,2508,1786,2777,2508,2391,2371,684,1808,2371,684,3514
5863,3169,3654,510,977,1843,1068,1760,2887,3049,1381,2946,1906,196,944,2561,2690,1129,945,2948,2241,2241,1300,1999,955,78,1974,83,2375,1115,1129,2169,2069,2165,2542,934,2241,1974
5864,5942,3654,4061,828,3216,3030,2677,3165,823,1145,568,631,212,2628,1560,3378,1614,2007,3445,2127,1735,1011,3483,2103,2205,3471,1011,225,144,2436,448,3483,233,2193,2206,631,3483
5865,169,2974,5253,399,1418,2164,812,2070,669,382,8,1452,2299,2814,2667,3378,985,2325,458,2687,2031,1695,3508,2899,2739,3471,1903,2394,2339,2679,1506,887,437,2406,3474,515,2953
5866,3169,1532,1789,3493,2793,1708,3459,1352,2593,3304,1877,59,2811,1593,1610,2677,406,87,2281,2378,2517,3443,1615,1940,3199,271,11,1546,1757,3283,1676,2267,406,558,673,1593,1943
5867,5376,2686,4441,771,2908,3373,3077,1565,1772,70,3077,1452,3153,2792,2747,1226,2591,1772,1376,3053,1376,3073,1507,3201,1978,1658,1507,2204,3153,2083,1923,3478,2616,1658,3077,3073,1463
5868,169,1532,810,2739,2803,2164,238,3123,3227,144,1205,1496,2542,1223,1592,1717,2571,2209,2434,1516,2031,238,1784,1113,294,1227,941,213,1784,251,448,213,3244,2705,188,1270,2301
5869,5737,3654,5599,828,5604,5278,4886,3622,6946,5278,6991,6102,5153,5377,6248,6082,6248,4140,6671,6406,4962,3845,5089,6082,4532,6396,5030,5024,5537,5723,3920,4986,6454,6046,6406,6348,4932
5870,6191,3654,5599,1555,1378,2429,1612,3408,1552,2847,112,2290,672,855,734,1569,1451,3248,2356,3521,1816,3237,2360,3521,1976,2396,1976,1948,2290,942,3360,2600,1976,1251,2290,1324,1191
5871,2283,2895,510,3117,988,1349,2371,564,3065,2241,1834,2909,672,80,1929,1560,4641,2835,2872,1832,1368,2565,150,686,575,937,402,2175,597,1368,3360,2835,2444,142,2951,991,2301
5872,671,1532,896,1202,1418,1285,980,2108,2307,1145,1205,840,2210,1223,2944,2690,1129,2095,267,134,980,2677,1068,2161,2946,395,1130,2181,2636,2690,3282,1577,2995,157,3457,840,980
5873,5942,2336,1163,2458,1843,2553,977,2163,1837,2067,119,2640,2907,2319,1076,680,1614,1837,2529,1837,820,2163,3387,563,294,1787,1142,1837,2463,2013,1790,1169,805,3293,977,1142,199
5874,4488,1532,1098,17,2500,3496,645,869,3496,2262,67,67,3154,948,3239,1445,2735,1691,1804,2050,491,1607,3302,1194,2913,893,2178,2373,1763,1445,1800,948,3489,2157,34,309,884
5875,2283,3215,896,3234,355,1345,2533,1345,562,608,2305,3083,3510,3217,2240,3378,1614,611,2999,733,608,284,2655,608,2762,2056,2374,608,1014,1303,2655,1213,766,2214,2214,2851,2301
5876,3658,3215,2045,1798,1378,3082,2188,774,1442,3304,295,973,1401,472,2259,2794,295,611,2529,910,1682,3228,611,1379,1155,1694,2983,1845,95,2098,827,414,805,758,1997,1682,2301
5877,671,1532,3373,1202,988,1088,2603,215,185,2326,1524,4922,124,633,1822,2773,2217,265,638,1281,3018,990,952,2559,2730,2559,2137,3428,265,101,2353,887,1723,2889,1796,2879,2970
5878,169,2336,2959,1798,2282,405,1239,112,1442,1381,2995,1452,3526,3526,828,1560,986,611,1805,1696,3109,1805,3443,2310,2728,1874,704,3428,3368,1381,3368,414,1560,1388,433,704,2953
5879,169,2686,810,399,2803,1708,1278,3490,135,3392,1823,2869,461,1403,3334,1386,344,1403,2450,1110,2779,652,3055,3486,681,3055,1175,3067,3352,2779,2874,477,1660,2450,477,1699,1807
5880,4488,6837,4323,346,1190,3373,1772,2070,1772,3077,3077,49,240,2609,1248,2591,2591,1522,1376,70,1376,2609,2609,3077,1978,1772,1507,2204,1978,2468,1923,1212,2616,1212,2747,1212,3153
5881,169,2974,4218,3117,1378,1624,2371,3408,3065,2752,3065,1370,850,2942,3269,2496,305,1083,305,3065,2066,1821,2066,686,2487,800,1574,3127,2496,943,746,3034,2491,1808,790,413,1365
5882,2768,1549,1163,977,1843,1157,1760,2887,2307,2887,1760,144,2907,944,1592,2690,1129,2816,749,1824,2241,737,2241,1113,2256,1603,166,213,1115,1129,166,213,749,2542,166,2241,2816
5883,3169,3215,810,1798,1378,449,750,439,1540,2456,415,3083,3433,2319,76,3378,1614,2841,2529,1281,608,753,2360,1562,2795,3511,3071,506,2387,394,977,2319,2387,284,977,2841,2387
5884,6628,1532,810,1798,3216,3437,2371,1345,1665,1398,1950,3083,212,2337,2259,3378,813,3259,1398,355,996,1398,2655,1665,1567,3471,2240,1161,836,2655,678,314,602,758,2374,1337,2240
5885,169,1532,1163,1798,2275,9,1469,2310,2995,1615,2995,911,212,3009,132,1615,560,940,2202,2036,2031,99,1615,2310,2202,3471,1615,707,1115,3416,2031,360,206,1126,206,1903,1676
5886,169,2336,1789,3121,497,1708,56,2108,2186,1710,2609,973,776,1201,1248,2591,1978,87,1376,169,277,2609,169,1248,1978,497,1710,2499,1978,2967,1923,2499,1923,1212,2111,612,1710
5887,671,2974,810,1171,1929,319,3106,2135,1164,1269,1695,2863,461,3444,2561,1444,3431,1837,307,1503,2031,3222,1382,224,2863,3147,1175,1298,1298,2786,2,887,224,1512,554,1994,616
5888,671,1532,1211,1561,2868,2210,733,1846,312,3270,3367,2805,3164,2843,1929,2574,3431,336,644,420,3516,312,1382,2304,3525,805,3400,3516,3156,251,3164,887,911,121,1122,3156,1469
5889,3658,2328,896,2457,2282,3082,239,282,3046,671,3367,1452,1792,1443,2282,2780,2073,1025,480,3035,2052,737,1025,2559,1025,2755,44,2500,2649,3035,2179,37,1025,1678,1876,405,616
5890,3169,2895,510,3117,331,1624,2371,1017,24,3327,1451,800,2429,2351,2429,1569,1451,935,2872,66,24,2429,2723,686,575,800,1624,3327,597,2426,3144,654,766,2429,686,991,1191
5891,6628,3654,5599,2356,1378,3396,1612,2698,790,392,337,2106,2184,3465,804,845,2184,234,3514,804,1816,3396,2003,3521,234,1687,2508,1198,2777,3319,2508,260,1976,1808,2371,630,3514
5892,2283,2974,2288,1171,2125,1737,1333,1947,462,1735,2501,1496,2184,385,132,2427,2184,3524,2411,3244,2427,2175,3046,1113,3046,3465,1768,1768,1784,251,2436,2835,3046,2705,2951,1784,2301
5893,2768,2336,1163,3091,1652,319,2042,2887,1592,3270,2946,1452,33,1117,1592,737,472,3126,838,1102,3321,455,1999,113,680,2136,1117,2287,2463,566,3321,838,3429,558,2934,1117,3099
5894,2283,3215,810,977,2089,319,2366,2043,450,1269,415,2863,461,2366,2904,38,2422,2848,1456,2848,3929,1977,3254,4438,681,3147,1175,1977,2463,2848,1978,1431,2736,2736,3264,2976,1807
5895,4488,1532,810,977,1843,4534,2601,1878,3049,1381,2501,3340,196,944,2561,2241,1129,2816,2948,1566,5736,1300,1570,955,2256,2375,83,213,1115,1129,1129,2069,749,157,166,1974,1974
5896,169,6003,4441,1202,1418,2222,2371,2980,669,382,6884,3385,848,2411,1949,1569,3893,1432,1475,2126,3109,76,2119,1665,3289,3465,3230,1665,5592,2436,5833,501,5835,6969,4913,2436,1481
5897,6628,1532,2959,399,2089,1285,1739,2108,2307,2095,78,840,1746,2956,3184,1381,1129,1299,1662,2636,3184,2115,1108,3425,2946,1579,1656,2858,1129,1129,1129,1577,916,157,1285,3184,2563
5898,3169,2686,4441,1171,1158,4280,1048,3125,362,5896,4099,1452,1792,2767,2282,7030,2002,1432,694,2192,1343,4813,1792,860,1547,3534,4048,2063,5896,2322,3534,3455,3728,744,5090,3636,3956
5899,2768,1532,896,5902,1652,3082,2507,869,2196,2326,1329,3059,461,1196,1822,1629,52,87,2110,583,3087,886,1666,3214,2416,2196,1279,3133,2649,419,2618,2298,1463,551,1865,761,1463
5900,169,2974,4441,17,400,4268,2996,2996,3331,1753,660,3361,1792,3345,542,1569,2002,3345,2361,2598,1590,542,1850,3345,2002,2598,2996,2663,96,2524,3345,2079,1850,2524,2598,2215,3345
5901,6628,2895,510,3117,1288,1624,3364,280,3083,1735,1834,3083,3232,2319,1530,130,1614,2325,1475,3454,820,772,1754,3268,3219,3343,1012,3268,475,2426,130,1530,1867,130,3343,130,331
5902,3878,6003,3842,2165,2282,1038,1417,1352,5838,1381,2967,6968,6127,385,1949,1560,1857,3742,460,910,2193,6043,4985,1212,5194,460,968,5904,279,4911,2017,460,2189,2193,6205,541,2193
5903,671,3215,810,3493,2793,2422,2507,2422,185,2326,1695,352,604,2843,1889,265,2217,265,638,1380,3018,2244,265,2559,2857,2559,1453,3297,2593,101,1380,887,604,2793,1796,215,2970
5904,169,3654,3534,836,3216,1388,2371,570,3032,1496,2099,1496,212,385,1560,3378,2184,423,879,910,1735,260,3483,3445,2205,3183,2018,1778,1778,2856,2205,2643,1560,1388,1259,3183,1469
5905,3878,6837,810,1049,1418,1708,2353,2108,1463,3214,1589,1452,240,2917,1248,1965,2591,1965,2948,70,1376,3359,3053,613,681,1658,2112,2204,2577,2690,1923,3478,2792,1658,3077,3184,1463
5906,2768,3215,2959,977,2803,2553,977,2163,1837,2067,3293,2640,2907,2319,1076,3293,1614,1837,2529,2433,3433,2163,3387,563,294,2532,3071,595,1142,119,1888,1169,805,3293,153,2553,2118
5907,2283,3215,896,828,2962,3030,2352,2163,2307,3270,3188,3043,879,3217,2259,3378,1614,2760,3384,3260,3274,2544,1950,3268,2368,1775,2983,2320,95,3235,1010,2267,602,2214,1162,1682,2333
5908,2283,3215,2045,1798,1382,449,2188,112,1552,2456,952,147,1319,3137,76,2583,498,2025,2529,1281,608,753,2360,1366,2529,2700,2700,439,2463,3458,977,3458,3458,2280,439,3086,3401
5909,4488,1532,896,3493,171,1737,2301,774,135,2752,2501,1496,2427,80,1949,3056,864,3266,2844,20,2427,2729,1600,80,2427,2127,2371,1546,2777,439,2391,1836,1097,1808,2371,3266,2729
5910,6628,5292,5599,1555,6438,1285,3569,2531,2307,64,78,1570,2375,944,2561,975,2571,629,1267,1824,3184,5134,1108,2032,4733,267,50,1285,1785,3066,1157,629,2120,1760,1285,3184,2032
5911,4581,2336,1163,1498,2803,319,3459,1147,39,2456,1416,59,1780,1780,1780,3417,1264,940,1264,2077,2585,3417,1179,3417,680,1787,662,595,3044,595,524,1179,805,524,3298,1049,2765
5912,4488,1532,1211,5902,1190,3373,3077,346,2771,2289,1483,2221,1483,1483,1039,1004,2734,330,128,330,1039,2277,2388,1039,128,2289,1039,1039,590,2277,628,12,345,628,12,628,12
5913,2768,3654,510,828,2962,1685,2601,1998,2368,2456,2489,917,672,3217,58,2368,1162,611,879,474,1947,2544,3135,686,3235,3235,1010,2320,717,3235,1010,2267,602,2320,1162,1682,1191
5914,5376,6837,4441,4752,2125,3494,1333,1352,5838,2752,337,2420,124,385,1949,3056,985,1432,2937,2378,2646,696,1600,3322,2335,2922,968,3428,2074,251,2420,2267,3284,1851,1122,3393,3057
5915,169,2336,1163,3091,354,319,3459,1147,343,3304,1904,59,1413,1933,1940,2677,344,2225,2450,1933,2779,652,3055,1940,681,3055,1280,2258,3055,1940,2925,3422,1660,2450,3264,998,1943
5916,6628,5292,5599,3117,1378,3030,1014,1345,1536,2824,1834,3385,3232,3232,1345,3378,1614,2760,1345,1053,316,2544,2129,2991,3454,1227,3402,2682,1785,2426,438,3232,1464,3091,1345,438,581
5917,6628,1532,5253,2739,1789,1476,2507,2422,407,2022,337,2805,1769,2843,1822,265,2217,3403,638,2832,2514,990,638,2559,2514,2559,890,3297,2593,352,770,708,604,2820,1796,2469,2970
5918,4488,2336,2959,3493,2344,2422,2965,1723,4316,2326,2501,2031,1723,2377,1265,2870,2231,2325,2231,368,2783,990,441,955,729,160,2379,222,933,1766,990,2573,3342,2231,1122,1689,2495
5919,6628,5292,896,17,2524,3082,2371,1168,3496,1273,1242,882,1414,1425,3239,2207,2400,2086,2665,488,32,694,2207,37,967,178,660,2373,2284,694,2192,694,3698,32,356,1414,603
5920,2768,1532,896,17,548,1756,466,2134,3326,2072,3367,135,1668,1196,1925,472,472,2731,2110,1933,2928,3326,1179,2399,886,2196,2156,2373,2649,2955,524,1179,2933,1645,1196,3418,3418
