ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32
8725,53,319,262,512,571,398,553,726,560,419,558,199,755,766,771,442,506,596,711,783,754,711,513,711,566,199,783,689,513,465,465,465,545
8726,53,347,347,339,592,779,778,680,802,802,472,463,688,556,643,688,688,712,598,712,600,643,643,643,643,454,561,454,454,454,561,454,454
8727,53,347,347,804,45,573,273,565,584,667,782,471,601,607,584,686,686,752,667,556,556,439,556,556,556,556,556,547,556,556,556,556,556
8728,53,347,347,143,677,538,318,736,753,722,671,730,472,479,587,540,730,36,587,587,701,577,760,701,701,701,701,701,588,505,675,588,496
8729,53,347,347,481,385,760,687,604,499,604,604,701,811,675,451,451,803,451,451,803,451,451,451,451,451,451,451,451,451,451,451,451,451
8730,53,347,347,480,523,689,264,35,584,701,699,520,671,789,410,811,792,540,708,675,587,708,540,760,540,803,708,804,451,451,803,451,588
8731,53,347,347,372,665,709,747,583,728,776,665,636,680,803,733,665,468,677,636,733,733,733,733,733,625,733,733,733,733,733,733,625,733
8732,53,347,347,186,682,160,109,810,613,517,736,715,665,733,733,733,575,733,733,733,733,733,780,733,733,733,733,733,733,409,409,575,409
8733,53,347,347,637,797,86,303,784,588,420,587,489,736,613,515,712,515,665,515,515,665,665,665,505,515,505,505,505,505,505,505,505,695
8734,53,347,347,598,17,598,464,598,791,663,418,713,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598
8735,53,347,347,263,236,250,210,490,464,702,413,619,521,656,598,659,598,557,656,598,598,470,470,598,662,598,470,598,598,598,598,598,749
8736,53,598,232,563,158,432,749,719,458,661,559,559,559,418,598,418,559,749,571,557,418,598,598,598,598,598,598,598,598,598,598,598,598
8737,53,347,347,486,751,100,583,724,651,700,700,669,669,782,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
8738,68,669,293,536,414,788,701,784,794,650,698,703,773,579,468,539,782,748,782,669,782,782,782,669,492,669,698,669,669,669,669,669,669
8739,53,347,347,523,747,420,705,746,746,677,669,601,669,669,627,782,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
8740,53,347,171,707,378,396,802,687,478,561,749,721,413,807,731,731,731,731,731,557,513,513,493,426,426,426,426,426,448,427,426,426,426
8741,53,342,347,467,438,755,750,755,418,537,759,759,653,653,519,519,484,484,527,484,650,553,783,650,783,650,783,650,783,650,783,783,783
8742,53,347,347,771,646,201,519,639,467,498,684,684,684,422,422,498,537,686,519,600,600,600,600,553,697,697,697,697,697,537,697,697,589
8743,53,458,311,309,215,668,668,571,464,661,427,600,427,448,448,458,448,408,408,408,408,408,408,432,518,752,458,458,458,458,458,458,458
8744,53,458,230,638,312,696,784,786,712,580,667,648,764,520,552,552,552,552,700,458,457,457,458,458,458,458,458,458,458,458,458,458,458
8745,53,25,16,686,132,429,525,636,468,580,458,580,764,667,792,648,648,611,792,792,607,648,455,792,648,458,458,458,458,648,458,458,458
8746,53,347,347,630,215,490,567,427,672,557,688,688,494,531,672,697,448,519,735,735,719,431,502,719,502,502,502,502,502,502,502,502,502
8747,53,347,347,409,699,459,559,539,653,618,650,408,568,804,524,524,674,523,524,809,809,524,785,680,552,492,809,435,809,524,809,680,422
8748,26,181,309,747,397,572,719,633,485,610,509,638,711,470,674,427,427,509,509,592,418,749,749,596,638,749,749,749,749,749,749,749,638
8749,53,347,347,339,406,679,483,643,775,458,460,458,43,802,802,423,43,43,423,423,423,417,417,577,98,610,577,577,493,610,418,11,418
8750,53,347,347,259,808,154,593,469,571,697,527,459,418,432,697,418,557,494,557,557,557,557,557,557,557,557,672,557,557,557,672,672,418
8751,53,288,177,243,652,654,549,424,718,668,513,777,424,808,513,689,513,689,689,513,689,427,560,374,427,374,374,684,374,374,374,684,374
8752,53,347,347,196,252,745,479,517,505,680,636,720,515,720,651,515,747,747,515,669,515,480,645,634,456,478,669,515,782,751,568,602,480
8753,53,347,347,347,458,445,657,809,456,693,748,611,677,515,515,515,665,746,645,645,645,645,645,645,665,645,645,753,665,665,515,691,645
8754,53,347,347,647,382,216,676,100,36,36,709,626,459,709,709,709,709,573,709,677,460,460,624,625,508,508,624,624,624,456,508,508,485
8755,53,347,347,355,200,446,604,753,675,712,468,665,468,621,621,621,786,786,627,786,753,753,753,786,746,753,597,753,753,753,753,753,753
8756,53,121,69,569,572,556,671,717,459,805,674,751,693,629,768,585,650,445,445,650,647,650,650,760,757,647,517,230,585,585,693,585,783
8757,53,347,347,45,100,579,554,409,765,634,729,573,673,395,793,517,793,730,581,588,736,53,736,741,741,736,736,730,741,736,736,793,793
8758,53,347,191,337,510,53,416,487,507,705,592,751,751,615,751,769,674,711,683,492,787,787,711,788,787,787,568,568,674,645,568,568,674
8759,53,192,262,689,600,631,488,793,410,789,722,508,758,548,576,615,468,615,680,674,680,680,680,680,480,680,480,752,730,752,722,722,680
8760,12,206,400,699,797,715,769,481,411,485,481,481,615,751,481,481,481,481,575,481,481,481,522,481,481,627,481,786,481,786,627,481,481
8761,53,347,363,724,413,568,447,685,697,468,436,406,488,448,693,731,453,453,583,604,705,588,486,588,588,747,588,810,588,459,764,459,486
8762,53,347,347,629,591,161,11,131,780,384,800,800,541,800,800,800,800,800,619,619,800,459,800,800,800,800,800,800,459,459,800,692,692
8763,53,347,347,369,56,552,423,679,752,638,426,787,559,802,426,802,480,560,706,560,706,706,706,802,560,706,706,706,706,706,540,706,706
8764,53,347,347,221,132,369,166,711,454,454,500,711,545,432,458,545,672,549,502,610,545,507,697,436,507,507,507,507,507,507,507,549,427
8765,53,347,347,272,666,68,686,417,801,792,413,610,719,662,592,592,623,592,623,623,623,592,695,473,691,592,623,428,592,592,691,752,752
8766,625,625,291,754,734,484,697,792,697,560,668,529,545,697,697,422,697,549,549,549,697,422,549,549,549,808,549,549,545,808,422,549,422
8767,53,347,347,303,170,304,231,620,493,783,685,620,692,496,83,447,618,478,478,671,702,569,671,481,549,671,671,730,549,549,701,701,701
8768,53,113,283,617,550,139,809,447,436,471,800,683,758,455,754,662,717,413,413,413,478,478,478,478,638,478,776,478,478,638,638,638,638
8769,53,347,347,209,458,282,54,172,740,599,368,750,681,466,108,781,474,77,689,599,469,599,689,474,344,55,108,755,755,755,108,755,772
8770,131,279,23,422,686,759,32,159,358,469,734,622,114,641,16,605,734,605,605,735,605,605,605,605,734,735,16,622,734,735,734,622,605
8771,53,347,347,244,462,621,14,222,382,205,622,795,555,576,391,379,516,185,734,16,595,595,292,516,590,734,595,292,734,595,595,197,40
8772,53,347,347,598,366,22,183,74,636,636,353,353,86,351,46,313,351,177,196,356,196,196,227,356,196,351,99,114,351,196,227,595,159
8773,53,347,235,422,711,513,585,418,459,630,418,545,563,563,749,435,424,424,507,507,507,424,424,507,424,498,435,435,435,435,424,424,424
8774,53,347,347,412,653,783,448,732,422,686,422,732,732,422,686,432,422,686,422,422,422,571,422,571,571,571,571,571,537,537,537,537,537
8775,53,347,347,51,722,306,230,517,412,517,629,629,456,753,753,496,730,611,496,801,496,805,634,712,703,751,722,597,378,496,634,730,753
8776,53,121,53,388,303,191,790,784,669,580,776,648,680,712,712,675,776,550,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776
8777,53,46,338,719,136,91,804,580,580,648,691,463,648,451,509,509,509,776,776,776,776,638,776,776,776,776,776,776,776,776,776,776,776
8778,53,347,347,399,792,168,190,655,621,790,665,577,621,520,596,596,596,488,596,509,550,596,776,776,776,776,776,776,776,776,776,776,776
8779,53,347,347,647,363,445,733,420,303,481,780,661,804,575,575,727,727,725,480,727,725,480,727,480,727,727,727,727,585,725,725,727,727
8780,53,347,347,648,752,463,485,364,746,677,803,725,776,803,725,725,725,725,725,725,675,454,725,725,451,725,725,725,725,725,725,725,725
8781,53,347,347,330,528,157,275,712,693,727,514,762,810,505,693,725,725,575,725,693,693,725,725,725,725,712,725,725,725,725,725,725,725
8782,342,645,345,770,252,376,714,643,416,592,698,773,773,773,636,551,773,773,636,612,447,636,447,551,447,551,636,636,447,551,636,636,636
8783,53,347,347,669,199,620,481,758,801,592,612,631,787,782,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
8784,53,347,347,756,645,142,657,477,434,134,345,551,476,551,551,624,645,645,645,645,645,645,645,407,645,407,407,645,645,645,407,787,645
8785,53,347,347,524,95,596,807,610,440,482,568,724,633,633,633,633,633,633,792,427,427,427,427,427,427,427,427,427,792,762,427,427,489
8786,53,347,347,253,170,241,448,799,661,643,547,470,661,504,427,504,427,427,427,427,427,427,427,427,427,574,427,574,427,574,427,427,427
8787,53,427,252,372,21,762,706,529,523,447,775,809,545,695,788,809,574,557,809,798,660,427,763,693,708,427,110,449,489,578,449,693,798
8788,53,347,347,102,628,78,508,609,514,518,636,786,636,636,636,636,636,636,636,636,636,636,636,636,515,636,515,636,636,636,636,636,515
8789,387,439,301,698,539,638,769,797,471,523,636,611,523,523,673,623,741,741,741,495,495,741,741,495,581,495,495,495,495,495,495,495,495
8790,87,427,691,460,177,297,674,731,481,568,478,416,631,787,500,414,709,407,407,751,751,751,703,751,625,751,625,805,805,407,805,751,751
8791,53,347,347,351,45,510,757,273,40,604,321,561,660,83,798,785,798,511,769,779,594,645,507,507,417,687,507,449,417,449,417,507,687
8792,53,347,347,293,370,497,720,469,454,498,642,527,652,527,527,527,737,527,668,527,668,571,737,668,527,697,697,668,697,697,697,484,484
8793,53,347,347,687,656,333,705,741,764,261,486,539,675,675,656,664,656,464,583,699,464,567,464,464,583,464,464,464,464,506,464,658,464
8794,53,347,347,217,766,130,61,185,382,83,778,771,249,249,249,433,807,654,249,249,499,289,350,368,373,723,98,626,441,98,249,249,689
8795,53,610,123,545,668,777,432,432,684,557,688,432,697,650,531,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521
8796,53,347,347,257,377,638,253,369,170,734,193,74,595,711,622,605,735,469,595,735,735,735,652,735,735,735,735,735,735,735,735,735,735
8797,53,347,347,346,698,185,342,446,487,487,434,518,543,543,540,540,540,518,751,691,722,691,691,597,420,691,420,597,811,417,565,417,565
8798,53,347,347,334,447,124,62,374,98,795,370,516,802,229,519,387,467,506,418,598,759,725,418,427,725,646,593,430,725,725,470,725,593
8799,53,589,359,498,654,250,413,788,568,557,805,790,447,581,417,784,592,417,468,592,468,674,468,468,661,468,480,661,515,481,507,447,447
8800,53,347,191,666,636,321,700,638,762,775,503,708,804,435,517,517,517,484,517,693,417,661,531,658,583,661,417,680,711,486,523,417,417
8801,53,347,45,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8802,53,409,76,345,151,696,747,549,711,711,546,711,711,711,711,593,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8803,53,347,347,683,702,231,550,213,584,708,760,487,487,573,741,741,741,741,741,741,579,741,579,613,508,409,460,624,409,409,409,409,460
8804,53,347,347,446,362,691,699,809,789,677,665,709,709,575,575,709,575,636,696,696,624,624,709,575,575,575,575,575,575,575,575,575,575
8805,53,347,347,420,43,616,693,575,515,583,727,575,575,575,575,727,575,727,480,480,775,480,742,430,575,780,575,575,575,575,575,575,575
8806,53,347,86,543,457,428,520,636,540,725,683,786,575,515,753,515,456,456,480,456,414,456,480,480,712,456,480,407,480,579,407,414,481
8807,148,306,751,685,797,207,657,674,505,751,733,414,751,751,776,585,751,751,751,625,625,751,625,751,636,625,625,751,751,789,789,625,789
8808,53,379,208,728,499,411,500,810,751,703,515,751,751,751,715,751,751,728,481,523,523,523,523,751,523,751,751,751,751,634,751,801,751
8809,53,572,206,224,33,759,408,494,199,684,467,593,424,571,706,498,608,450,498,498,545,498,498,684,630,684,807,498,684,704,630,560,684
8810,53,347,347,781,353,183,492,656,472,408,595,662,595,595,593,593,773,660,593,569,429,560,524,581,429,593,429,492,618,771,610,806,794
8811,53,347,347,143,195,753,458,459,713,405,473,581,473,515,694,612,635,468,635,407,468,481,651,651,651,651,651,651,651,651,651,651,545
8812,53,91,359,74,71,519,502,754,668,470,806,801,568,568,538,720,416,724,447,416,568,416,449,449,449,449,496,535,449,449,447,560,449
8813,53,141,25,327,749,377,518,549,796,593,801,517,474,447,687,434,607,618,629,594,629,726,629,629,629,629,629,629,629,629,629,629,594
8814,53,347,347,43,490,245,688,633,499,496,542,496,626,696,801,411,411,411,411,568,489,629,654,449,449,449,449,449,449,449,447,447,447
8815,53,347,347,418,150,802,506,771,659,387,781,735,199,672,562,562,654,98,654,783,781,654,783,464,464,464,654,781,464,654,735,654,654
8816,53,233,206,416,334,467,772,737,490,185,561,544,689,630,761,666,761,688,666,546,544,688,761,553,771,571,590,571,749,406,561,735,494
8817,53,732,45,506,506,506,506,506,323,205,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
8818,53,347,347,361,272,92,219,602,512,460,798,663,663,663,663,663,663,663,798,663,663,663,663,663,663,663,663,663,663,663,663,663,663
8819,53,539,139,378,592,663,692,791,695,711,663,679,663,663,663,778,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
8820,53,347,347,275,586,439,245,619,559,628,662,663,663,663,663,663,663,663,663,663,663,557,663,663,663,663,663,663,663,663,663,663,663
8821,53,347,347,771,250,193,439,424,719,662,642,586,662,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
8822,53,723,346,413,193,689,7,662,653,653,552,696,600,470,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
8823,53,284,89,715,766,516,512,510,440,778,778,491,483,474,511,542,779,766,779,766,711,705,711,661,711,448,705,705,705,705,705,705,705
8824,53,347,347,306,255,489,0,328,100,555,760,807,596,807,657,534,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
8825,53,347,347,633,102,129,667,634,773,539,573,760,595,446,629,714,543,806,572,539,572,806,539,543,139,572,543,728,728,714,728,534,728
8826,53,654,265,101,403,680,708,416,594,477,650,413,539,685,714,714,714,714,714,620,714,714,714,714,769,714,572,714,539,714,471,620,416
8827,53,347,347,455,706,451,608,735,802,662,424,574,122,83,750,759,298,122,401,750,777,110,110,122,450,718,759,506,652,332,450,652,652
8828,53,427,334,178,197,521,642,439,808,808,450,672,558,249,777,558,558,777,558,777,558,777,777,777,777,777,777,777,777,777,777,777,777
8829,53,185,394,58,77,529,484,437,777,498,777,777,419,467,646,646,678,777,777,249,777,777,249,777,777,777,777,777,777,777,777,777,777
8830,53,594,276,682,224,492,492,485,478,789,487,673,485,665,495,615,487,615,615,748,673,615,615,673,736,736,736,736,492,736,736,736,736
8831,53,334,121,434,347,597,508,584,596,572,463,477,667,446,584,584,584,594,607,607,607,594,594,423,594,594,667,410,423,423,594,594,594
8832,53,347,347,321,60,100,478,248,576,594,794,484,420,572,493,687,36,607,607,693,423,794,423,449,594,629,434,629,629,629,434,449,434
8833,53,347,347,299,85,215,750,467,467,600,599,583,761,418,666,519,571,537,494,465,778,406,778,406,494,465,465,494,465,418,633,418,418
8834,53,347,347,17,83,791,521,490,513,689,605,689,689,424,808,802,558,802,558,802,802,802,802,418,802,418,802,802,418,418,418,418,418
8835,53,347,347,135,454,253,397,433,527,427,448,418,761,761,761,761,418,808,418,558,418,418,418,418,418,418,418,558,418,418,418,418,418
8836,53,347,347,356,137,636,382,123,797,510,48,551,444,551,560,676,797,535,676,703,808,506,117,690,476,703,293,293,293,293,476,476,476
8837,53,347,347,216,446,758,686,609,788,645,627,612,612,631,414,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612
8838,53,347,347,693,36,578,464,730,786,645,645,748,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612
8839,53,347,347,433,85,124,599,442,600,750,418,559,437,630,630,586,630,630,519,498,630,630,686,600,519,630,630,630,630,630,630,630,454
8840,53,347,347,387,598,170,661,175,512,432,791,779,464,552,699,652,521,791,791,658,791,791,658,630,455,775,791,641,775,641,775,656,695
8841,53,347,347,766,28,457,521,666,624,777,574,527,466,767,608,630,630,630,630,630,608,630,630,630,600,630,791,791,630,630,526,630,630
8842,53,347,347,109,757,592,726,735,481,694,592,549,771,771,660,572,199,549,199,549,549,549,549,771,519,134,704,548,491,750,128,549,771
8843,53,351,55,103,210,359,249,110,754,566,513,716,574,553,535,802,777,513,566,249,493,557,614,494,249,672,513,778,713,513,513,513,513
8844,53,303,394,334,654,711,754,526,526,713,507,777,754,504,668,513,504,504,513,513,513,513,513,513,513,513,449,513,513,513,513,513,513
8845,53,347,347,268,454,659,410,382,779,506,98,506,506,659,463,325,637,513,520,740,637,520,520,637,637,513,745,427,745,482,427,457,427
8846,174,77,7,110,555,668,373,74,368,781,735,199,199,783,497,199,783,771,672,740,530,134,134,672,672,134,672,678,134,134,199,134,783
8847,53,347,347,220,89,291,340,83,108,132,659,506,506,652,652,663,513,513,663,740,779,740,513,798,798,663,427,513,740,798,652,740,759
8848,53,347,183,771,780,541,746,476,605,32,632,595,89,20,351,142,197,632,32,632,632,632,652,690,336,632,704,704,421,704,632,387,632
8849,53,347,347,322,330,766,104,304,790,89,632,60,89,632,632,632,632,632,694,635,632,632,635,632,635,632,632,632,632,632,632,219,632
8850,53,347,347,433,708,538,511,469,405,493,205,583,351,351,632,632,632,746,632,456,632,632,632,632,746,632,746,632,632,632,632,632,632
8851,53,347,347,88,785,463,775,634,721,43,788,455,533,661,455,521,455,656,656,656,656,656,486,713,783,783,783,699,713,486,533,486,533
8852,53,654,373,284,808,563,513,435,791,799,779,697,684,697,498,519,498,799,519,519,519,519,519,546,459,519,437,652,652,546,546,563,654
8853,53,347,347,359,310,250,246,775,110,470,656,435,697,630,521,619,452,557,791,656,470,711,711,711,533,552,533,791,697,711,464,417,574
8854,53,347,347,634,691,584,776,570,590,656,779,784,784,784,661,410,410,410,575,500,661,661,661,500,776,661,661,661,721,661,575,661,661
8855,53,347,347,190,64,336,322,449,656,766,387,771,440,650,771,689,689,449,778,408,778,491,670,553,608,704,608,608,608,608,608,771,608
8856,53,193,131,324,494,743,519,571,652,419,652,432,432,459,459,646,419,432,459,432,432,419,432,432,432,419,419,432,432,432,432,432,419
8857,53,347,347,400,778,518,633,455,507,502,545,568,568,642,435,435,537,590,537,590,711,661,568,623,721,623,661,661,661,661,661,571,571
8858,53,347,347,810,64,171,367,243,632,48,583,110,368,596,606,534,534,534,534,534,440,440,570,802,571,727,243,280,618,727,727,618,280
