ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40
8341,588,797,52,325,130,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
8342,139,308,757,356,456,671,679,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
8343,797,742,410,472,730,671,671,671,648,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
8344,420,446,227,123,745,745,5,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745
8345,446,181,5,763,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745
8346,378,720,556,321,19,143,251,753,801,591,801,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,356,745,745,745,745,745,745,745,745
8347,738,356,730,730,752,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730
8348,686,303,762,736,653,804,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730
8349,33,508,631,698,730,730,722,722,417,722,722,420,518,722,722,722,730,730,730,794,793,793,793,730,417,701,794,794,417,730,478,584,730,730,417,417,794,794,478,730,793
8350,211,213,459,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617
8351,390,342,207,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617
8352,26,399,21,618,649,649,496,711,424,424,649,424,424,596,596,768,413,617,424,617,424,771,594,450,649,768,798,413,771,771,798,617,617,656,771,596,798,617,798,525,599
8353,13,423,488,413,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
8354,79,596,685,620,447,447,447,657,657,657,657,657,773,657,429,657,657,773,569,657,569,569,657,569,657,569,773,657,569,429,569,657,657,569,657,657,569,657,569,657,569
8355,260,583,105,273,273,569,134,134,134,134,657,657,134,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
8356,283,329,480,712,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
8357,388,445,635,587,463,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
8358,9,43,509,699,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
8359,508,302,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
8360,353,765,750,654,688,431,778,519,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
8361,448,586,545,750,684,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
8362,364,417,753,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744
8363,135,474,653,744,663,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744
8364,583,651,773,121,619,744,491,491,491,491,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744
8365,700,683,669,798,798,689,689,689,689,768,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
8366,401,691,723,471,756,756,664,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
8367,155,482,448,689,689,689,689,689,689,689,689,689,689,689,689,689,689,470,689,689,689,689,689,689,689,689,689,689,470,689,689,689,689,470,689,689,689,689,689,689,689
8368,204,711,426,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
8369,168,500,500,537,511,689,689,599,652,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,761,599
8370,668,686,498,750,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
8371,53,107,431,730,522,554,615,719,409,554,554,554,613,554,554,554,554,554,554,554,554,554,554,481,554,554,554,554,725,554,554,554,554,542,554,554,554,554,426,554,554
8372,309,764,675,768,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554
8373,255,35,34,695,409,451,451,409,409,455,409,554,455,455,565,554,554,604,98,455,554,434,554,604,554,554,554,554,554,554,554,554,712,604,604,554,554,554,554,554,554
8374,127,805,507,491,681,491,788,788,496,788,565,788,614,588,565,565,614,540,788,614,614,540,614,614,629,448,540,666,540,565,614,691,614,667,691,451,540,364,420,588,420
8375,738,246,422,422,778,565,565,565,565,565,614,614,692,803,565,614,532,756,614,614,614,614,614,614,699,614,614,614,614,614,614,614,614,614,614,562,614,614,486,614,614
8376,720,708,802,736,496,803,807,691,797,766,582,582,766,766,766,614,766,602,614,582,614,614,582,614,582,420,614,614,614,582,614,582,614,614,614,614,614,582,614,614,614
8377,698,237,34,768,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
8378,565,6,717,511,656,423,756,778,413,714,644,511,565,644,511,718,511,718,779,511,779,511,779,511,511,718,511,511,368,798,511,511,511,798,798,644,755,511,809,511,510
8379,457,388,506,756,501,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
8380,314,309,412,249,768,770,656,754,247,702,702,702,702,702,40,702,702,702,702,702,702,702,702,40,702,754,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
8381,130,157,550,594,594,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,248,702
8382,745,636,712,127,127,536,702,423,657,607,702,702,686,702,40,686,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,309,702,702,702,702,702,702,702,702
8383,295,356,434,19,555,471,689,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757
8384,594,464,757,443,555,491,491,491,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757
8385,23,379,312,36,459,543,543,530,511,533,511,541,757,289,289,757,757,757,757,757,757,757,757,757,757,757,543,757,757,757,757,757,757,757,757,757,757,757,757,757,757
8386,446,413,674,514,677,677,524,680,680,680,680,586,680,680,680,680,680,680,680,677,680,677,680,677,677,680,680,680,680,508,680,680,680,680,677,677,680,677,680,680,680
8387,88,788,688,555,555,596,495,495,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,508,680,680,680,426
8388,19,79,211,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
8389,73,366,665,556,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
8390,741,629,415,615,699,699,699,699,654,800,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
8391,499,575,583,540,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
8392,477,769,575,789,434,423,423,434,423,533,36,575,698,575,177,575,575,760,575,760,760,575,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
8393,660,451,390,760,657,657,657,794,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
8394,434,477,230,607,760,477,620,565,477,565,760,760,760,760,760,565,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
8395,74,513,55,62,433,433,536,497,536,466,466,466,497,562,562,497,599,562,562,562,567,599,562,599,649,511,466,562,656,466,491,511,599,649,466,649,466,497,649,491,649
8396,704,506,596,771,177,71,71,649,332,649,332,649,649,649,649,649,649,649,649,649,2,649,599,649,599,649,313,649,649,649,332,649,46,649,649,364,649,649,188,649,649
8397,7,792,808,506,77,475,798,204,204,649,562,562,326,326,497,466,466,466,497,125,466,497,497,649,497,466,466,649,491,649,466,595,534,649,649,649,649,491,649,491,649
8398,113,757,3,778,778,313,760,616,313,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,562,466,466,466,466,466
8399,777,78,387,599,466,466,466,406,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
8400,209,363,672,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
8401,696,517,695,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
8402,638,722,579,597,420,407,407,407,407,407,407,407,624,612,407,407,624,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,728,407,445,751,407
8403,53,216,803,712,631,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
8404,790,550,412,726,705,737,560,759,560,560,503,560,560,560,560,560,549,560,560,560,560,560,560,560,560,560,560,560,560,560,560,427,560,638,560,560,560,560,560,560,560
8405,651,300,761,519,777,249,692,593,593,560,560,560,560,593,560,560,560,560,437,560,459,560,560,560,560,560,560,560,459,560,560,560,560,560,560,560,560,560,560,560,560
8406,134,426,413,11,504,578,642,618,510,368,737,578,809,510,480,560,578,737,560,560,560,706,560,560,560,560,589,560,560,737,560,560,560,560,805,560,436,560,560,560,578
8407,429,57,518,472,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
8408,51,400,30,218,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
8409,773,576,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
8410,381,215,687,500,583,410,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
8411,379,783,607,584,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,500,687,687,687,687,687,687,687,687,687,687
8412,651,510,770,770,770,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
8413,776,543,30,480,480,754,420,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588
8414,768,353,631,809,572,548,588,588,588,588,809,588,588,588,510,588,588,588,588,510,588,588,588,588,588,588,588,588,588,588,510,588,588,588,588,588,588,588,588,588,588
8415,114,178,800,412,412,412,540,540,540,588,412,588,412,412,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588
8416,373,197,521,688,688,688,600,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
8417,275,807,688,688,693,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
8418,676,436,578,659,688,688,459,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,764,688,688,688,688,688,688,688,688
8419,576,687,500,699,804,523,709,705,756,453,453,500,453,453,453,453,453,453,453,453,693,580,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,580,453,453,453
8420,533,384,490,490,409,730,437,730,674,459,459,453,453,453,580,459,580,674,453,453,459,489,453,453,453,453,453,762,453,453,762,453,453,453,453,453,453,453,453,453,453
8421,303,111,508,540,693,724,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,693,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
8422,420,472,149,556,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
8423,6,170,693,633,577,725,725,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
8424,356,346,3,747,450,110,674,11,463,458,463,463,364,364,274,577,577,577,11,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
8425,717,615,446,139,315,128,794,794,806,576,794,794,576,321,794,794,794,794,794,794,794,601,794,794,794,610,794,717,794,794,794,86,794,572,794,802,794,610,665,794,794
8426,753,618,420,416,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794
8427,581,579,776,677,789,548,447,794,36,177,794,36,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,730,794,794,560,794
8428,197,197,167,187,527,735,735,668,668,638,668,509,596,668,668,668,668,668,523,668,668,523,523,596,668,523,668,596,610,519,668,811,668,596,668,668,668,797,780,612,610
8429,4,416,361,596,596,468,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596
8430,665,274,493,630,630,638,630,630,630,727,630,630,630,527,789,610,742,679,770,609,432,463,635,463,463,539,742,463,775,775,570,435,742,805,747,608,679,747,665,645,742
8431,689,45,28,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
8432,636,488,551,623,568,602,463,724,721,523,515,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,661,523,523,523,523,523,523,523,523,523,523,523
8433,411,383,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
8434,547,688,219,556,504,504,504,504,504,504,504,608,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
8435,123,756,725,800,557,674,504,504,504,610,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,808,426,504,433,504,560,433,504
8436,498,686,623,642,571,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
8437,484,719,724,719,719,447,748,571,518,719,706,706,706,706,571,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,467,706,706,706,706,706,706,706
8438,399,788,43,509,578,578,677,695,602,602,467,706,801,706,707,706,692,706,706,706,706,801,706,706,706,602,706,683,706,706,706,706,706,683,706,706,706,706,706,706,706
8439,98,557,630,424,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706
8440,232,621,742,551,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635
8441,115,537,407,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635
8442,428,677,411,511,127,632,635,635,635,635,635,635,635,635,635,635,635,635,635,128,635,635,635,635,635,635,128,635,635,635,635,356,635,635,635,635,635,635,356,128,128
8443,197,547,505,190,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8444,281,247,453,496,437,505,715,674,505,505,715,715,715,715,505,715,715,505,715,715,715,505,505,505,505,505,409,505,505,505,505,505,505,505,505,409,409,762,505,505,715
8445,741,613,615,486,505,481,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8446,134,720,636,602,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
8447,645,0,523,523,523,804,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
