ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
6418,3556,3100,3033,1821,1884,2942,1482,80,2490,2540,2785,2540,5683,365,527,1150,2785,2777,2785,1150,1482,163,2785,380,3069,1830,1482,1830,3069,1683,1830,1830,1830,1830,1665,1830,1830,1033
6419,170,5284,703,958,540,1950,2750,785,1325,686,209,3275,2091,3275,1613,1613,3286,800,1325,2091,3217,2091,2056,1325,1370,2808,3275,800,1325,1500,3217,2091,115,3144,1869,2166,3275,1720
6420,170,2708,1100,170,474,448,782,782,2907,2907,506,3105,1625,1864,1473,680,1473,1735,1157,1864,2116,2308,2113,3427,2759,224,2759,2116,1614,2116,1864,149,2116,1257,512,2119,1864,1000
6421,6281,3373,3004,1821,1992,3183,1082,6814,785,2626,2569,2867,792,2106,978,2626,3469,3324,845,1099,2256,845,1038,2259,845,6402,1161,1991,1161,1161,163,95,95,2867,95,2259,2259,2876
6422,6510,4272,1966,48,74,1908,1466,3122,4616,2345,3115,2483,3368,532,3465,3465,3233,956,131,2234,2210,2210,3465,956,3465,2210,2269,2938,956,3465,2374,3033,3465,2564,3465,3003,3465,789
6423,170,2848,6094,2180,2338,3338,2446,2707,2608,1272,3381,3381,3429,3381,2172,186,186,1435,186,2408,3493,3381,2172,3493,52,390,3493,390,3381,2212,3381,3381,3493,1460,3381,888,3381,52
6424,6281,1330,3545,170,2338,170,1633,588,8,2938,704,458,458,494,3151,2520,3019,1805,64,3428,3353,3428,3353,2191,3353,3353,2520,3353,3353,1805,2520,3353,959,2264,1931,1805,2264,2264
6425,6172,1438,1966,172,1231,6731,1787,322,1028,1018,2719,2719,598,1028,1028,2288,2230,3418,2288,1079,2288,2288,3515,2736,2288,3515,1306,2848,2288,1406,1306,1644,2509,2288,3418,2288,389,2260
6426,833,1438,5659,1747,1231,1061,372,2198,1680,467,941,2042,3459,946,6525,2515,3459,3459,3459,3459,3459,1674,749,3459,1584,3459,1584,1519,3459,1674,3459,3459,467,3459,3459,3459,3391,3459
6427,2062,4765,3723,715,3187,1320,867,581,2129,440,2833,3032,685,2419,2376,2691,3265,685,1521,2419,1626,1626,2419,2419,1643,2327,3433,2419,2311,2419,1445,744,1626,744,3433,3433,2419,3433
6428,6602,2708,645,1821,2575,2587,2551,2551,2551,1321,253,228,1654,1969,2290,2290,1654,228,1654,2769,1654,2094,228,355,3144,2822,1969,2864,704,2305,228,228,5958,2822,228,228,228,1696
6429,170,4515,4719,148,1758,2501,1161,129,1337,1698,2388,333,1600,1600,2164,2180,3006,2914,3430,2135,2602,2602,398,3430,2009,398,2507,1600,3466,3136,3011,2602,296,2602,333,296,444,2066
6430,170,6408,703,1821,3127,3399,1398,2091,2512,2091,2512,2512,1213,2762,3042,3042,1172,472,1172,1211,1172,1082,1383,3316,1211,2019,2762,1082,3042,764,20,6129,20,1017,3467,1017,2762,2762
6431,3556,6034,7006,1821,474,1245,1245,734,734,4412,2496,684,1704,1947,2847,2600,2600,1482,1424,2600,1704,1704,516,2660,95,1990,3174,3234,3021,380,1424,3021,2812,3021,95,380,474,1990
6432,6598,1439,3038,41,556,2427,2279,547,1565,1387,1565,232,4699,1565,1856,1565,1565,232,232,481,481,561,2974,2974,2974,2247,452,274,2974,1025,1814,1195,1966,1966,2974,3895,4934,4046
6433,170,2708,5518,1837,1231,1837,1999,2101,1044,1697,2926,3139,553,2925,3195,3195,2553,554,2553,2135,2386,1315,3195,3250,2553,2553,2553,1315,3195,2553,2553,1315,2926,1175,1315,1315,6,2859
6434,2062,6034,629,1821,3274,1912,4051,1912,3274,1912,836,1912,1131,2818,897,1530,2273,1530,438,3170,1530,1530,280,1530,1012,2419,1012,1530,1530,836,899,836,836,1530,434,1530,3632,836
6435,948,2708,3131,2131,1403,926,272,272,5184,510,1587,208,1766,599,3384,599,2059,896,822,1099,3306,718,3384,2959,2585,822,2059,2807,190,2350,896,1141,3188,7016,599,599,1141,3188
6436,6281,2708,645,457,1403,268,3347,3290,1861,3290,3290,2397,2257,1520,965,3171,1520,965,659,2684,405,1861,405,2684,2684,1861,2684,2684,2774,3290,3223,670,2086,1861,2774,2684,2024,2774
6437,948,2708,5518,1747,1231,51,3143,2906,2608,824,1782,2608,2608,6656,2936,2608,2608,3701,2608,2635,2608,2608,1077,1311,1077,2608,1474,2608,1077,5526,5,2608,3133,1705,1474,1311,1077,6887
6438,170,782,3791,5460,1120,2054,761,1792,1497,2054,795,1391,1391,1391,795,337,1391,351,2167,1027,351,351,2173,351,3319,1025,351,2134,4346,1273,351,2190,457,457,351,1025,660,1008
6439,170,4925,5364,2682,474,850,2855,3042,1874,1442,1442,1442,115,3360,2290,1442,179,1442,1830,496,1969,496,2785,496,234,234,234,234,496,234,234,234,496,234,234,234,234,5972
6440,3556,3373,4000,1821,474,92,2009,5460,1835,3483,1387,5423,2767,2767,5423,1278,947,1111,2554,2554,3030,5768,3232,5768,5768,947,848,3232,6123,5700,1966,1966,2018,3030,5768,93,5768,5723
6441,2062,6034,5434,1984,474,1424,1517,1517,3797,2829,3100,1393,1393,1482,1393,5386,5386,3430,1393,1393,5386,1393,2113,3539,3539,1424,1778,1598,653,3251,5386,1598,299,3539,95,1753,2678,231
6442,3492,3354,3004,2560,1231,2510,3405,385,84,1030,3472,3472,3368,1229,2054,1030,268,1605,268,2466,84,1554,1790,1554,2311,2965,268,1554,1554,268,268,341,341,560,2352,1554,268,268
6443,5391,4515,703,549,1953,3379,1833,985,296,3628,3406,3406,3352,708,2717,354,3352,1896,1380,1380,3297,2453,2476,1380,1262,4323,2474,3406,214,1826,2717,1196,1380,2246,2474,2474,1262,1642
6444,1218,4864,629,1213,2270,1320,1815,2093,2093,2422,2536,30,1137,933,130,1626,3255,1626,2536,2536,1626,1626,1626,2419,1872,1506,130,2536,820,2419,1626,1626,2536,2536,2536,3187,1872,3140
6445,170,4118,703,1837,2578,448,5611,6814,6088,1890,2569,1,1032,1032,807,2999,1317,1241,807,2026,2026,2712,1142,1241,2712,2026,2712,2615,2712,2191,2067,2067,1241,2191,2026,2026,1142,2067
6446,170,4272,1111,2131,2063,926,45,2097,1313,1534,904,3131,3405,1831,926,1726,926,926,1794,926,3405,926,926,2035,926,926,2820,926,926,926,926,3405,3405,1794,926,926,926,926
6447,948,2468,2505,148,1120,2774,2715,2616,708,2054,2298,1391,2257,2409,2409,2257,1332,1332,2361,1332,2409,147,3325,10,1332,1332,147,2409,1332,1332,1332,1544,2079,1544,1544,2409,1332,2409
6448,170,2848,703,48,2058,2225,2180,395,1298,910,2677,1919,1647,1985,86,86,86,86,2677,3516,86,414,1561,1241,3389,1561,1663,5930,292,414,410,1933,395,395,2756,701,1166,3334
6449,6281,6013,3545,48,1231,448,448,2268,3293,3293,2569,3293,3293,3449,3449,2518,7020,2518,3293,2518,3449,3233,2518,3357,3449,3357,3449,1636,3449,3449,3449,3449,3449,2191,3449,2526,3233,1991
6450,948,2708,3791,1814,1120,5413,2215,2215,2151,1466,2913,3489,865,2400,2826,2913,2913,2913,865,2215,2913,2913,2826,2913,2826,2024,865,2826,2024,2826,2826,865,2826,2826,2826,2826,2024,4508
6451,2062,4931,703,5702,2058,1908,2550,1855,1356,1134,3517,1312,1855,1888,3261,1134,1134,3261,1134,1134,3261,1134,3261,3261,2219,2040,3133,3261,2219,3261,3261,1688,2040,3261,2040,3261,3133,1501
6452,5391,4515,3004,1775,3473,448,1082,454,2907,1284,2358,822,1130,3115,453,1099,822,564,1060,1099,910,1538,3244,109,3115,109,109,453,2368,910,2944,676,1592,3517,676,453,109,453
6453,170,4925,2118,148,132,2783,814,1914,2042,1427,1427,3243,2819,3243,3243,2466,2732,2082,2732,2082,3243,1837,3243,3243,3243,728,3243,3243,3243,2732,3243,1858,3293,3116,3243,2466,3243,1427
6454,170,2708,3458,3098,1231,1908,1233,2673,2673,1233,1233,888,2340,1899,1233,886,886,1899,1899,886,886,1899,1899,1899,2620,886,1899,1899,886,886,886,2196,886,886,3073,886,2893,3073
6455,170,609,4000,1775,2553,448,3132,1172,448,814,814,448,2169,448,814,448,1791,2169,2058,448,2169,3378,1126,448,1791,1126,3378,448,448,1126,2856,3399,1126,448,1791,448,1126,448
6456,948,2708,1100,1015,1231,2584,3698,3486,4146,1792,3102,6440,4146,1077,4146,6165,6900,4688,6165,4146,1077,1077,1077,3102,6900,2810,1077,1598,3102,1077,6900,4266,1630,1077,6469,1514,1430,3102
6457,1838,2848,3828,1984,3129,901,491,947,2219,901,851,6031,901,1797,6617,3619,987,2247,3619,2247,481,3619,3619,2247,1547,1797,1797,1004,1078,2247,1335,3693,2774,1483,1004,3619,2361,2774
6458,170,2894,5364,148,2887,2854,1264,1264,2854,2680,697,1625,1625,1625,1625,693,1625,793,2190,1625,693,1625,2920,1802,693,697,2068,1666,1625,2212,697,693,1802,1864,1518,1802,2068,2068
6459,6281,2708,3004,41,2836,1908,574,2469,296,708,138,708,215,268,3354,2217,215,708,1769,164,708,3160,3189,2469,164,708,708,1154,2217,708,1154,708,1154,3180,2401,2915,1769,708
6460,6510,1949,3545,3272,901,559,2963,3062,2261,2835,2261,1005,2261,3062,1780,1278,673,114,2087,2281,2294,2045,2967,2045,2077,1780,33,4057,2077,2108,4703,2045,2087,1514,1937,2045,1597,2045
6461,170,4118,5386,5917,1782,7019,367,4555,4555,4555,4555,4555,4555,5773,265,4555,5773,265,610,2154,2006,4555,722,265,265,265,265,2154,396,265,1883,12,2398,2006,1883,610,6656,3338
6462,170,2848,703,718,355,1878,442,2318,99,2403,1565,1715,2074,1648,1164,2074,2732,978,2732,2074,2306,1298,2074,2074,2074,2974,1298,1298,2974,2403,2074,1533,2403,383,2696,1298,2974,2074
6463,170,2848,703,1321,2575,82,338,1346,2864,667,1346,2512,281,3039,784,2426,3294,2813,1731,2993,784,936,68,3029,3294,1545,1531,3485,1531,3029,1743,784,2993,3294,3029,2426,5604,3029
6464,170,6886,703,2798,3462,78,3006,3006,3006,2216,2586,3006,2503,1703,4649,1776,2176,945,945,2542,1374,3376,3073,2542,1374,94,1097,3006,3376,3376,1652,2542,2542,1776,94,2542,616,4801
6465,6281,1330,1129,1775,2502,448,3001,3447,1113,3445,1130,2552,1755,1755,1068,294,2034,2743,3434,2553,3434,1298,3030,3030,553,3182,2342,3030,1855,3965,3030,3965,1533,1755,2342,553,1648,195
6466,6598,4965,2623,2798,2242,1906,1030,631,1906,1030,2792,2840,1286,1252,5355,1526,2875,1252,2193,631,1252,631,6819,631,1270,3305,631,3006,631,559,631,2028,631,1252,1252,786,631,1252
6467,170,2708,3791,3053,2836,1789,2786,1110,296,1110,560,2764,167,2836,1977,2836,2836,833,1036,2836,3222,3393,560,2469,167,6880,1382,1036,1382,1901,6880,4045,6880,905,1518,6880,167,5490
6468,1798,4343,3004,2804,366,2265,2388,1684,128,1563,6103,128,128,1883,12,2792,128,12,1883,2792,2006,3527,128,1004,621,5339,3527,1004,1971,12,1883,3153,2006,4850,1883,1004,1180,1883
6469,6602,3373,4719,549,413,3183,212,212,444,799,2768,1758,1758,1758,1758,1758,593,593,593,1758,593,1690,1690,593,1591,1690,1690,371,593,593,650,1964,1591,1690,1964,1591,593,1591
6470,2940,4426,7006,2699,3036,448,442,6814,505,505,505,505,778,108,3062,505,4054,3182,3062,288,6282,249,5105,2988,288,2988,2988,2031,778,108,1730,4815,108,4815,4815,778,108,108
6471,6602,4515,4719,2176,2740,3049,3001,6814,1431,1906,1842,2959,258,448,1842,2783,2819,1006,1394,1006,791,1006,779,779,779,2526,1006,2526,2526,2282,2307,2553,1433,2307,1728,1433,1625,1427
6472,170,4931,2118,1652,2058,2615,2955,2707,1865,26,2906,123,1366,5435,3133,1734,1734,5435,3133,1734,1734,3133,1831,1831,2057,1734,1734,3133,3133,232,249,343,3133,1734,232,2283,3133,1734
6473,170,2430,703,1837,2338,2739,1633,458,1386,2452,1404,1259,780,2820,1717,2820,3453,1404,1512,2970,1717,3453,650,1512,650,1512,650,1717,1512,1717,3007,650,3438,2806,2806,363,3007,1717
6474,6602,3373,4719,41,1220,1918,1030,2231,445,2718,2718,2569,741,741,741,741,2149,741,420,728,3243,728,3243,2082,741,2043,6521,2043,3243,3243,741,1160,1160,2980,3243,1160,1160,1160
6475,170,4931,703,1837,1231,1908,2988,2620,6454,6454,6684,277,2632,3115,720,1833,2632,1593,1395,1156,1395,1401,49,49,1156,1298,49,49,49,49,1366,49,49,1833,1298,49,5440,1201
6476,170,4760,4702,2682,413,3183,2248,2682,1947,1388,1560,3183,1830,3063,3274,1830,3063,3063,1771,1778,474,474,474,474,1771,474,1778,800,3274,2184,474,474,3274,3063,3473,474,474,474
6477,170,3100,780,2131,1231,904,1798,1798,1798,2847,2678,2847,3480,6180,3480,2290,2600,713,3480,3480,2847,891,91,1319,1346,533,891,2096,4330,1500,3507,3507,758,758,942,1500,758,2696
6478,2062,2077,629,1321,1992,2713,1489,331,3408,2929,331,2119,2360,1611,2290,3236,2119,2051,1624,1992,3240,3240,2728,1552,1344,1344,1552,338,1552,3643,1756,1545,1545,338,2471,1611,2340,1741
6479,170,2708,6060,2372,2058,360,4851,1219,2098,6163,1381,85,2380,1381,2310,1062,85,85,85,5513,2310,2095,85,5735,5772,5817,1381,750,5772,5817,1219,5513,5817,1560,5817,1219,5817,3692
6480,170,6034,703,170,2338,1458,2499,5019,6835,1604,90,2947,2423,2499,2412,2499,430,1415,5480,6789,5480,1299,2032,2412,5480,5480,5480,2412,5085,2412,2412,2412,78,2412,2412,2858,2412,2412
6481,948,155,3791,5774,2590,6323,2279,1670,733,733,3407,124,3525,3407,1788,2830,3407,2780,3198,3198,3407,3407,3407,3407,3407,3407,3407,3018,997,3407,3525,2780,1083,1472,1072,1153,2514,1153
6482,1218,2430,6741,148,1221,528,1831,6922,6922,256,3371,3032,115,1480,2147,256,2147,256,256,2147,3485,6088,2643,1047,2971,3485,1047,3485,2971,6088,3485,6088,276,3280,256,3280,276,2971
6483,170,4925,5121,148,3033,4563,2655,727,2583,5065,3512,3512,861,3210,1874,3512,2655,3512,2929,2655,2655,2655,2655,358,2655,2655,2655,2655,2655,3210,1779,2655,581,2655,2655,1771,358,358
6484,170,2430,1111,2131,151,1345,1016,2301,256,256,256,1480,256,2971,1360,256,2971,256,256,2147,256,2971,1093,1360,2971,256,256,1360,2971,1360,3485,1988,1345,1200,2971,256,1345,2971
6485,170,4515,703,1837,448,448,3001,6814,3390,341,620,489,1564,1564,3449,2671,489,1842,1842,2518,3449,2544,707,3449,3449,707,3449,489,3449,3449,3449,3449,3449,3449,3449,707,707,3449
6486,948,2708,3093,1821,2590,2427,3495,3404,2207,1804,2981,2050,1015,2346,2835,2735,2432,2735,2346,885,2346,2052,2346,2082,2052,1015,2346,2346,2346,1015,1773,1683,34,3347,480,1015,1015,1691
6487,6382,1414,6830,1877,1231,1908,1094,4819,697,817,1566,2190,1973,3628,1780,5811,1459,2853,3273,2853,2853,2212,3273,5058,2152,2853,3273,749,2853,2853,3273,3273,2853,2853,749,3477,3273,2853
6488,948,2708,5518,1174,1779,2134,3235,3467,2134,983,2660,1238,925,925,2165,5104,2165,782,2165,1238,5853,782,2165,3995,3995,1238,1074,2165,2165,2165,916,1412,3995,1185,916,2165,1401,2165
6489,170,6886,3545,2798,1379,3263,1338,1824,510,1270,805,1473,510,1473,3087,2783,5719,222,2619,976,3283,716,716,1877,1593,2792,6868,222,327,6474,222,3312,946,2790,2790,1433,3099,3099
6490,170,6886,6094,549,1387,410,2405,650,3115,2462,1991,268,1073,2501,759,2501,2807,1622,2501,1846,2501,1622,1846,2501,2501,1622,623,1891,1263,1846,1846,1973,1846,1868,2055,623,268,1891
6491,6281,4515,6094,1775,2242,2999,1805,1855,3150,1284,3462,950,1855,1805,2596,1855,1843,3462,3462,1027,3462,3462,3462,3517,295,3462,3462,3462,3462,3462,3150,784,3462,3462,1029,1312,1312,1775
6492,170,6034,3408,1821,1779,142,35,80,2093,727,2419,2419,608,1131,1131,547,2093,2374,89,1750,1750,1131,1750,1750,2374,1131,1131,1288,742,1288,4718,1750,2374,3187,1750,3682,954,1555
6493,3556,6034,3033,1821,198,2872,2872,394,284,609,586,150,3144,3144,2721,1832,3144,739,2696,150,575,575,899,575,2721,1996,1996,142,586,586,1059,2721,586,1832,2721,3069,899,586
6494,170,4925,3033,148,1816,1718,3181,864,447,1816,1816,1816,339,1947,1816,1816,1956,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816
6495,170,2848,703,1837,2338,1908,3353,125,1999,3456,6153,3298,1938,1265,5501,354,2414,833,833,595,1454,1405,524,3477,3031,3031,3096,2807,2934,2934,3477,3031,3044,3477,2934,2903,327,3031
6496,170,4515,532,148,2836,2120,108,1504,3389,5908,2513,779,3222,2403,3386,776,3271,3271,2233,2075,2134,3486,2075,2075,1301,2211,1503,2988,2075,3383,3486,3486,2075,1041,5791,2075,1126,1126
6497,3073,1882,6830,41,198,1320,3289,987,2084,987,987,3401,2726,2930,2603,2311,614,2448,3942,657,2448,2448,2448,2448,2141,5339,987,2141,2448,2053,4151,987,903,903,3102,763,3066,1545
6498,170,6034,629,1837,1231,1458,2702,1466,504,741,3333,2806,2806,2806,741,462,3286,2471,3006,2139,462,2471,1081,3286,1653,3459,1081,2501,1081,462,1564,544,1325,1081,3429,2602,2602,3528
6499,170,6575,703,148,3280,3475,2204,5450,2245,2920,2456,408,697,408,697,408,408,1948,826,826,910,826,910,2051,910,2051,2309,600,2309,806,2309,6071,2795,4519,2309,826,3056,3078
6500,1838,2848,645,1174,1120,1908,336,2014,1379,3526,3111,2258,3222,978,2258,3222,925,5454,978,978,978,2918,2440,3246,1498,925,1498,978,2918,925,925,1878,1498,2676,1498,1498,3111,1498
6501,170,3679,703,170,2058,1918,2628,2092,540,2798,2798,1591,2667,2643,2628,2694,1718,2667,688,688,1714,2643,3072,2643,2643,1294,2643,1714,3072,36,1155,364,1155,1611,1714,1155,1155,1714
6502,1798,4515,703,48,1881,1918,938,2045,2042,3078,1725,2860,3078,1725,62,1855,2045,957,957,1645,2493,1645,386,635,1962,486,486,2190,1036,2550,2398,2298,2398,2219,1036,1036,973,2790
6503,5391,6034,1916,1821,1884,2490,1082,581,2490,3048,1059,2184,3465,1010,1059,1010,1010,1010,3056,1059,1010,1010,1010,3056,1010,1010,1010,740,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056
6504,5789,4272,703,1809,74,1908,202,531,2934,1739,3406,1080,2249,2614,1759,2355,1759,497,3028,1419,1759,2355,2089,1022,1914,1022,1759,166,1759,1759,2355,1759,946,1760,2627,2089,166,166
6505,948,4118,6830,103,2449,257,1532,1474,240,1563,2792,1474,318,4832,775,775,5696,2006,1883,2006,2006,4387,2006,2388,2006,52,1039,1039,1039,2388,4832,1039,4832,2006,4832,6555,1311,4832
6506,3073,2708,1100,457,4688,2635,2215,470,4955,6222,1296,1105,2280,6102,3706,1805,5250,1296,3517,1623,3208,2503,3,2418,987,1472,1472,709,987,414,910,5513,414,1560,1068,1989,2696,2361
6507,2940,1438,5659,457,151,926,3405,1132,1443,3131,1232,1232,1232,2012,926,937,926,1232,44,2035,2035,2167,893,2035,926,1804,2500,3405,2035,1804,2192,3405,2035,1794,527,3405,2500,3405
6508,4533,6886,6094,7051,6450,571,3471,6738,1567,1567,1340,2368,1340,2932,1567,2015,3366,1689,3215,2015,2015,2015,213,4983,4983,2015,1497,1497,2107,2261,1617,4983,1261,3471,2932,1440,3471,2932
6509,948,4118,4719,170,1660,49,1938,974,2176,1340,2586,2586,3230,2586,3911,2923,974,153,250,4305,2923,881,6737,4616,4961,2923,2923,4176,2923,6579,2923,974,2923,2923,3182,2923,2923,4176
6510,170,6886,4719,1837,2836,1908,3028,833,121,3261,2111,1196,391,1196,2811,3334,2811,1196,2811,1196,3261,3124,2614,1196,3124,1196,1787,3261,1646,524,1196,524,3261,524,3418,524,725,3415
6511,948,2708,4046,1966,1231,1986,2373,2317,1036,2361,1420,1332,1036,2255,1036,1036,2298,1627,2715,3380,870,2027,870,148,870,2247,870,2012,870,1084,2715,2012,2027,2715,2012,2027,2715,634
6512,948,6886,5386,1676,2338,2054,5603,3656,70,2335,70,70,258,70,3125,2556,1889,133,3125,70,3125,1282,318,70,2152,1135,617,70,318,70,1190,3125,1889,318,318,1875,318,2044
6513,1218,6034,1296,3462,2338,1267,2194,126,2209,1005,1005,2506,2194,1859,1859,1275,1005,1275,3422,1676,1275,1275,325,325,1946,1275,139,1413,1275,1275,1275,655,1946,1275,2034,1777,1275,1275
6514,170,2708,645,2131,1120,1320,885,5460,3524,800,659,837,837,837,1617,304,1070,3078,3078,1981,1250,1981,3347,2844,4300,2127,640,1232,2301,1430,1432,1232,2301,509,356,1940,941,941
6515,170,2848,6830,1837,2578,2843,3477,2101,2606,1030,174,1259,2820,2514,887,349,707,707,707,707,3243,707,6853,1404,707,1404,707,2555,707,707,707,707,1404,1404,3243,1404,1769,707
6516,170,6886,1399,1837,2338,2198,2405,6814,637,1110,1263,2899,2266,1726,819,2423,2310,3115,2193,3115,3526,2445,3526,3115,5772,6041,3526,3115,3462,3462,3526,3526,3526,2221,3526,3115,3115,380
6517,2940,1438,3484,2560,2578,3379,174,225,121,2260,407,286,407,2530,2530,407,2530,407,407,407,407,407,407,286,407,286,407,407,2264,407,286,3125,2264,3386,407,407,2074,2530
6518,170,3100,4656,170,1596,2456,2077,2639,1729,1729,2796,22,22,1729,1501,22,1501,437,639,1078,745,3486,841,1501,1255,1295,1501,2631,649,649,433,2631,649,649,649,649,1078,649
6519,6281,2077,2623,2798,2045,1908,2466,1852,202,3052,2717,214,59,202,202,59,698,2689,230,202,202,202,202,1642,1262,1413,1499,202,2631,3022,1275,76,1275,2347,76,698,202,1275
6520,3073,2708,6094,1775,2885,1906,342,4883,5365,1941,950,1662,2444,2444,2004,2261,1129,3504,1129,3504,1652,840,2444,3114,1129,2444,1014,2956,1129,1129,1129,505,1129,1662,1303,132,132,132
6521,170,4931,4719,1837,2338,290,1805,111,3578,837,1755,837,837,837,3030,3394,3030,2670,1487,72,966,966,966,3030,3030,3030,804,3030,3030,36,3030,36,804,3030,95,804,3030,804
6522,1798,4272,645,1821,1992,3069,3241,3025,2927,1900,1900,1900,1900,1900,1900,1900,1900,1900,2558,2558,1900,1869,1900,1900,1869,3174,3174,1900,2558,3174,1900,152,3134,1900,2558,1900,1900,2558
6523,170,2848,703,170,2338,360,2037,1820,1820,1301,1902,487,2907,102,700,700,170,2914,6260,6260,3383,1907,2518,545,666,2138,666,3429,2342,666,1504,2034,545,1690,1421,1907,1690,2944
6524,6281,3354,5659,715,2259,1082,1082,6814,553,1675,394,3106,1766,3018,1544,2042,2042,714,1997,1341,1341,1341,930,635,466,3145,1379,3304,3145,1341,1379,3525,3145,1341,783,1379,3145,1544
6525,6172,6575,3004,457,3280,1918,2405,3025,3368,3289,1072,3368,1072,1435,2559,1072,179,112,112,1482,112,16,112,4361,1072,112,197,6545,1072,2529,1072,2295,2529,1482,1072,2295,1072,274
6526,170,2708,6741,5383,2242,6431,4260,2028,53,53,53,1577,1785,423,599,6330,3662,2299,3216,3873,423,423,3662,3873,2711,3873,3230,3216,3230,3216,2032,5662,4759,629,629,5662,629,3483
6527,6281,6886,4719,1809,1387,2763,1379,3440,1379,121,1115,1115,3506,1016,2546,2546,121,1016,1016,1224,1016,1498,2546,16,1016,2546,2339,246,2546,246,16,16,16,16,1498,197,1016,246
6528,170,4515,4570,2542,4720,1458,601,3224,2087,975,2792,56,2592,2930,955,56,1022,3224,3224,3224,3224,1430,3224,1507,1760,83,83,975,3224,3224,3224,2591,2591,2591,1931,3224,2591,3224
6529,170,6408,2505,148,1273,2584,1128,1128,1989,2213,2247,1128,1128,567,567,567,3501,5404,567,567,567,567,567,567,567,567,1986,3501,1128,567,1411,567,2708,3310,3345,2416,660,722
6530,170,3679,703,1837,2338,238,1113,3006,1113,1063,1264,3270,1268,3270,1264,1268,1264,2378,3270,1268,1264,327,1264,1268,983,1264,983,398,1205,566,983,1264,1229,1268,3011,3002,327,327
6531,2062,4864,629,496,2531,1912,3274,3051,1103,2681,2902,1229,2578,2681,7021,3569,3230,2214,2214,203,3082,2681,203,929,7036,1911,25,2493,1227,1911,25,2493,2088,1911,2576,1911,1227,1911
6532,3073,6951,4719,684,300,1975,1082,3404,3404,337,2777,1518,3222,3222,2974,3222,2954,2877,1518,7,1518,2954,1518,2954,2954,7,4601,1518,2954,4601,2174,2954,4601,4601,1518,238,1518,4601
6533,6510,2848,1916,1821,198,334,3248,339,485,686,3575,1956,1347,1401,3575,1422,2107,660,1401,3332,1347,5039,323,1347,2575,1745,2107,1401,2107,1422,2107,1745,1347,1347,2107,698,1401,1401
6534,170,609,3733,5383,357,3159,3001,2268,2237,6482,1068,1068,528,3609,3486,5949,1296,1296,1296,1068,1296,2643,815,1296,1921,1415,2812,2812,2295,622,3420,3609,815,423,1805,197,2340,3609
