ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8
9317,6815,6364,5600,6087,5989,5585,4329,4419,3885
9318,6462,3074,6666,5321,5719,5993,5496,6464,4582
9319,6815,4374,5244,4819,5320,6851,5931,4547,4034
9320,6815,3680,4587,6623,5009,5009,5517,6682,3727
9321,6768,6610,6610,4915,4559,5710,4680,6421,4582
9322,6815,3730,5226,4677,117,5023,5884,4264,4202
9323,1261,5975,5710,3529,3609,6102,5437,6421,5437
9324,1261,6364,6127,6623,6048,3986,4612,5308,4683
9325,6815,6824,5798,4677,5909,5707,5456,4919,4034
9326,5551,3909,4668,4869,5050,6984,4661,6363,4582
9327,6462,3680,2547,2547,5003,5759,3684,6126,5749
9328,6815,6352,5525,5321,5989,5469,3882,5241,4582
9329,6462,4606,6666,6538,5140,5764,5931,5532,6536
9330,6462,5714,5584,6915,6061,5483,5483,6915,6881
9331,2263,4023,6610,5724,5281,5552,5884,4728,4276
9332,1261,6401,5589,6870,5050,6943,3759,6421,5509
9333,6768,4023,6610,4386,5044,4417,3992,5094,4582
9334,6815,4435,5070,6114,3642,6114,6631,4547,5261
9335,6768,4023,5027,4062,3570,7010,6989,6140,5186
9336,6768,6824,4018,4978,5931,6824,3603,5532,3593
9337,6815,4388,6307,5918,3878,5168,5303,6349,6572
9338,6462,5538,5589,3542,3908,3606,6375,5199,3851
9339,2263,3730,5803,5077,4001,4001,5517,3935,3809
9340,6462,6364,6122,6915,5320,6173,5891,5388,5188
9341,6768,3613,6610,6635,4559,6102,4909,3611,5173
9342,6768,3613,1547,2953,2301,1989,2351,2269,3034
9343,6815,5714,5244,4937,5320,4791,5412,5319,6567
9344,1261,6401,6628,4186,6781,3905,3905,5532,4582
9345,6815,1558,6624,5955,4359,1069,4359,3832,1069
9346,6815,3763,4924,3717,4347,5766,4381,5283,5267
9347,6815,6030,5637,6915,5320,4679,5194,6321,5261
9348,6768,4388,5610,5918,3878,5749,5606,4705,5610
9349,1261,5714,6122,6172,5281,4791,5483,5839,5931
9350,6815,6364,5120,4062,3740,5084,3740,6838,3982
9351,5551,6030,4026,4677,6632,6282,6631,5134,3709
9352,6768,2910,6853,3542,5920,5105,6569,3676,5575
9353,6815,6824,4924,7044,3878,5766,5251,4924,4936
9354,5551,5488,6666,6212,5050,6282,6420,5925,4582
9355,6815,3989,5600,3537,6810,4236,4448,3935,6173
9356,6462,6650,5350,5404,3878,6833,5884,6938,6598
9357,1261,4361,2159,4386,5050,5189,3740,5199,6732
9358,6815,6030,3604,5405,6844,6548,6156,6611,3593
9359,6815,6636,7008,5955,5320,5213,5582,5926,6598
9360,6768,1975,6759,2102,4359,3848,6989,5397,5708
9361,1261,4023,6610,4427,6669,6955,5815,6508,6987
9362,6815,4374,5600,3785,6048,5585,6495,5224,4569
9363,6815,6030,6513,5405,6632,4246,5666,4547,5048
9364,6815,6241,5350,6787,3878,4791,5251,4547,4683
9365,6815,6636,6114,4107,4359,6853,5530,4995,3593
9366,5551,6824,3993,4677,6650,5707,5517,5532,4034
9367,1261,6824,5265,4783,4702,4679,6345,4702,6732
9368,6815,5674,6666,5496,5140,5469,5891,5550,5015
9369,6462,6824,6853,6212,5920,6181,5754,5532,5754
9370,6099,6364,5350,5404,3878,6833,5449,6838,4683
9371,1261,6401,4452,6172,5755,6389,3759,5594,3723
9372,6462,2206,4671,4677,6669,5993,6464,4919,4582
9373,6768,4002,3929,6708,4559,4360,5057,2334,4309
9374,6768,4435,5285,4745,3904,6282,6631,5134,3709
9375,6815,4435,6114,3717,4347,5257,6631,5477,851
9376,6815,4435,6114,4677,4547,5546,6631,4547,3599
9377,1261,6275,6339,6172,4157,6067,3570,5298,5298
9378,6768,6364,5244,4937,3835,4897,5931,4937,4422
9379,6462,180,3782,3542,3908,4632,5050,6421,3851
9380,5551,6866,6866,4186,4665,3796,3796,5532,6092
9381,1261,3780,5589,3820,4583,6645,6375,6421,5575
9382,6462,3909,4668,4677,3609,6102,5095,6421,6828
9383,6768,6824,4018,4869,5182,5802,3759,5459,6536
9384,1261,5552,4293,4566,6129,6310,4767,6421,4582
9385,6815,5631,6936,5955,6844,4328,6989,5397,5048
9386,6462,6824,3943,5245,6650,5707,5251,4547,4346
9387,6462,5538,5589,5690,4583,3689,4018,4601,5657
9388,6462,6650,6353,4186,6319,3608,4651,5532,6987
9389,6768,3745,6666,6819,4101,5993,5496,5766,4316
9390,6815,5786,6666,6538,6359,5993,5891,5758,4032
9391,6462,1975,848,6087,4001,5766,5251,5241,4683
9392,6815,601,6114,5405,6061,6009,5530,4547,6774
9393,6815,5005,6114,4368,4101,5469,5496,4214,3709
9394,6462,3909,3532,5095,5587,3824,5095,5095,6045
9395,6462,6636,5244,5244,5140,5764,4609,4253,5539
9396,6462,4023,5737,4915,3908,5189,6345,6508,4074
9397,6815,4435,6853,5077,3904,5993,3943,5925,6045
9398,6815,3613,5915,5321,6021,5469,5829,5594,3885
9399,6815,4435,6666,5321,4101,5993,5496,5920,4074
9400,6462,6824,6122,5124,5187,6122,5931,3798,6536
9401,6815,4435,5153,6212,6319,5993,5625,6608,4989
9402,6462,6401,4668,4869,5050,5499,3795,3569,4582
9403,6815,6364,5584,6087,6160,6833,4544,5642,6045
9404,6462,6401,6610,4869,4759,5800,3759,5459,6396
9405,6815,3989,5244,5225,6061,6418,5666,3935,4806
9406,6815,6636,5803,5077,4547,6114,4448,6026,3809
9407,6815,6364,5285,4546,5501,5585,6464,6464,6045
9408,6815,4435,5798,4368,6844,6853,6156,6611,6536
9409,6815,5674,5244,5321,5050,5993,6420,5925,4582
9410,6815,6824,3982,6915,5931,6122,5931,5839,5931
9411,6462,6401,4026,5724,3735,6282,5062,5532,4157
9412,6462,6824,5637,4937,4910,6004,5931,5532,4141
9413,2335,6615,5584,5766,5320,5766,6959,5374,6598
9414,6815,3989,6459,5955,6844,6624,6989,5397,6325
9415,1261,6401,6610,4978,5050,6943,4767,3569,4582
9416,6815,6364,6666,5496,3977,6389,4178,3977,3885
9417,6462,3613,5637,6470,5906,3697,5361,4737,3825
9418,6462,3289,1547,4268,4268,3956,6959,6014,5749
9419,6768,2206,6138,4978,4910,6824,6824,5532,6720
9420,6815,6824,5911,6538,6359,4270,6420,4253,6536
9421,6768,6241,6513,6759,6669,4328,5349,4419,5923
9422,6815,4435,6853,7044,5906,5766,4198,4547,4488
9423,6462,6401,4668,4869,4759,6581,3759,5298,4109
9424,6815,1975,6114,6172,6844,4897,4684,4601,4214
9425,6768,5786,6666,3820,6780,6181,6893,5920,3593
9426,6815,6364,5285,5637,3904,5993,5891,5241,6045
9427,6768,5357,5584,4783,3908,5189,3843,6421,6987
9428,6815,6636,6114,6172,4101,4897,5931,4565,6872
9429,6815,6364,3993,3785,5685,7050,5517,3935,6045
9430,6815,5714,5027,7044,4101,6602,5095,5532,3689
9431,6462,4231,4594,5792,3893,6955,4902,5043,4582
9432,6815,3989,5235,6538,5140,5469,6738,5042,7034
9433,6815,6352,4779,5321,3904,5993,5496,6726,3885
9434,6815,6636,5803,2879,4547,5257,4448,4547,6173
9435,6815,1975,6353,6172,5044,4076,6324,5043,5850
9436,6815,6364,5600,4291,4178,5585,4216,5224,6045
9437,6815,4435,6666,5766,3904,5993,5841,5920,5754
9438,6462,601,5798,6708,4313,5023,4902,6838,4482
9439,6815,5674,5235,6538,5140,5469,5149,4254,4582
9440,5551,4435,6853,3717,4347,5707,5517,4919,5327
9441,5551,6401,4026,4869,4157,6282,5304,5532,4157
9442,6462,4388,6307,5404,3878,5168,5606,6349,6572
9443,5376,3989,5244,4368,1089,5216,5496,6611,5539
9444,6815,6636,5244,3717,5140,6853,5008,3834,4582
9445,6768,6364,5069,4769,5884,6833,5449,4419,5248
9446,5551,6824,6666,6538,5187,5187,6420,5920,3593
9447,6815,4435,3943,5077,6999,6833,3837,5237,6045
9448,1261,6275,5737,5990,3533,5189,3759,5199,5796
9449,2980,180,6459,5405,6844,6470,4684,6424,3755
9450,6462,3909,4668,6212,5044,5652,5581,3676,5873
9451,5551,6401,4018,4869,6467,5800,3759,3627,4109
9452,6768,3613,6936,6470,3878,5168,6959,6014,5371
9453,6768,6401,3782,4915,4583,5189,3845,5627,4582
9454,6462,6364,5584,6787,5884,6833,5884,4419,5248
9455,5551,3513,3993,4677,6187,5707,4244,4919,6465
9456,6768,5357,7008,5955,5320,4791,4612,4547,6598
9457,6462,6824,5589,3542,5437,6181,6345,5532,4582
9458,6462,6401,4668,4772,5050,3905,6125,5532,6543
9459,5551,6824,4668,4772,5920,5790,5203,5532,6608
9460,6462,6824,5244,4291,6160,3916,5526,5839,4165
9461,6099,6650,6650,5124,6650,6309,5251,3843,4683
9462,6768,5714,7008,4769,5320,4791,5530,4547,5415
9463,6462,1975,4042,3791,6669,6548,5553,5920,4582
9464,1261,3581,3782,3820,4583,6102,4680,5094,3689
9465,6815,6364,4421,6172,4428,5809,6648,4109,4109
9466,6768,601,1931,1190,4892,194,3201,1931,2563
9467,3066,4404,3604,5405,6669,5624,5931,5241,4422
9468,6815,5727,5737,6470,5755,4218,4902,5587,3709
9469,6815,601,3604,2076,4313,6624,6631,6611,5048
9470,6815,6824,6355,4256,6021,5993,6420,4419,4582
9471,6462,6401,4594,4869,5050,6389,4661,6464,3885
9472,6768,6824,5737,3542,5072,5189,6375,5928,4074
9473,6462,3613,5737,3542,3893,5189,6345,4260,5653
9474,5551,4163,4997,3542,4259,4796,6324,4227,3593
9475,6462,6364,5226,5322,5283,5766,5251,5241,6045
9476,6815,4435,5798,4677,5227,3824,4877,5456,6789
9477,6462,6397,6138,5124,6061,5586,5931,5532,3983
9478,6462,6824,4018,6087,5755,6824,3759,5307,4109
9479,6768,3613,2394,591,3893,362,5553,4227,2315
9480,6815,4435,6114,5321,3904,6282,3943,5925,6045
9481,6462,2699,6108,5321,6800,6045,6464,6464,3885
9482,6768,6364,5120,3537,6208,4897,3834,6838,3570
9483,6462,6401,3993,5124,4157,6637,7029,5594,3723
9484,6815,4435,6114,3717,4101,6853,6631,4565,3593
9485,6815,4606,6666,4937,6021,6282,5931,5532,5500
9486,6462,898,5226,6087,6630,5939,6677,5224,4582
9487,1261,4023,6127,4512,6553,6102,4466,6421,5509
9488,6815,6364,6379,4882,5989,5469,3882,4419,6007
9489,6815,4435,6114,5633,4347,5546,6989,5397,5113
9490,6815,6364,5285,5321,4178,6389,5979,5241,3885
9491,6768,3989,5637,5321,6208,5469,4681,6097,851
9492,6462,5552,4293,4566,6781,6310,5251,5532,6987
9493,6462,5294,4018,5990,6780,6566,4829,5459,3755
9494,6768,2699,4554,6635,2873,6102,6345,5528,6329
9495,6815,601,1923,2102,6844,4897,5149,6424,6789
9496,6768,3613,6039,4677,5044,6282,5400,6732,6732
9497,6768,3909,6974,5792,6319,3608,6464,5935,6045
9498,6815,1975,4042,1057,1089,5766,5891,5250,1089
9499,6768,3613,2956,4677,5187,4796,4961,3834,4074
9500,6462,5538,5589,3820,4583,3689,5400,6421,3689
9501,6815,3074,3208,5496,5989,5469,5496,6550,3885
9502,5551,6364,4421,6915,6632,6142,6738,4597,3982
9503,6462,6824,6650,5124,4910,3916,4544,5043,5516
9504,6815,4435,6114,4486,6632,5766,5931,3558,3898
9505,6462,6401,5589,5300,6553,5673,6566,4288,6104
9506,6815,3730,5803,3717,5283,5766,6495,4995,5754
9507,1261,6824,5265,4677,6650,6310,5251,5532,4582
9508,6768,5714,4275,6915,6632,5586,5931,6241,6940
9509,6462,898,6851,6376,6048,5585,5526,3935,5040
9510,6768,1975,3929,2370,2911,3162,2976,6682,72
9511,6768,3208,5964,6470,117,2747,4359,1212,4272
9512,6815,4374,5244,3717,5320,4791,4612,4547,6173
9513,5551,5538,5737,3542,3908,5189,6375,5199,3851
9514,6462,5886,5285,6507,4178,5469,5526,6838,4422
9515,6768,6364,4429,6623,5320,4236,4612,4575,5640
9516,6768,3289,5027,6915,4101,6122,5891,7006,5063
9517,6815,4435,5226,4256,5501,6045,6464,5241,5698
9518,1261,6610,6610,4427,6329,6310,6345,3569,6987
9519,6815,898,1923,4862,6021,5469,6725,5241,3809
9520,6462,6824,5206,4186,4665,4856,4199,5532,6543
9521,6815,4374,5244,6172,5140,6114,5931,5319,4181
9522,5551,3909,6355,3711,5050,6389,5726,3733,3885
9523,6815,4435,6853,7044,4347,5766,4215,4924,4034
9524,6462,6364,6127,5124,6632,6862,5526,6838,5248
9525,6462,4606,4924,5283,6160,5707,5251,4547,6598
9526,6768,6275,6353,5792,4910,5433,5332,5532,5821
9527,6462,5714,6138,5124,5320,5939,5251,5250,6404
9528,6815,4435,6114,7044,4347,6273,4612,3869,5640
9529,6462,3972,3830,5771,6496,6004,5095,6046,3824
9530,6815,4435,6666,6538,3904,5993,3632,5920,5539
9531,6462,1975,4042,2165,6669,3608,4031,5241,6045
9532,6815,3680,6527,6023,4559,3589,5740,5772,4420
9533,5551,3613,5737,5990,4259,6018,6345,6419,3851
9534,6462,5488,5935,5792,6319,5790,4018,3569,3541
9535,6815,6364,6078,5124,5909,3916,6723,3935,6045
9536,6815,5357,5584,4568,3878,4077,5530,6915,4615
9537,5551,6275,5589,6172,3533,5800,3759,5199,4109
9538,6768,4023,6610,4427,3878,6310,6345,6421,5437
9539,6768,4023,475,4915,5044,4679,6345,5199,6732
9540,6462,3613,3682,3542,5920,5993,3682,5920,5796
9541,1261,6401,6353,4427,7031,4966,3905,5532,4582
9542,6815,4435,6666,5323,4101,6102,5931,4737,3851
9543,6768,6364,5584,5918,5281,6833,6959,4705,4119
9544,6815,4374,5911,6087,5989,5993,6464,5241,6045
9545,6815,4435,5350,7044,5320,5766,5008,3543,3828
9546,6462,6610,6610,6627,5755,4518,4767,5043,4582
9547,6462,6824,5737,3542,3533,5189,6345,5199,3851
9548,1261,6476,6122,6172,5044,6421,5050,6421,5509
9549,6815,4606,6666,5637,3735,5993,5891,5532,6045
9550,6768,1975,3929,6708,6669,4360,5057,6682,6222
9551,6815,3972,4528,6212,4347,5766,3777,4924,4989
9552,6462,6352,5935,5792,5587,5023,6648,4594,3709
9553,6462,6824,6666,6212,4759,5993,5841,5920,4582
9554,1261,3317,3733,4062,423,5189,3740,5199,5464
9555,5551,6275,5737,4915,6467,5189,4680,6421,5589
9556,6462,1776,4594,6627,5587,5993,4031,3569,4545
9557,5551,6824,3993,5124,4460,3689,5483,4026,5500
9558,6815,4189,5911,4256,6632,5585,6420,4419,4921
9559,5551,6824,6853,6212,5920,6853,4101,3569,5575
9560,6462,6401,3993,4677,6187,5939,6677,5060,6789
9561,6815,6364,6886,5036,6669,3916,6649,5839,4626
9562,1261,6275,4668,4427,7031,3905,3759,5532,6543
9563,5551,1975,4042,3791,117,4328,4031,6350,6045
9564,6815,6364,3558,4256,6632,5040,5578,4419,5040
9565,6768,3972,5244,4937,5140,5764,5931,3798,6536
9566,5551,3972,4528,5125,3904,5257,3777,5925,5159
9567,6768,4023,5589,6752,3908,6102,6345,6508,5732
9568,6815,180,2394,1108,3893,3287,6375,4898,3424
9569,6768,3613,3542,3542,5182,4679,5437,6421,4582
9570,6768,4023,6039,6708,6669,6016,5251,5251,4683
9571,6462,6364,5584,4624,6669,6114,5891,5248,5248
9572,6815,4435,6666,3820,5140,5993,6156,3859,7034
9573,6815,4374,5244,4546,3977,4076,5746,5594,3885
9574,6462,3909,4668,4772,5920,5993,5176,3676,4582
9575,6462,3780,5589,6212,6553,5802,3759,5298,4582
9576,6815,6824,3993,6212,4460,5939,4544,6002,6045
9577,6815,5714,6114,4368,6061,4077,4684,4597,4422
9578,6815,6636,5244,6538,5140,6851,6156,4919,5539
9579,6462,6824,4026,5124,4157,6282,5526,5839,5852
9580,6815,3142,5803,6114,4547,5257,4448,4547,6173
9581,6768,3613,4713,5990,5587,5189,3794,5095,5850
9582,6462,3909,4671,4566,4966,3905,6328,6421,4582
9583,6768,1975,4042,4624,5270,5168,5251,5251,4683
9584,6768,4715,2689,5077,4347,6141,4612,5640,5640
9585,6815,4435,4528,5077,4347,5766,3943,4547,3601
9586,6462,3613,5818,4864,3908,1012,6345,5528,6104
9587,6768,3745,6114,5792,6669,5939,6677,4919,6946
9588,6815,4435,5070,6538,6632,5469,6156,4286,4074
9589,6815,6636,6114,6114,6844,4897,4684,6611,3982
9590,6815,6030,5244,6915,5931,5756,5931,6241,4422
9591,6462,6401,5737,5724,5755,5433,3759,6419,4157
9592,1261,6401,6353,4915,5755,6581,3759,4070,3709
9593,6462,3613,6610,3820,5044,6246,6569,6421,4582
9594,6462,6401,5589,4978,6781,4966,3905,5532,6092
9595,1261,6824,4716,6212,6319,5707,4544,5532,4582
9596,6462,1494,4257,4546,4178,5469,4380,6464,3809
9597,6768,5552,5600,5321,4559,5764,5304,6838,5079
9598,6815,4435,6513,6659,6669,5483,5251,4547,3842
9599,6462,5714,6122,5323,4101,4679,5530,4737,4679
9600,6462,4023,3982,4658,3893,3573,4684,6611,3573
9601,6462,6364,6108,4546,4178,5469,4178,6838,3885
9602,1261,6866,6866,4186,6319,6309,6309,4728,6987
9603,6768,432,2159,4386,5044,6102,4680,6421,5173
9604,6768,258,3733,585,5050,3733,4661,5563,3885
9605,6462,6364,4275,5124,4428,5193,6677,5513,4109
9606,6768,3289,5027,5908,4559,3589,5740,6682,6617
9607,6815,4435,6666,4845,5283,5993,3777,3646,6045
9608,6462,6364,6138,6281,6632,5469,6559,6838,6045
9609,5551,6824,5265,4694,5182,6955,6345,5627,6987
9610,6815,5824,5129,5077,4390,5469,3943,4045,3932
9611,6768,1975,3492,591,591,1745,3712,848,4582
9612,6462,4023,5737,3542,3893,4679,6345,4361,6104
9613,6768,6610,6610,4427,1655,6310,4651,3569,4582
9614,1261,4023,5737,4915,3908,5189,6375,6508,5653
9615,6462,6364,4421,6915,5931,3689,5756,5504,4588
9616,6815,5714,5027,4416,6023,6122,5746,6838,4416
9617,6462,4435,6459,4677,4547,5546,1204,4547,1532
9618,6768,3989,5244,5792,4101,5189,6648,5307,6332
9619,6815,3613,5798,4677,6669,5993,5841,4245,4488
9620,6815,4435,5244,5321,4178,6282,3943,5486,6045
9621,6815,5674,5235,5321,5140,6418,6495,5224,6693
9622,6462,6275,5737,5990,6553,6181,5203,4091,5437
9623,1261,6401,6353,4427,4910,3796,5304,5043,5304
9624,6768,3745,2689,4677,6021,5993,6464,5604,4582
9625,6768,33,2319,3820,3908,935,2319,4898,4582
9626,6462,6401,3733,4915,3908,5189,6345,5928,6104
9627,5551,3613,3542,3542,3908,4632,6375,6508,5591
9628,6768,432,6610,4677,6669,5189,5203,6211,6732
9629,2335,6364,5911,6087,6568,3916,5483,4419,5415
9630,6815,4715,5803,3717,3904,6853,6631,6774,5539
9631,6462,5786,4716,4478,5920,4966,5125,5532,6720
9632,6768,5786,6016,5125,3904,5993,4061,5604,4582
9633,6815,6241,5738,5405,5320,6607,5530,4547,4034
9634,6815,6364,6138,6172,6089,4270,4466,3859,5509
9635,6462,6275,5710,4386,5044,5189,3740,5199,5464
9636,6462,6642,5285,4677,5587,6282,6631,6002,6946
9637,5551,6824,5584,5918,3878,5168,5303,6349,5357
9638,6768,6824,5153,6008,6669,6824,5884,4995,4034
9639,6815,4374,5244,4819,5931,3916,4705,4597,5415
9640,6815,6364,5235,6172,5140,5469,3740,4937,6872
9641,6462,5975,4716,5881,7031,4966,6501,5532,6943
9642,6815,5714,5244,6538,5140,5469,6156,4565,3593
9643,6462,6364,4429,3537,3642,6252,5526,6838,3642
9644,6462,5488,3733,4062,5755,6282,5095,4465,3709
9645,5551,6420,4668,6212,6319,5790,6681,5532,6543
9646,5551,3989,5915,5792,5050,5469,6631,4565,3885
9647,6815,5714,5244,5405,6669,6102,5530,4547,5261
9648,6815,59,5803,4677,6669,6851,6328,4364,5248
9649,6815,6615,6162,6915,6021,4459,5891,6241,6173
9650,6462,5975,4668,4772,4910,5790,5203,5532,6543
9651,6768,1975,4042,3791,4359,4328,4031,4473,5048
9652,6768,3613,5798,4677,6669,5993,5251,4919,4141
9653,6462,4715,5244,5321,5989,5993,5496,4937,4582
9654,6462,6401,6353,4427,6467,3608,3608,5278,4582
9655,6462,5786,4716,3542,3908,6102,4244,6421,5437
9656,6099,6401,6610,5870,6319,6984,4651,3569,4582
9657,6815,4435,3993,5792,6319,6282,6616,5532,4582
9658,6815,5674,3943,5077,5446,5585,3943,5486,6045
9659,6815,6364,5911,6819,6632,5801,4329,4419,6259
9660,6462,6401,6274,4869,6129,5802,5050,5532,5509
9661,6462,6824,6339,4062,5044,6282,5650,5122,3825
9662,6815,6364,6666,4937,3835,6004,4018,5532,3562
9663,6462,3453,2394,4969,3542,1314,6375,6421,6987
9664,6462,6824,4018,5388,6553,6004,6662,5532,6662
9665,6815,6030,6114,5405,6061,4128,5008,3543,5261
9666,5551,6800,3734,5321,6160,3824,5149,4393,6045
9667,6768,6241,5737,4658,3893,4796,6571,5532,3593
9668,6815,5714,5330,5405,6061,5216,6156,5594,5261
9669,6815,4435,3943,5077,5283,5766,3943,6026,4506
9670,6462,6364,5637,3537,4178,5469,4681,6838,6507
9671,2335,3989,4042,923,3891,1795,3753,6041,2385
9672,6462,3453,2394,3542,3542,5661,6375,6508,6987
9673,6462,3613,5737,3542,3893,4679,6375,5199,3851
9674,1261,6401,5769,6172,4157,4796,5304,6419,5304
9675,6462,5538,5589,3542,7031,5189,5050,3569,4074
9676,6815,5674,6114,5225,6632,6273,6495,4419,5157
9677,6768,1975,3208,2953,2125,1484,2222,1101,2498
9678,1261,6401,6274,4869,5050,3608,3759,4093,3541
9679,6815,4374,5244,4165,4178,5469,5746,6838,6809
9680,6815,5714,5803,4769,5320,3557,4612,4547,6173
9681,6815,4435,6853,3717,4347,5257,6677,4547,4034
9682,6815,4435,4528,5077,5501,6282,3777,6688,3709
9683,6462,6401,5737,5792,5182,6955,4651,5928,4582
9684,6768,4231,6610,4062,4559,3589,5746,5594,4582
9685,6462,6364,5911,4256,5050,4270,4254,5532,5698
9686,6462,6364,5069,5124,3878,4791,5884,5839,5267
9687,6462,4163,4668,6212,5920,5056,6420,3569,4582
9688,6815,3989,6114,4368,4359,3848,5483,5839,5048
9689,6768,3289,2596,7030,5994,5109,5581,6421,823
9690,6462,6401,4739,6172,3740,5189,3740,4763,4109
9691,6815,6364,5285,5321,5989,7050,4380,5241,5040
9692,6462,4435,3943,5322,6319,5585,6420,3558,3885
9693,6462,6824,6853,3542,6780,5673,4101,3569,6290
9694,6815,5631,5410,4745,3922,3610,6631,6444,3825
9695,5551,6401,3733,6172,4157,6282,5304,5550,4157
9696,6462,6866,5206,4869,5050,6118,4018,6283,4582
9697,6815,4435,5285,5077,6630,6282,6677,4393,3709
9698,6768,6615,2505,4268,2167,3956,5375,6014,3528
9699,6815,1558,5330,2102,5227,6624,6989,5397,6140
9700,5551,3780,5589,5990,3740,5802,3740,4601,4109
9701,6462,5786,5589,3542,5437,5673,4101,6421,5575
9702,6815,5005,6114,4769,1089,4328,5496,4763,3885
9703,6768,6364,4275,4165,3776,4165,5526,5839,4422
9704,6462,1776,5244,4291,5244,5939,6649,5532,3593
9705,6768,4023,5153,4694,3878,5483,5483,5241,5591
9706,6768,4023,5737,3542,3908,5189,6345,5532,4582
9707,6815,6364,6200,4937,5044,6282,6677,5839,4141
9708,6462,4606,3993,4677,6650,5993,5251,4919,4081
9709,6462,6401,4668,4915,4910,4949,3992,3569,5464
9710,5551,6824,5206,4566,6650,4382,5841,5532,4034
9711,1261,3613,5737,3820,4259,4679,6375,6421,3851
9712,6815,4435,6666,4316,3904,5993,3777,3862,4316
9713,6815,6824,6666,6538,4963,5661,6420,5857,4582
9714,6815,6030,3604,5405,3982,4897,4877,5504,4422
9715,5551,4435,5285,3785,5685,7050,5526,3685,6045
9716,5551,6824,6138,4978,4963,6698,6420,4026,4582
9717,1261,4361,2159,4386,5050,5189,3740,5199,6732
9718,6462,6401,3993,4677,4157,3608,5304,5224,4157
9719,6815,6030,6936,5955,5227,4328,6989,5397,6325
9720,1261,3613,4668,5637,5587,6282,5095,5095,3824
9721,6815,3730,5803,3717,4200,4811,5149,3616,6774
9722,5551,3909,2860,3820,5270,6102,3712,4898,3828
9723,5551,6824,6650,5124,4966,4966,6328,5532,5509
9724,6815,6636,5244,6538,5140,5764,5931,4597,7034
9725,6462,3613,5737,6470,4259,4679,3794,6444,6104
9726,6815,6364,5584,4769,3763,4900,5361,5839,5686
9727,6462,5488,5153,5321,6319,5993,5095,6464,3709
9728,6768,3208,6610,5095,6669,5993,5095,3790,6045
9729,6768,4435,5244,4256,6632,3916,5483,5486,6045
9730,6815,6364,4275,6172,6855,5469,6328,5532,6312
9731,5551,6824,4026,3735,4943,6581,7029,4285,3709
9732,6815,5357,5069,4769,6048,5009,5517,3935,4626
9733,6462,3745,6521,4616,3891,5972,5468,4286,4582
9734,5376,1975,6936,5955,4359,6624,4902,5397,5261
9735,6815,5577,5235,5321,6630,4753,5650,4565,3570
9736,6768,2930,5738,4845,3878,6689,6959,3543,6567
9737,6815,6830,6114,5405,4892,3201,6156,5456,4422
9738,6815,93,848,3005,5878,6853,5008,3543,6828
9739,1261,6401,5589,4869,5050,6310,4767,6421,4582
9740,6768,3989,4042,1069,1089,1069,4359,6842,1089
9741,5551,6824,6853,7044,5906,3717,4612,5319,3717
9742,6462,6824,3993,4677,4460,6282,6328,4602,4582
9743,6462,3972,4668,3711,6319,3824,6328,5532,6045
9744,6462,3092,6726,6470,117,1069,6648,6444,3858
9745,6462,6824,5350,5412,3878,4328,6989,5177,6987
9746,6768,4353,724,4984,3776,3644,5891,5250,3840
9747,6768,5254,6138,4978,6246,6943,4829,4430,4582
9748,6768,6401,4779,6087,5934,5993,4018,5920,4582
9749,6815,5714,5027,6176,3552,6624,6989,5397,6140
9750,6462,6364,4275,5095,6800,5993,4767,6464,4582
9751,6768,3289,5027,2879,5320,1989,744,6190,4420
9752,6462,6401,4668,4869,6319,6282,5203,5532,4582
